vehicle_id,vehicle_type,engine_type,vehicle_age
6857,Truck,Diesel,9
6858,Bus,Hybrid,11
6859,Truck,Diesel,0
6860,Car,Diesel,14
6861,Car,Diesel,7
6862,Bus,Hybrid,3
6863,Truck,Diesel,7
6864,Bus,Hybrid,10
6865,Bus,Electric,8
6866,Truck,Diesel,11
6867,Bus,Hybrid,12
6868,Car,Hybrid,11
6869,Bus,Diesel,7
6870,Truck,Hybrid,14
6871,Truck,Electric,0
6872,Car,Electric,12
6873,Truck,Electric,13
6874,Truck,Electric,11
6875,Car,Hybrid,14
6876,Bus,Hybrid,11
6877,Car,Electric,8
6878,Bus,Electric,4
6879,Car,Electric,7
6880,Bus,Electric,12
6881,Car,Electric,11
6882,Bus,Hybrid,5
6883,Car,Electric,6
6884,Bus,Electric,2
6885,Car,Diesel,8
6886,Truck,Hybrid,8
6887,Bus,Electric,9
6888,Car,Hybrid,12
6889,Bus,Diesel,12
6890,Bus,Diesel,1
6891,Car,Electric,3
6892,Bus,Electric,3
6893,Car,Electric,0
6894,Truck,Electric,3
6895,Bus,Diesel,2
6896,Truck,Hybrid,10
6897,Bus,Electric,10
6898,Bus,Hybrid,1
6899,Bus,Electric,5
6900,Car,Electric,14
6901,Truck,Diesel,2
6902,Bus,Electric,9
6903,Car,Electric,8
6904,Bus,Electric,8
6905,Car,Diesel,13
6906,Bus,Hybrid,10
6907,Truck,Diesel,7
6908,Truck,Electric,7
6909,Bus,Electric,1
6910,Car,Electric,10
6911,Bus,Hybrid,5
6912,Car,Hybrid,13
6913,Bus,Electric,3
6914,Car,Electric,9
6915,Truck,Hybrid,1
6916,Bus,Diesel,1
6917,Truck,Diesel,9
6918,Truck,Hybrid,11
6919,Bus,Hybrid,6
6920,Bus,Electric,10
6921,Car,Hybrid,0
6922,Car,Hybrid,13
6923,Truck,Electric,7
6924,Car,Hybrid,12
6925,Car,Electric,4
6926,Bus,Diesel,9
6927,Car,Diesel,7
6928,Truck,Diesel,1
6929,Car,Electric,0
6930,Truck,Diesel,12
6931,Bus,Diesel,1
6932,Truck,Electric,13
6933,Car,Electric,5
6934,Bus,Diesel,14
6935,Car,Diesel,3
6936,Bus,Diesel,12
6937,Bus,Hybrid,7
6938,Car,Electric,11
6939,Car,Electric,8
6940,Bus,Electric,8
6941,Bus,Electric,14
6942,Car,Diesel,4
6943,Truck,Electric,5
6944,Car,Hybrid,10
6945,Bus,Hybrid,12
6946,Car,Diesel,11
6947,Truck,Diesel,10
6948,Car,Electric,6
6949,Bus,Diesel,11
6950,Car,Diesel,3
6951,Bus,Diesel,11
6952,Bus,Hybrid,9
6953,Car,Electric,2
6954,Bus,Diesel,1
6955,Bus,Electric,9
6956,Truck,Electric,3
6957,Truck,Electric,8
6958,Truck,Hybrid,13
6959,Truck,Electric,4
6960,Bus,Electric,0
6961,Car,Diesel,11
6962,Bus,Diesel,4
6963,Bus,Hybrid,5
6964,Bus,Electric,12
6965,Car,Hybrid,13
6966,Truck,Electric,11
6967,Bus,Hybrid,9
6968,Bus,Electric,12
6969,Truck,Diesel,5
6970,Bus,Hybrid,12
6971,Car,Diesel,4
6972,Bus,Electric,7
6973,Bus,Hybrid,4
6974,Truck,Diesel,10
6975,Bus,Diesel,9
6976,Bus,Diesel,2
6977,Car,Electric,2
6978,Truck,Hybrid,13
6979,Truck,Diesel,3
6980,Car,Electric,9
6981,Bus,Electric,7
6982,Truck,Electric,8
6983,Truck,Hybrid,6
6984,Bus,Electric,1
6985,Bus,Electric,8
6986,Truck,Hybrid,5
6987,Bus,Hybrid,5
6988,Truck,Electric,12
6989,Bus,Electric,5
6990,Bus,Diesel,0
6991,Car,Hybrid,14
6992,Bus,Hybrid,8
6993,Car,Diesel,5
6994,Bus,Electric,6
6995,Truck,Electric,14
6996,Truck,Electric,0
6997,Bus,Electric,12
6998,Bus,Diesel,4
6999,Truck,Hybrid,2
7000,Bus,Hybrid,8
7001,Car,Electric,1
7002,Car,Diesel,3
7003,Car,Electric,2
7004,Car,Electric,8
7005,Car,Diesel,2
7006,Bus,Diesel,13
7007,Bus,Hybrid,13
7008,Car,Hybrid,13
7009,Bus,Electric,0
7010,Bus,Electric,7
7011,Car,Hybrid,0
7012,Bus,Diesel,10
7013,Bus,Electric,0
7014,Bus,Electric,6
7015,Car,Diesel,8
7016,Bus,Electric,3
7017,Truck,Diesel,9
7018,Truck,Hybrid,12
7019,Car,Hybrid,3
7020,Truck,Hybrid,4
7021,Car,Hybrid,4
7022,Truck,Hybrid,1
7023,Truck,Electric,14
7024,Truck,Hybrid,11
7025,Car,Electric,8
7026,Car,Electric,9
7027,Bus,Diesel,8
7028,Car,Electric,8
7029,Truck,Electric,13
7030,Truck,Hybrid,8
7031,Car,Hybrid,0
7032,Car,Diesel,7
7033,Car,Diesel,7
7034,Bus,Electric,11
7035,Truck,Diesel,12
7036,Bus,Hybrid,12
7037,Bus,Hybrid,3
7038,Truck,Hybrid,12
7039,Truck,Electric,13
7040,Car,Electric,9
7041,Car,Diesel,0
7042,Bus,Hybrid,0
7043,Car,Electric,14
7044,Car,Electric,13
7045,Truck,Diesel,0
7046,Truck,Hybrid,2
7047,Car,Hybrid,9
7048,Truck,Diesel,2
7049,Car,Diesel,3
7050,Truck,Diesel,10
7051,Truck,Diesel,12
7052,Truck,Hybrid,12
7053,Truck,Hybrid,1
7054,Car,Diesel,10
7055,Bus,Electric,10
7056,Truck,Electric,8
7057,Car,Hybrid,9
7058,Car,Hybrid,8
7059,Truck,Diesel,9
7060,Bus,Electric,6
7061,Truck,Hybrid,1
7062,Car,Electric,2
7063,Bus,Diesel,13
7064,Car,Hybrid,7
7065,Truck,Hybrid,8
7066,Bus,Electric,3
7067,Car,Electric,8
7068,Car,Hybrid,3
7069,Car,Electric,12
7070,Truck,Electric,1
7071,Bus,Diesel,6
7072,Truck,Electric,8
7073,Truck,Hybrid,1
7074,Truck,Diesel,7
7075,Bus,Hybrid,5
7076,Truck,Diesel,8
7077,Truck,Diesel,4
7078,Truck,Electric,0
7079,Truck,Electric,4
7080,Car,Hybrid,9
7081,Truck,Electric,6
7082,Car,Diesel,10
7083,Truck,Electric,13
7084,Bus,Hybrid,6
7085,Car,Diesel,3
7086,Car,Hybrid,9
7087,Car,Electric,5
7088,Car,Diesel,5
7089,Bus,Hybrid,10
7090,Truck,Electric,9
7091,Car,Electric,9
7092,Bus,Hybrid,0
7093,Car,Diesel,4
7094,Truck,Hybrid,6
7095,Car,Electric,4
7096,Bus,Hybrid,7
7097,Truck,Electric,0
7098,Bus,Diesel,8
7099,Truck,Hybrid,1
7100,Truck,Diesel,7
7101,Truck,Hybrid,4
7102,Car,Electric,14
7103,Bus,Diesel,9
7104,Bus,Electric,14
7105,Bus,Hybrid,6
7106,Truck,Electric,10
7107,Car,Hybrid,10
7108,Truck,Diesel,6
7109,Bus,Electric,0
7110,Car,Electric,7
7111,Car,Hybrid,12
7112,Car,Hybrid,2
7113,Bus,Hybrid,14
7114,Car,Diesel,12
7115,Car,Electric,14
7116,Truck,Hybrid,12
7117,Truck,Hybrid,3
7118,Car,Electric,2
7119,Car,Diesel,10
7120,Truck,Electric,1
7121,Truck,Hybrid,6
7122,Truck,Electric,9
7123,Bus,Hybrid,14
7124,Bus,Hybrid,13
7125,Truck,Electric,4
7126,Car,Electric,6
7127,Truck,Diesel,0
7128,Bus,Hybrid,9
7129,Car,Hybrid,1
7130,Bus,Hybrid,13
7131,Car,Hybrid,5
7132,Bus,Hybrid,12
7133,Car,Electric,5
7134,Car,Hybrid,2
7135,Car,Electric,9
7136,Car,Diesel,0
7137,Bus,Hybrid,12
7138,Bus,Diesel,2
7139,Car,Electric,3
7140,Car,Electric,0
7141,Bus,Diesel,13
7142,Car,Hybrid,6
7143,Car,Electric,2
7144,Car,Electric,7
7145,Truck,Electric,12
7146,Car,Electric,6
7147,Truck,Electric,11
7148,Car,Electric,13
7149,Bus,Diesel,5
7150,Truck,Hybrid,7
7151,Truck,Hybrid,8
7152,Car,Hybrid,1
7153,Car,Hybrid,9
7154,Truck,Diesel,8
7155,Bus,Diesel,9
7156,Bus,Hybrid,4
7157,Car,Electric,0
7158,Bus,Hybrid,0
7159,Bus,Electric,6
7160,Car,Electric,5
7161,Bus,Diesel,9
7162,Car,Electric,13
7163,Truck,Diesel,8
7164,Car,Hybrid,11
7165,Truck,Diesel,0
7166,Truck,Electric,9
7167,Bus,Electric,9
7168,Bus,Electric,9
7169,Bus,Hybrid,9
7170,Car,Diesel,6
7171,Bus,Hybrid,12
7172,Truck,Diesel,7
7173,Bus,Hybrid,14
7174,Bus,Hybrid,9
7175,Car,Electric,3
7176,Car,Hybrid,0
7177,Truck,Hybrid,10
7178,Car,Diesel,10
7179,Bus,Hybrid,12
7180,Car,Electric,2
7181,Truck,Hybrid,1
7182,Bus,Diesel,2
7183,Truck,Diesel,14
7184,Car,Hybrid,11
7185,Car,Hybrid,5
7186,Truck,Diesel,9
7187,Bus,Electric,2
7188,Car,Hybrid,9
7189,Car,Electric,12
7190,Bus,Electric,3
7191,Car,Hybrid,0
7192,Truck,Electric,5
7193,Car,Diesel,1
7194,Car,Electric,3
7195,Bus,Diesel,4
7196,Truck,Hybrid,4
7197,Bus,Electric,3
7198,Car,Diesel,2
7199,Car,Diesel,3
7200,Bus,Hybrid,14
7201,Bus,Electric,2
7202,Bus,Diesel,2
7203,Truck,Diesel,3
7204,Car,Hybrid,12
7205,Bus,Electric,8
7206,Car,Electric,8
7207,Truck,Diesel,7
7208,Truck,Electric,3
7209,Truck,Electric,1
7210,Truck,Electric,11
7211,Car,Electric,8
7212,Truck,Electric,5
7213,Truck,Electric,7
7214,Bus,Electric,3
7215,Truck,Diesel,7
7216,Bus,Diesel,5
7217,Truck,Electric,5
7218,Truck,Electric,14
7219,Bus,Hybrid,5
7220,Truck,Diesel,12
7221,Car,Hybrid,8
7222,Car,Diesel,0
7223,Truck,Hybrid,0
7224,Car,Hybrid,4
7225,Bus,Hybrid,0
7226,Truck,Diesel,9
7227,Truck,Diesel,8
7228,Bus,Electric,3
7229,Bus,Diesel,1
7230,Bus,Diesel,2
7231,Truck,Diesel,8
7232,Bus,Diesel,14
7233,Bus,Electric,10
7234,Car,Electric,7
7235,Car,Diesel,2
7236,Truck,Hybrid,12
7237,Car,Hybrid,7
7238,Car,Diesel,3
7239,Bus,Electric,5
7240,Bus,Hybrid,3
7241,Car,Electric,10
7242,Car,Electric,4
7243,Car,Hybrid,9
7244,Truck,Diesel,14
7245,Truck,Electric,8
7246,Truck,Hybrid,13
7247,Car,Electric,1
7248,Car,Hybrid,8
7249,Truck,Diesel,2
7250,Truck,Diesel,4
7251,Car,Diesel,6
7252,Bus,Electric,12
7253,Truck,Diesel,13
7254,Car,Diesel,13
7255,Car,Diesel,11
7256,Bus,Diesel,13
7257,Car,Hybrid,11
7258,Car,Hybrid,1
7259,Truck,Electric,13
7260,Truck,Hybrid,3
7261,Bus,Hybrid,0
7262,Bus,Hybrid,12
7263,Car,Hybrid,12
7264,Truck,Hybrid,10
7265,Bus,Diesel,2
7266,Bus,Electric,13
7267,Bus,Hybrid,5
7268,Car,Hybrid,1
7269,Truck,Electric,7
7270,Bus,Hybrid,6
7271,Truck,Hybrid,2
7272,Bus,Electric,0
7273,Bus,Diesel,14
7274,Truck,Diesel,11
7275,Truck,Electric,11
7276,Truck,Diesel,9
7277,Car,Diesel,3
7278,Bus,Diesel,12
7279,Car,Diesel,3
7280,Truck,Hybrid,10
7281,Bus,Electric,4
7282,Car,Diesel,2
7283,Bus,Diesel,14
7284,Car,Electric,10
7285,Truck,Hybrid,1
7286,Car,Diesel,14
7287,Bus,Diesel,1
7288,Bus,Hybrid,7
7289,Bus,Electric,12
7290,Bus,Diesel,6
7291,Truck,Diesel,11
7292,Car,Electric,13
7293,Truck,Hybrid,13
7294,Truck,Electric,0
7295,Truck,Diesel,11
7296,Bus,Hybrid,12
7297,Bus,Hybrid,8
7298,Bus,Hybrid,2
7299,Car,Electric,2
7300,Bus,Electric,0
7301,Car,Electric,10
7302,Bus,Diesel,3
7303,Bus,Electric,9
7304,Truck,Hybrid,13
7305,Truck,Diesel,14
7306,Truck,Diesel,11
7307,Car,Diesel,10
7308,Car,Hybrid,1
7309,Bus,Electric,11
7310,Car,Hybrid,13
7311,Bus,Electric,2
7312,Car,Diesel,11
7313,Car,Diesel,10
7314,Car,Hybrid,12
7315,Truck,Electric,0
7316,Car,Diesel,2
7317,Truck,Hybrid,13
7318,Truck,Hybrid,3
7319,Car,Electric,14
7320,Bus,Electric,5
7321,Bus,Electric,2
7322,Bus,Diesel,10
7323,Car,Hybrid,5
7324,Bus,Electric,11
7325,Truck,Hybrid,11
7326,Bus,Diesel,1
7327,Car,Diesel,14
7328,Bus,Electric,13
7329,Truck,Diesel,13
7330,Car,Hybrid,10
7331,Bus,Hybrid,7
7332,Car,Diesel,4
7333,Car,Diesel,0
7334,Car,Diesel,5
7335,Bus,Hybrid,2
7336,Car,Diesel,3
7337,Bus,Electric,9
7338,Truck,Electric,7
7339,Bus,Hybrid,7
7340,Truck,Diesel,10
7341,Bus,Diesel,12
7342,Car,Diesel,7
7343,Bus,Electric,11
7344,Car,Electric,4
7345,Truck,Electric,12
7346,Bus,Electric,13
7347,Car,Electric,0
7348,Truck,Hybrid,8
7349,Truck,Hybrid,13
7350,Bus,Diesel,10
7351,Truck,Diesel,8
7352,Car,Electric,7
7353,Truck,Diesel,10
7354,Truck,Hybrid,2
7355,Car,Hybrid,5
7356,Truck,Diesel,6
7357,Truck,Electric,3
7358,Truck,Hybrid,14
7359,Truck,Diesel,11
7360,Car,Electric,9
7361,Truck,Diesel,6
7362,Car,Electric,8
7363,Truck,Electric,5
7364,Truck,Hybrid,1
7365,Truck,Hybrid,5
7366,Truck,Diesel,12
7367,Car,Diesel,2
7368,Car,Electric,6
7369,Car,Hybrid,2
7370,Bus,Electric,11
7371,Truck,Electric,12
7372,Truck,Electric,7
7373,Car,Electric,10
7374,Bus,Electric,10
7375,Truck,Electric,4
7376,Car,Diesel,12
7377,Truck,Hybrid,2
7378,Truck,Hybrid,12
7379,Car,Electric,0
7380,Car,Electric,4
7381,Truck,Electric,9
7382,Truck,Hybrid,9
7383,Car,Hybrid,10
7384,Truck,Electric,2
7385,Truck,Hybrid,3
7386,Car,Electric,12
7387,Truck,Electric,14
7388,Truck,Electric,9
7389,Bus,Diesel,3
7390,Car,Hybrid,2
7391,Bus,Hybrid,14
7392,Bus,Hybrid,5
7393,Bus,Electric,5
7394,Truck,Diesel,0
7395,Truck,Electric,12
7396,Bus,Electric,3
7397,Bus,Electric,0
7398,Bus,Diesel,14
7399,Truck,Electric,6
7400,Bus,Electric,6
7401,Bus,Diesel,5
7402,Car,Electric,10
7403,Car,Electric,1
7404,Truck,Hybrid,3
7405,Car,Diesel,11
7406,Car,Hybrid,2
7407,Car,Electric,10
7408,Truck,Diesel,7
7409,Car,Diesel,1
7410,Truck,Electric,9
7411,Bus,Hybrid,1
7412,Car,Electric,0
7413,Truck,Diesel,8
7414,Car,Diesel,2
7415,Bus,Electric,14
7416,Truck,Electric,7
7417,Truck,Electric,6
7418,Truck,Electric,11
7419,Bus,Hybrid,0
7420,Bus,Hybrid,10
7421,Bus,Hybrid,5
7422,Truck,Hybrid,7
7423,Bus,Diesel,5
7424,Car,Diesel,8
7425,Bus,Hybrid,9
7426,Truck,Electric,13
7427,Car,Diesel,2
7428,Bus,Electric,5
7429,Car,Hybrid,9
7430,Car,Diesel,12
7431,Truck,Diesel,13
7432,Car,Diesel,3
7433,Car,Diesel,9
7434,Truck,Hybrid,11
7435,Truck,Diesel,2
7436,Truck,Hybrid,7
7437,Car,Diesel,6
7438,Car,Hybrid,6
7439,Car,Hybrid,4
7440,Truck,Electric,11
7441,Bus,Hybrid,14
7442,Car,Electric,13
7443,Bus,Diesel,0
7444,Truck,Electric,5
7445,Car,Hybrid,5
7446,Bus,Electric,2
7447,Car,Diesel,4
7448,Car,Electric,8
7449,Car,Hybrid,6
7450,Bus,Hybrid,7
7451,Truck,Diesel,8
7452,Car,Diesel,5
7453,Truck,Electric,4
7454,Truck,Diesel,9
7455,Bus,Hybrid,4
7456,Bus,Electric,4
7457,Truck,Electric,14
7458,Car,Electric,14
7459,Bus,Electric,12
7460,Car,Diesel,3
7461,Car,Electric,1
7462,Car,Electric,6
7463,Truck,Electric,6
7464,Car,Hybrid,7
7465,Truck,Hybrid,7
7466,Truck,Diesel,10
7467,Car,Hybrid,7
7468,Car,Hybrid,8
7469,Car,Diesel,5
7470,Car,Diesel,3
7471,Truck,Electric,1
7472,Car,Electric,4
7473,Car,Diesel,5
7474,Truck,Electric,6
7475,Bus,Electric,5
7476,Bus,Electric,3
7477,Truck,Diesel,3
7478,Bus,Hybrid,14
7479,Truck,Hybrid,6
7480,Car,Diesel,0
7481,Car,Diesel,2
7482,Bus,Electric,9
7483,Car,Diesel,13
7484,Bus,Diesel,13
7485,Bus,Diesel,1
7486,Car,Diesel,1
7487,Car,Electric,6
7488,Bus,Electric,4
7489,Car,Diesel,12
7490,Truck,Diesel,11
7491,Car,Hybrid,13
7492,Car,Hybrid,2
7493,Truck,Diesel,8
7494,Car,Hybrid,13
7495,Car,Hybrid,14
7496,Bus,Electric,8
7497,Car,Electric,2
7498,Car,Electric,1
7499,Truck,Hybrid,2
7500,Bus,Diesel,8
7501,Bus,Electric,12
7502,Bus,Hybrid,7
7503,Car,Diesel,2
7504,Bus,Electric,3
7505,Truck,Hybrid,4
7506,Bus,Electric,3
7507,Truck,Hybrid,11
7508,Bus,Electric,14
7509,Bus,Hybrid,10
7510,Truck,Diesel,11
7511,Bus,Electric,13
7512,Bus,Electric,1
7513,Bus,Hybrid,10
7514,Car,Diesel,8
7515,Truck,Diesel,1
7516,Bus,Electric,4
7517,Truck,Hybrid,10
7518,Truck,Electric,8
7519,Truck,Hybrid,7
7520,Bus,Diesel,0
7521,Bus,Electric,2
7522,Truck,Hybrid,9
7523,Car,Diesel,13
7524,Truck,Hybrid,8
7525,Car,Electric,2
7526,Truck,Hybrid,10
7527,Truck,Electric,13
7528,Truck,Diesel,3
7529,Bus,Hybrid,2
7530,Car,Diesel,6
7531,Car,Diesel,8
7532,Truck,Electric,3
7533,Bus,Electric,8
7534,Bus,Diesel,1
7535,Car,Electric,1
7536,Bus,Diesel,8
7537,Car,Electric,14
7538,Car,Electric,6
7539,Car,Hybrid,4
7540,Bus,Hybrid,4
7541,Car,Electric,12
7542,Car,Diesel,8
7543,Truck,Diesel,10
7544,Car,Diesel,3
7545,Car,Electric,10
7546,Truck,Electric,13
7547,Truck,Diesel,0
7548,Bus,Hybrid,5
7549,Car,Hybrid,14
7550,Bus,Diesel,13
7551,Bus,Electric,2
7552,Truck,Electric,14
7553,Bus,Diesel,13
7554,Car,Hybrid,1
7555,Truck,Diesel,3
7556,Car,Diesel,8
7557,Car,Diesel,7
7558,Truck,Hybrid,11
7559,Car,Diesel,14
7560,Truck,Hybrid,12
7561,Car,Electric,12
7562,Truck,Hybrid,6
7563,Bus,Hybrid,1
7564,Car,Diesel,0
7565,Truck,Electric,12
7566,Car,Diesel,11
7567,Car,Hybrid,6
7568,Car,Hybrid,11
7569,Truck,Diesel,9
7570,Bus,Electric,13
7571,Bus,Hybrid,4
7572,Bus,Hybrid,10
7573,Truck,Hybrid,7
7574,Bus,Electric,4
7575,Truck,Diesel,9
7576,Car,Electric,4
7577,Car,Electric,14
7578,Bus,Hybrid,7
7579,Truck,Electric,8
7580,Car,Hybrid,1
7581,Truck,Electric,7
7582,Truck,Electric,6
7583,Car,Diesel,7
7584,Truck,Electric,14
7585,Car,Diesel,14
7586,Car,Hybrid,2
7587,Car,Hybrid,3
7588,Truck,Diesel,6
7589,Car,Hybrid,4
7590,Truck,Hybrid,6
7591,Car,Electric,5
7592,Car,Diesel,3
7593,Bus,Hybrid,14
7594,Bus,Diesel,1
7595,Bus,Electric,11
7596,Truck,Hybrid,5
7597,Truck,Hybrid,5
7598,Car,Diesel,13
7599,Car,Hybrid,5
7600,Car,Diesel,0
7601,Car,Hybrid,5
7602,Truck,Electric,1
7603,Car,Electric,9
7604,Car,Diesel,4
7605,Bus,Hybrid,6
7606,Car,Hybrid,9
7607,Car,Diesel,0
7608,Car,Electric,4
7609,Truck,Electric,8
7610,Bus,Electric,2
7611,Car,Diesel,12
7612,Car,Electric,1
7613,Bus,Diesel,9
7614,Car,Electric,1
7615,Truck,Electric,2
7616,Car,Diesel,0
7617,Truck,Hybrid,1
7618,Truck,Hybrid,5
7619,Car,Hybrid,7
7620,Bus,Electric,3
7621,Truck,Electric,13
7622,Bus,Hybrid,14
7623,Car,Electric,1
7624,Truck,Electric,4
7625,Car,Hybrid,12
7626,Bus,Diesel,11
7627,Car,Hybrid,14
7628,Car,Hybrid,14
7629,Truck,Diesel,2
7630,Car,Electric,4
7631,Car,Hybrid,2
7632,Car,Hybrid,10
7633,Truck,Electric,3
7634,Bus,Electric,4
7635,Bus,Diesel,13
7636,Car,Electric,6
7637,Truck,Hybrid,1
7638,Car,Electric,5
7639,Bus,Electric,5
7640,Truck,Diesel,5
7641,Bus,Diesel,6
7642,Bus,Hybrid,10
7643,Truck,Hybrid,2
7644,Truck,Electric,12
7645,Car,Hybrid,4
7646,Car,Hybrid,13
7647,Bus,Electric,11
7648,Truck,Electric,8
7649,Truck,Electric,13
7650,Car,Diesel,13
7651,Bus,Diesel,14
7652,Bus,Electric,14
7653,Car,Diesel,8
7654,Truck,Diesel,6
7655,Car,Diesel,8
7656,Car,Hybrid,2
7657,Car,Electric,11
7658,Car,Electric,6
7659,Truck,Hybrid,0
7660,Car,Diesel,13
7661,Truck,Electric,12
7662,Car,Diesel,14
7663,Bus,Hybrid,13
7664,Truck,Diesel,6
7665,Bus,Hybrid,2
7666,Car,Hybrid,2
7667,Car,Diesel,13
7668,Car,Diesel,6
7669,Truck,Electric,7
7670,Bus,Hybrid,12
7671,Truck,Diesel,3
7672,Truck,Diesel,11
7673,Car,Electric,0
7674,Bus,Electric,4
7675,Car,Electric,9
7676,Truck,Hybrid,3
7677,Car,Electric,8
7678,Bus,Hybrid,2
7679,Car,Electric,3
7680,Bus,Hybrid,9
7681,Bus,Electric,2
7682,Car,Hybrid,2
7683,Truck,Electric,6
7684,Car,Electric,4
7685,Truck,Diesel,4
7686,Truck,Hybrid,13
7687,Car,Diesel,3
7688,Truck,Hybrid,9
7689,Truck,Diesel,12
7690,Car,Electric,7
7691,Car,Diesel,0
7692,Car,Electric,10
7693,Truck,Hybrid,8
7694,Bus,Electric,10
7695,Truck,Diesel,8
7696,Bus,Hybrid,10
7697,Car,Diesel,4
7698,Bus,Electric,0
7699,Car,Electric,11
7700,Car,Diesel,11
7701,Bus,Hybrid,1
7702,Car,Diesel,1
7703,Bus,Electric,14
7704,Car,Hybrid,5
7705,Truck,Diesel,9
7706,Truck,Electric,8
7707,Car,Hybrid,2
7708,Car,Diesel,13
7709,Bus,Hybrid,7
7710,Truck,Electric,1
7711,Bus,Diesel,4
7712,Car,Diesel,11
7713,Car,Electric,3
7714,Bus,Electric,4
7715,Car,Electric,3
7716,Truck,Diesel,0
7717,Bus,Electric,14
7718,Truck,Diesel,12
7719,Truck,Diesel,14
7720,Truck,Hybrid,0
7721,Bus,Electric,5
7722,Car,Electric,7
7723,Truck,Hybrid,6
7724,Truck,Diesel,3
7725,Truck,Diesel,12
7726,Car,Diesel,4
7727,Car,Electric,7
7728,Bus,Diesel,13
7729,Car,Hybrid,5
7730,Bus,Diesel,7
7731,Bus,Electric,5
7732,Bus,Electric,12
7733,Bus,Diesel,7
7734,Bus,Diesel,11
7735,Truck,Electric,11
7736,Car,Diesel,3
7737,Truck,Hybrid,9
7738,Bus,Electric,1
7739,Car,Diesel,14
7740,Truck,Diesel,2
7741,Truck,Diesel,14
7742,Bus,Hybrid,4
7743,Truck,Electric,14
7744,Truck,Hybrid,3
7745,Truck,Diesel,4
7746,Truck,Hybrid,13
7747,Truck,Diesel,0
7748,Bus,Diesel,0
7749,Bus,Electric,11
7750,Truck,Electric,1
7751,Bus,Diesel,14
7752,Bus,Diesel,10
7753,Car,Diesel,14
7754,Truck,Electric,1
7755,Bus,Electric,12
7756,Bus,Diesel,7
7757,Truck,Electric,9
7758,Car,Diesel,3
7759,Truck,Hybrid,13
7760,Car,Electric,5
7761,Truck,Diesel,1
7762,Truck,Hybrid,0
7763,Truck,Diesel,11
7764,Truck,Hybrid,6
7765,Car,Electric,3
7766,Car,Electric,14
7767,Bus,Diesel,3
7768,Truck,Electric,1
7769,Car,Electric,8
7770,Car,Hybrid,1
7771,Car,Electric,4
7772,Truck,Hybrid,5
7773,Bus,Hybrid,2
7774,Car,Hybrid,10
7775,Truck,Electric,13
7776,Car,Diesel,2
7777,Car,Diesel,5
7778,Bus,Electric,4
7779,Car,Hybrid,4
7780,Car,Electric,4
7781,Truck,Diesel,8
7782,Truck,Hybrid,7
7783,Bus,Electric,3
7784,Truck,Hybrid,5
7785,Truck,Hybrid,14
7786,Bus,Diesel,4
7787,Car,Hybrid,10
7788,Bus,Electric,5
7789,Truck,Hybrid,14
7790,Bus,Hybrid,14
7791,Car,Electric,10
7792,Bus,Diesel,7
7793,Truck,Diesel,5
7794,Truck,Electric,5
7795,Bus,Hybrid,1
7796,Car,Electric,6
7797,Bus,Electric,11
7798,Car,Electric,12
7799,Car,Diesel,11
7800,Bus,Hybrid,12
7801,Car,Electric,2
7802,Truck,Diesel,11
7803,Bus,Diesel,11
7804,Car,Hybrid,12
7805,Truck,Electric,12
7806,Bus,Hybrid,6
7807,Truck,Electric,11
7808,Truck,Diesel,13
7809,Truck,Diesel,4
7810,Car,Hybrid,3
7811,Bus,Electric,9
7812,Bus,Hybrid,11
7813,Car,Electric,0
7814,Bus,Hybrid,11
7815,Truck,Diesel,14
7816,Bus,Hybrid,14
7817,Car,Electric,7
7818,Truck,Hybrid,13
7819,Car,Electric,1
7820,Truck,Hybrid,9
7821,Truck,Electric,7
7822,Bus,Electric,13
7823,Truck,Electric,6
7824,Car,Hybrid,14
7825,Bus,Hybrid,2
7826,Car,Diesel,13
7827,Truck,Electric,10
7828,Car,Diesel,6
7829,Car,Diesel,0
7830,Truck,Electric,4
7831,Bus,Diesel,12
7832,Car,Hybrid,1
7833,Truck,Diesel,1
7834,Bus,Hybrid,2
7835,Bus,Electric,6
7836,Bus,Electric,1
7837,Car,Electric,3
7838,Car,Diesel,3
7839,Car,Electric,0
7840,Bus,Electric,6
7841,Car,Hybrid,3
7842,Truck,Diesel,0
7843,Car,Diesel,2
7844,Car,Electric,7
7845,Bus,Diesel,3
7846,Car,Electric,0
7847,Truck,Hybrid,6
7848,Bus,Diesel,7
7849,Truck,Diesel,4
7850,Bus,Hybrid,8
7851,Bus,Diesel,13
7852,Car,Electric,6
7853,Truck,Diesel,3
7854,Bus,Diesel,8
7855,Car,Hybrid,5
7856,Bus,Hybrid,10
7857,Bus,Electric,7
7858,Bus,Diesel,1
7859,Bus,Diesel,4
7860,Bus,Hybrid,2
7861,Bus,Electric,4
7862,Car,Diesel,7
7863,Bus,Electric,12
7864,Truck,Diesel,5
7865,Car,Hybrid,0
7866,Truck,Hybrid,6
7867,Bus,Hybrid,9
7868,Truck,Hybrid,0
7869,Bus,Hybrid,0
7870,Bus,Hybrid,3
7871,Car,Electric,8
7872,Car,Hybrid,7
7873,Bus,Electric,9
7874,Car,Hybrid,2
7875,Truck,Diesel,5
7876,Car,Diesel,0
7877,Car,Diesel,9
7878,Truck,Electric,0
7879,Car,Hybrid,5
7880,Bus,Electric,4
7881,Truck,Hybrid,5
7882,Bus,Diesel,8
7883,Truck,Electric,11
7884,Bus,Hybrid,4
7885,Bus,Electric,1
