hr_event_id,region_id,required_technicians,availability_rate
11157,5520,10,0.22
11158,27185,17,0.3
11159,31228,18,0.83
11160,22210,15,0.3
11161,23917,9,0.18
11162,26519,9,0.87
11163,19998,11,0.65
11164,12838,13,0.62
11165,9353,19,0.61
11166,22877,16,1.0
11167,11062,5,0.64
11168,4850,12,0.14
11169,11335,6,0.84
11170,17766,3,0.33
11171,10231,10,0.71
11172,9803,16,0.7
11173,24509,4,0.74
11174,27300,17,0.92
11175,31930,6,0.77
11176,30099,8,0.93
11177,24825,15,0.19
11178,17568,4,0.37
11179,33914,13,0.55
11180,30447,18,0.29
11181,3127,13,0.51
11182,23699,16,0.52
11183,21863,1,0.95
11184,11352,14,0.81
11185,13110,17,0.01
11186,1571,10,0.55
11187,30141,15,0.89
11188,22531,17,0.02
11189,12134,7,0.96
11190,31257,5,0.85
11191,19059,11,0.62
11192,25319,13,0.13
11193,17432,10,0.12
11194,25166,3,0.26
11195,19020,11,0.15
11196,3298,11,0.63
11197,2320,12,0.11
11198,21992,1,0.73
11199,14315,14,0.41
11200,7389,9,0.32
11201,18504,3,0.96
11202,21004,13,0.01
11203,23852,1,0.38
11204,20563,8,0.12
11205,24983,15,0.87
11206,19416,15,0.15
11207,27275,19,0.34
11208,546,14,0.24
11209,17185,1,0.61
11210,32499,4,0.5
11211,18344,12,0.89
11212,3959,17,0.9
11213,24819,17,0.05
11214,9202,3,0.69
11215,27389,5,0.62
11216,14811,1,0.95
11217,4681,18,0.37
11218,6662,9,0.34
11219,29875,17,0.04
11220,2476,19,0.46
11221,29990,13,0.7
11222,12742,4,0.38
11223,13477,16,0.48
11224,9924,4,0.88
11225,17086,19,0.66
11226,22378,15,0.81
11227,20432,14,0.61
11228,4069,14,0.51
11229,23494,6,0.92
11230,27083,6,0.99
11231,1095,2,0.51
11232,29378,15,0.63
11233,34054,13,0.8
11234,20684,10,0.7
11235,9765,16,0.04
11236,1916,15,0.24
11237,4993,8,0.8
11238,25703,13,0.06
11239,23373,8,0.15
11240,24763,8,0.68
11241,23648,9,0.41
11242,480,7,0.86
11243,5758,17,0.69
11244,19343,9,1.0
11245,2932,17,0.54
11246,11609,14,0.4
11247,1126,6,0.73
11248,1066,14,0.36
11249,22170,16,0.27
11250,21385,11,0.68
11251,25344,16,0.74
11252,25948,1,0.14
11253,23585,12,0.07
11254,23652,9,0.26
11255,15414,18,0.75
11256,29008,2,0.86
11257,16877,12,0.44
11258,34375,18,0.14
11259,5314,13,0.11
11260,16059,16,0.93
11261,11135,15,0.42
11262,17159,13,0.1
11263,14455,9,0.1
11264,26359,6,0.72
11265,21864,15,0.98
11266,24326,19,0.19
11267,16790,14,0.48
11268,11677,1,0.91
11269,7205,18,0.2
11270,691,6,0.96
11271,26583,9,0.77
11272,21780,7,0.76
11273,1675,14,0.75
11274,14111,19,0.46
11275,20829,3,0.24
11276,19849,4,0.19
11277,8143,15,0.86
11278,10632,13,0.49
11279,8812,7,0.06
11280,5535,4,0.71
11281,34298,11,0.35
11282,1672,2,0.07
11283,7935,12,0.12
11284,21739,4,0.45
11285,15749,8,0.7
11286,4624,10,0.22
11287,18768,12,0.55
11288,22424,17,0.73
11289,10364,12,0.26
11290,999,2,0.23
11291,19694,5,0.85
11292,5257,15,0.21
11293,24551,17,0.73
11294,5756,16,0.97
11295,10074,9,0.55
11296,7999,12,0.2
11297,11935,19,0.14
11298,22733,6,0.9
11299,11048,6,0.09
11300,18064,6,0.4
11301,175,19,0.52
11302,11631,19,0.61
11303,23526,15,0.48
11304,10269,4,0.96
11305,9258,16,0.04
11306,18808,6,0.53
11307,8867,2,0.07
11308,23071,8,0.88
11309,5797,16,0.87
11310,25195,15,0.71
11311,13491,11,0.14
11312,21436,5,0.22
11313,32090,7,0.77
11314,10896,9,0.96
11315,4366,19,0.27
11316,10596,8,0.69
11317,31824,4,0.65
11318,9104,3,0.9
11319,17843,9,0.71
11320,25562,16,0.88
11321,2241,12,0.69
11322,5085,12,0.1
11323,8642,9,0.3
11324,31588,7,0.75
11325,8216,15,0.56
11326,25587,10,0.18
11327,15124,2,0.42
11328,18718,6,0.65
11329,28980,6,0.77
11330,4322,4,0.1
11331,20504,12,0.69
11332,3319,4,0.43
11333,19788,6,0.79
11334,13122,15,0.34
11335,11962,15,0.9
11336,22340,9,0.4
11337,10595,9,0.98
11338,16425,19,0.95
11339,4334,5,0.52
11340,33285,2,0.06
11341,30796,12,0.56
11342,9591,12,0.3
11343,21337,7,0.98
11344,15948,13,0.75
11345,7626,2,0.55
11346,14756,10,0.84
11347,12722,2,0.36
11348,16745,10,0.32
11349,33158,15,0.69
11350,9921,14,0.18
11351,2933,12,0.78
11352,29924,11,0.88
11353,2724,6,0.46
11354,5108,12,0.94
11355,11231,5,0.76
11356,14523,11,0.65
11357,29837,10,0.46
11358,1961,1,0.59
11359,3358,10,0.96
11360,30229,14,0.05
11361,10742,7,0.51
11362,14633,16,0.59
11363,25605,15,0.05
11364,8412,19,0.77
11365,20071,3,0.28
11366,4427,8,0.22
11367,23520,7,0.44
11368,5857,12,0.22
11369,20556,1,0.0
11370,30654,2,0.47
11371,23565,6,0.87
11372,1905,5,0.77
11373,25231,6,0.4
11374,22763,4,0.94
11375,16312,19,0.91
11376,5745,5,0.11
11377,11862,15,0.2
11378,15014,11,0.7
11379,13761,19,0.18
11380,18902,2,0.79
11381,1626,9,0.66
11382,12444,10,0.89
11383,2080,4,0.12
11384,20297,14,0.68
11385,24906,15,0.46
11386,12969,10,0.69
11387,4919,19,0.99
11388,19206,16,0.18
11389,34280,7,0.29
11390,6784,3,0.78
11391,26042,12,0.51
11392,13863,12,0.55
11393,13624,17,0.89
11394,27950,2,0.81
11395,31159,1,0.84
11396,7477,10,0.22
11397,22447,5,0.89
11398,14761,18,0.46
11399,5960,5,0.6
11400,12490,11,0.35
11401,10914,7,0.55
11402,1032,12,0.39
11403,7574,13,0.17
11404,7960,18,0.27
11405,4721,19,0.49
11406,23727,10,0.41
11407,791,18,0.01
11408,22560,17,0.91
11409,12769,3,0.46
11410,5656,10,0.91
11411,31191,18,0.14
11412,28594,11,0.49
11413,20268,11,0.52
11414,15782,18,0.04
11415,8974,3,0.81
11416,5109,6,0.51
11417,21020,18,0.69
11418,5570,7,0.92
11419,27428,1,0.15
11420,12442,17,0.91
11421,8077,6,0.77
11422,29928,4,0.86
11423,17069,13,0.29
11424,12396,10,0.74
11425,1003,19,0.63
11426,24604,6,0.03
11427,17317,9,0.22
11428,20438,19,0.67
11429,16797,18,0.65
11430,31188,7,0.71
11431,26159,17,0.85
11432,1879,17,0.17
11433,24254,14,0.29
11434,4496,3,0.7
11435,28618,9,0.94
11436,19421,14,0.81
11437,24344,18,0.04
11438,31529,12,0.05
11439,32159,10,0.84
11440,20790,7,0.25
11441,10722,13,0.34
11442,34074,11,0.16
11443,1897,18,0.7
11444,26959,18,0.18
11445,5903,12,0.24
11446,2590,11,0.3
11447,3792,3,0.89
11448,17989,15,0.88
11449,16380,15,0.41
11450,29162,13,0.4
11451,24464,6,0.95
11452,4471,13,0.16
11453,26500,18,0.38
11454,4822,16,0.99
11455,26931,17,0.84
11456,1653,16,0.73
11457,8901,15,0.36
11458,13609,13,0.46
11459,10231,9,0.34
11460,34976,15,0.21
11461,1923,18,0.48
11462,30626,3,0.79
11463,5300,3,0.41
11464,32254,6,0.63
11465,4584,19,0.92
11466,27400,18,0.73
11467,5776,14,0.85
11468,26028,17,0.6
11469,13559,5,0.8
11470,33713,15,0.73
11471,33527,15,0.91
11472,22980,18,0.11
11473,15104,4,0.97
11474,15276,10,0.44
11475,8206,11,0.44
11476,4623,6,0.86
11477,33506,16,0.12
11478,8584,10,0.21
11479,12444,19,0.64
11480,27648,13,0.86
11481,17075,3,0.42
11482,20437,8,0.19
11483,16523,14,0.7
11484,13587,12,0.4
11485,27418,2,0.78
11486,9214,7,0.43
11487,30075,7,0.61
11488,31680,1,1.0
11489,33362,16,0.04
11490,12720,7,0.6
11491,14753,12,0.32
11492,15796,6,0.47
11493,27945,6,0.45
11494,5023,3,0.01
11495,12644,14,0.95
11496,5372,9,0.53
11497,8370,14,0.66
11498,2922,19,0.22
11499,8515,14,0.59
11500,24410,1,0.17
11501,432,11,0.64
11502,34764,3,0.43
11503,28012,18,0.41
11504,988,8,0.41
11505,22984,15,0.83
11506,21430,5,0.75
11507,26771,4,0.87
11508,33867,7,0.38
11509,2288,5,0.78
11510,6918,4,0.57
11511,11772,6,0.45
11512,6302,2,0.41
11513,34577,3,0.32
11514,32298,18,0.39
11515,27816,1,0.72
11516,29345,17,0.3
11517,1994,19,0.13
11518,19963,16,0.18
11519,24880,7,0.97
11520,18936,17,0.19
11521,19960,3,0.33
11522,17274,18,0.36
11523,9991,10,0.37
11524,13267,8,0.31
11525,1397,14,0.68
11526,24366,12,0.26
11527,7702,3,0.96
11528,9326,8,0.36
11529,15529,1,0.11
11530,27858,6,0.99
11531,32356,16,0.23
11532,31762,18,0.68
11533,28535,7,0.2
11534,29592,7,0.54
11535,6865,17,0.04
11536,16789,10,0.65
11537,16499,3,0.08
11538,25438,2,0.94
11539,26574,17,0.29
11540,20832,17,0.21
11541,2032,6,0.91
11542,7397,10,0.73
11543,29660,15,0.29
11544,26296,19,0.51
11545,4294,8,0.22
11546,22282,13,0.96
11547,21498,6,0.38
11548,27751,10,0.2
11549,14035,11,1.0
11550,21799,2,0.9
11551,5348,17,0.43
11552,8820,11,0.22
11553,9847,4,0.25
11554,24873,11,0.63
11555,16551,19,0.53
11556,31861,4,0.28
11557,8708,9,0.44
11558,13333,10,0.48
11559,5825,7,0.66
11560,11867,14,0.44
11561,12308,14,0.91
11562,9945,17,0.36
11563,27403,10,0.65
11564,20258,10,0.76
11565,20456,9,0.02
11566,30381,9,0.81
11567,559,15,0.27
11568,20822,8,0.98
11569,7429,13,0.57
11570,8198,11,0.72
11571,15239,5,0.17
11572,13377,12,0.82
11573,20784,7,0.52
11574,30715,14,0.77
11575,19186,2,0.98
11576,13723,4,0.92
11577,17028,15,0.3
11578,31273,14,0.16
11579,30980,12,0.17
11580,5930,3,0.77
11581,9550,11,0.81
11582,22763,19,0.21
11583,27508,16,0.71
11584,14511,17,0.99
11585,19490,12,0.46
11586,199,13,0.28
11587,24103,2,0.02
11588,1983,14,0.07
11589,2149,6,0.74
11590,22466,7,0.43
11591,34174,4,0.17
11592,15693,13,0.46
11593,18192,19,0.91
11594,2805,17,0.31
11595,8334,19,0.31
11596,22638,9,0.22
11597,25239,8,0.79
11598,1765,2,0.16
11599,4921,8,0.81
11600,14066,8,0.74
11601,8608,11,0.01
11602,19981,4,0.83
11603,15944,3,0.97
11604,15464,12,0.93
11605,2538,10,0.27
11606,11196,17,0.83
11607,4700,13,0.82
11608,24526,8,0.97
11609,1400,8,0.98
11610,4655,18,0.45
11611,10049,2,0.01
11612,28670,13,0.25
11613,7984,12,0.57
11614,5700,16,0.02
11615,24525,18,0.84
11616,21914,10,0.9
11617,22972,14,0.58
11618,16714,3,0.41
11619,23314,18,0.48
11620,30700,6,0.68
11621,28476,11,0.57
11622,21577,10,0.37
11623,17543,16,0.52
11624,9011,12,0.85
11625,6906,15,0.79
11626,25012,5,0.44
11627,24182,10,0.93
11628,26796,2,0.87
11629,32704,15,0.26
11630,6602,13,0.63
11631,33691,4,0.7
11632,6947,12,0.83
11633,4003,8,0.19
11634,12656,8,0.06
11635,19889,17,0.42
11636,31350,7,0.58
11637,31562,13,0.94
11638,17843,16,0.24
11639,994,2,0.41
11640,15039,13,0.86
11641,5756,4,0.85
11642,9584,1,0.63
11643,12837,5,0.14
11644,4204,4,0.41
11645,17796,12,0.54
11646,2026,16,0.56
11647,20267,8,0.33
11648,10721,17,0.86
11649,3452,19,0.98
11650,9281,9,0.55
11651,20270,6,0.63
11652,16990,12,0.35
11653,22211,19,0.88
11654,15052,18,0.97
11655,11631,2,0.75
11656,21293,10,0.52
11657,3692,3,0.1
11658,9536,4,0.79
11659,23265,16,0.39
11660,23980,2,0.48
11661,11345,17,0.06
11662,503,8,0.87
11663,21735,9,0.58
11664,27802,2,0.56
11665,31933,1,0.05
11666,19877,6,0.46
11667,34159,10,0.77
11668,33416,13,0.09
11669,16669,3,0.45
11670,34241,7,0.36
11671,5222,14,0.1
11672,27809,9,0.45
11673,34802,9,0.16
11674,4223,18,0.05
11675,28018,11,0.37
11676,8612,15,0.08
11677,2370,1,0.23
11678,1203,16,0.55
11679,24029,8,0.1
11680,5133,12,0.81
11681,21407,10,0.84
11682,31151,6,0.33
11683,6587,19,0.78
11684,17482,19,0.79
11685,2708,8,0.11
11686,32452,14,0.19
11687,23121,3,0.88
11688,16304,8,0.59
11689,21547,3,0.52
11690,25769,17,0.11
11691,28557,12,0.87
11692,17642,3,0.51
11693,19194,9,0.85
11694,20778,4,0.7
11695,9802,8,0.66
11696,14875,8,0.52
11697,33961,8,0.95
11698,15851,2,0.95
11699,25169,13,0.68
11700,29060,15,0.01
11701,16142,15,0.6
11702,29702,18,0.7
11703,4081,3,0.46
11704,30410,6,0.54
11705,22992,19,0.95
11706,24002,17,0.51
11707,2251,10,0.77
11708,3394,16,0.97
11709,23778,12,0.16
11710,16290,18,0.98
11711,6882,17,0.68
11712,6577,10,0.77
11713,30776,9,0.09
11714,24703,6,0.43
11715,32377,1,0.25
11716,11361,16,0.8
11717,4311,8,0.85
11718,9353,11,0.63
11719,29429,9,0.01
11720,18601,17,0.05
11721,20001,11,0.8
11722,4629,9,0.24
11723,30008,8,0.44
11724,23147,17,0.33
11725,6742,8,0.65
11726,3192,17,0.73
11727,26636,12,0.03
11728,4756,13,0.87
11729,19925,18,0.61
11730,30438,10,0.41
11731,52,15,0.89
11732,12354,17,0.63
11733,20728,9,0.81
11734,30881,18,0.97
11735,18287,12,0.29
11736,31405,1,0.1
11737,19506,18,0.88
11738,17466,18,0.72
11739,33681,7,0.53
11740,17307,12,0.54
11741,17687,3,0.19
11742,31865,19,0.15
11743,253,4,0.49
11744,28556,5,0.88
11745,19632,12,0.66
11746,10498,8,0.6
11747,206,1,0.57
11748,34645,13,0.37
11749,9979,9,0.48
11750,23342,16,0.87
11751,14493,19,0.57
11752,10312,11,0.72
11753,26716,17,0.1
11754,7598,8,0.39
11755,4825,14,0.22
11756,28869,11,0.96
11757,1981,3,0.4
11758,25007,4,0.73
11759,34684,2,0.31
11760,30970,7,0.44
11761,9663,5,0.58
11762,31771,10,0.32
11763,2784,5,0.49
11764,7386,10,0.96
11765,6328,10,0.95
11766,5229,16,0.04
11767,13265,14,0.08
11768,5722,18,0.12
11769,9896,16,0.52
11770,11684,17,0.65
11771,21333,14,0.14
11772,33480,12,0.81
11773,17021,19,0.27
11774,23764,6,0.32
11775,4669,3,0.3
11776,4700,9,0.18
11777,18147,18,0.96
11778,33588,17,0.65
11779,23952,5,0.51
11780,16284,11,0.67
11781,5808,18,0.44
11782,4193,11,0.66
11783,2757,14,0.28
11784,19906,2,0.73
11785,5049,18,0.62
11786,3437,16,0.26
11787,15299,2,0.52
11788,17082,4,0.93
11789,34749,17,0.8
11790,24516,13,0.14
11791,18598,9,0.5
11792,24738,7,0.32
11793,30937,7,0.68
11794,20024,5,0.38
11795,22710,16,0.28
11796,31744,16,0.06
11797,24717,3,0.49
11798,28658,18,0.43
11799,17728,4,0.43
11800,8773,5,0.2
11801,14026,4,0.93
11802,18108,19,0.55
11803,5968,14,0.2
11804,26562,19,0.01
11805,29332,9,0.7
11806,23887,7,0.74
11807,32664,5,0.97
11808,13299,9,0.69
11809,9141,18,0.36
11810,7596,2,0.16
11811,30237,15,0.61
11812,27692,19,0.11
11813,27235,12,0.03
11814,1770,8,0.66
11815,27887,17,0.14
11816,16838,12,0.29
11817,32420,7,0.12
11818,27497,7,0.08
11819,30808,9,0.71
11820,1889,18,0.98
11821,2080,14,0.02
11822,19031,6,0.77
11823,30309,4,0.74
11824,24439,8,0.12
11825,27826,19,0.55
11826,13592,2,0.41
11827,17342,19,0.21
11828,23474,12,0.13
11829,10824,16,0.75
11830,7421,11,0.98
11831,27315,16,1.0
11832,387,7,0.73
11833,9046,8,0.78
11834,15542,11,0.19
11835,30749,4,0.68
11836,18826,2,0.02
11837,19276,6,0.88
11838,21767,9,0.98
11839,6223,1,0.16
11840,31374,8,0.28
11841,24493,16,0.59
11842,32945,5,0.67
11843,25956,10,0.49
11844,26995,1,0.28
11845,28925,12,0.55
11846,5454,19,0.5
11847,1736,15,0.02
11848,11595,15,0.4
11849,5986,17,0.4
11850,3586,18,0.57
11851,15879,14,0.91
11852,28010,7,0.59
11853,12500,16,0.44
11854,3618,17,0.23
11855,33994,9,0.09
11856,2953,13,0.03
11857,31222,7,0.67
11858,17838,12,0.55
11859,33469,8,0.23
11860,18864,6,0.37
11861,34315,17,0.02
11862,15897,3,0.35
11863,17013,17,0.74
11864,23822,11,0.39
11865,8676,15,0.84
11866,31249,19,0.69
11867,2580,5,0.23
11868,28871,13,0.35
11869,1911,1,0.72
11870,26075,1,0.98
11871,30018,10,0.77
11872,30801,8,0.07
11873,19173,4,0.35
11874,25586,9,0.88
11875,20953,14,0.88
11876,33579,12,0.92
11877,27589,19,0.25
11878,2609,3,0.31
11879,18449,12,0.28
11880,22047,16,0.77
11881,3826,2,0.63
11882,3447,18,0.59
11883,22507,6,0.73
11884,21348,11,0.81
11885,9089,1,0.29
11886,14227,18,0.18
11887,20155,15,0.43
11888,8120,2,0.99
11889,2017,3,0.79
11890,30965,3,0.56
11891,32332,7,0.27
11892,30410,11,0.1
11893,6432,5,0.75
11894,19295,12,0.1
11895,32949,4,0.33
11896,16423,16,0.75
11897,15495,17,0.29
11898,23260,5,0.12
11899,263,15,0.13
11900,19244,2,0.05
11901,30340,7,0.37
11902,20985,5,0.87
11903,18009,7,0.66
11904,18542,8,0.03
11905,4800,13,0.32
11906,22382,5,0.88
11907,18689,13,0.06
11908,23258,4,0.58
11909,3047,18,0.69
11910,34363,8,0.76
11911,9298,3,0.82
11912,34862,1,0.86
11913,12177,4,0.97
11914,8797,6,0.63
11915,1153,5,0.32
11916,30962,3,0.46
11917,11519,1,0.57
11918,14673,3,0.2
11919,31323,15,0.94
11920,20257,4,0.44
11921,9288,15,0.4
11922,2144,10,0.63
11923,26784,13,0.85
11924,25621,16,0.97
11925,2114,11,0.46
11926,243,11,0.69
11927,12360,14,0.0
11928,18319,6,0.18
11929,6579,15,1.0
11930,5581,13,0.12
11931,24691,5,0.64
11932,8335,14,0.6
11933,32163,3,0.64
11934,8617,15,0.55
11935,30654,7,0.64
11936,29288,11,0.02
11937,21619,18,0.27
11938,25895,17,0.96
11939,13748,8,0.81
11940,22486,8,0.62
11941,11584,17,0.68
11942,10729,4,0.63
11943,667,11,0.56
11944,17738,6,0.92
11945,9696,16,0.17
11946,31584,9,0.81
11947,1826,5,0.34
11948,23202,12,0.49
11949,24662,3,0.68
11950,14210,4,0.58
11951,7875,8,0.78
11952,33796,19,0.42
11953,25776,8,0.88
11954,27160,16,0.33
11955,14104,13,0.05
11956,24379,11,0.26
11957,15894,6,0.34
11958,27236,4,0.14
11959,24352,19,0.71
11960,13601,6,0.03
11961,20004,17,0.34
11962,3414,14,0.82
11963,8093,18,0.64
11964,25042,6,0.95
11965,25791,2,0.81
11966,11055,13,0.37
11967,13194,2,0.13
11968,16410,17,0.81
11969,16445,7,0.55
11970,23503,9,0.9
11971,4273,10,0.65
11972,24097,15,0.54
11973,9568,3,0.97
11974,12705,19,0.97
11975,21698,14,0.03
11976,10709,3,0.55
11977,15696,19,0.39
11978,25484,13,0.06
11979,1803,5,0.1
11980,28871,14,0.57
11981,20875,8,0.92
11982,6987,17,0.78
11983,5932,7,0.31
11984,19326,4,0.53
11985,29467,2,0.35
11986,33427,14,0.57
11987,4582,2,0.62
11988,28222,8,0.09
11989,10413,17,0.36
11990,11341,7,0.07
11991,5428,12,0.11
11992,34792,6,0.45
11993,9151,13,0.83
11994,22526,14,0.42
11995,25329,8,0.51
11996,23754,10,0.71
11997,28073,3,0.63
11998,7090,13,0.87
11999,33954,18,0.49
12000,3194,19,0.64
12001,2745,5,0.43
12002,1459,4,0.04
12003,13572,6,0.1
12004,28625,9,0.94
12005,3618,2,0.59
12006,19414,17,0.6
12007,24177,9,0.69
12008,29356,4,0.41
12009,2497,9,0.14
12010,17318,2,0.54
12011,12554,4,0.74
12012,8560,15,0.74
12013,19146,11,0.24
12014,31309,3,0.64
12015,3790,4,0.51
12016,20460,5,0.16
12017,15931,12,0.47
12018,24719,15,0.48
12019,8989,10,0.08
12020,15967,15,0.96
12021,17576,2,0.66
12022,24688,4,0.43
12023,34687,11,0.19
12024,31863,4,0.04
12025,3772,2,0.85
12026,24958,18,0.94
12027,32953,2,0.55
12028,10337,5,0.03
12029,25296,1,0.95
12030,31367,12,0.83
12031,19899,17,0.16
12032,33223,14,0.54
12033,8262,18,0.17
12034,24322,19,0.75
12035,14509,17,0.11
12036,16456,15,0.88
12037,4761,17,0.79
12038,8858,19,0.55
12039,17235,9,0.03
12040,28181,3,0.24
12041,24042,8,0.64
12042,1534,4,0.51
12043,26714,15,0.71
12044,7620,7,0.57
12045,10152,5,0.81
12046,10709,16,0.84
12047,11739,8,0.75
12048,8492,2,0.39
12049,27781,6,0.05
12050,24377,4,0.53
12051,13315,8,0.17
12052,15480,6,0.08
12053,27871,4,0.99
12054,21190,2,0.87
12055,845,13,0.22
12056,22195,3,0.54
12057,33409,17,0.02
12058,22061,5,0.23
12059,6826,14,0.21
12060,19069,5,0.87
12061,16104,4,0.17
12062,3539,13,0.63
12063,4641,10,0.33
12064,27101,6,0.53
12065,20577,3,0.77
12066,13643,12,0.71
12067,24204,1,0.22
12068,32923,10,0.54
12069,11841,9,0.14
12070,5627,2,0.75
12071,2145,19,0.09
12072,18447,16,0.23
12073,25242,17,0.92
12074,30336,17,0.2
12075,1482,18,0.08
12076,30854,9,0.6
12077,6369,4,0.22
12078,7913,5,0.1
12079,28107,14,0.02
12080,19932,1,0.18
12081,23230,15,0.64
12082,14123,8,0.58
12083,2529,14,0.46
12084,11646,11,0.27
12085,17018,14,0.95
12086,3558,19,0.02
12087,24652,9,0.82
12088,20815,19,0.49
12089,14571,8,0.97
12090,12361,11,0.78
12091,14884,17,0.7
12092,1894,19,0.03
12093,12944,7,0.78
12094,7914,6,0.65
12095,28419,11,0.14
12096,2065,8,0.58
12097,21709,9,0.28
12098,17940,15,0.17
12099,19968,2,0.9
12100,2777,17,0.91
12101,19980,6,0.67
12102,19358,1,0.88
12103,13411,9,0.44
12104,29680,2,0.59
12105,181,16,0.74
12106,1124,11,0.73
12107,28498,10,0.85
12108,31624,4,0.6
12109,20387,5,0.29
12110,24668,13,0.22
12111,17825,4,0.1
12112,24874,2,0.02
12113,236,8,0.08
12114,903,6,0.49
12115,34389,3,0.53
12116,25617,7,0.64
12117,7263,11,0.42
12118,30185,14,0.22
12119,7247,6,0.78
12120,27563,1,0.84
12121,7169,2,0.25
12122,3372,12,0.28
12123,25947,11,0.28
12124,1325,11,0.68
12125,9830,2,0.76
12126,20689,7,0.95
12127,24337,12,0.66
12128,12839,10,0.59
12129,7644,14,0.69
12130,9068,16,0.41
12131,7574,13,0.11
12132,25827,4,0.29
12133,6313,13,0.51
12134,8546,11,0.74
12135,4791,3,0.02
12136,12234,15,0.54
12137,15539,19,0.75
12138,4970,2,0.3
12139,9270,18,0.6
12140,6809,7,0.52
12141,24918,1,0.7
12142,4771,16,0.89
12143,12944,5,0.26
12144,20642,5,0.03
12145,14427,16,0.32
12146,7935,5,0.42
12147,9662,11,0.55
12148,9807,1,0.43
12149,16898,17,0.18
12150,28347,8,0.9
12151,7896,10,0.41
12152,1893,16,0.74
12153,22595,7,0.43
12154,12389,12,0.74
12155,5921,18,0.83
12156,24901,1,0.3
12157,25360,19,0.85
12158,29676,17,0.61
12159,25081,3,0.03
12160,34874,12,0.76
12161,5172,15,0.79
12162,5503,6,0.3
12163,8516,15,0.96
12164,19663,7,0.88
12165,20211,2,0.1
12166,18582,5,0.28
12167,32202,11,0.02
12168,8426,19,0.87
12169,29107,16,0.85
12170,16437,11,0.58
12171,4105,6,0.04
12172,7080,18,0.31
12173,6337,2,0.75
12174,998,10,0.83
12175,13919,4,0.9
12176,9187,16,0.92
12177,34081,10,0.14
12178,30035,14,0.91
12179,5722,8,0.8
12180,22594,3,0.97
12181,805,7,0.06
12182,15408,1,0.67
12183,5912,1,0.57
12184,12488,7,0.24
12185,886,12,0.05
12186,21183,1,0.08
12187,2158,5,0.45
12188,14941,9,0.9
12189,4062,11,0.29
12190,5172,10,0.5
12191,7469,5,0.06
12192,9450,4,0.11
12193,26420,15,0.64
12194,26912,5,0.41
12195,5260,13,0.98
12196,22280,18,0.52
12197,32170,13,0.4
12198,31549,15,0.98
12199,27049,17,0.65
12200,27129,1,0.19
12201,17253,14,0.65
12202,25757,2,0.73
12203,18133,18,0.36
12204,21640,15,0.61
12205,3856,5,0.77
12206,461,10,0.22
12207,22954,1,0.81
12208,28027,9,0.28
12209,11694,8,0.51
12210,25414,13,0.52
12211,33028,7,0.11
12212,651,9,0.12
12213,32860,15,0.04
12214,5276,5,0.56
12215,2103,14,0.11
12216,19313,18,0.53
12217,27933,4,0.72
12218,5974,5,0.67
12219,24916,9,0.93
12220,32873,8,0.79
12221,31995,15,0.11
12222,32852,17,0.69
12223,18643,8,0.82
12224,32067,11,0.52
12225,12236,17,0.58
12226,33429,15,0.43
12227,33720,7,0.6
12228,24211,6,0.11
12229,12958,10,0.34
12230,10766,13,0.22
12231,3317,18,0.55
12232,21275,16,0.81
12233,17993,9,0.7
12234,32230,12,0.06
12235,9062,15,0.95
12236,31298,6,0.01
12237,1924,8,0.26
12238,21778,8,0.23
12239,9811,19,0.85
12240,8335,2,0.46
12241,19356,7,0.55
12242,19334,17,0.75
12243,31927,19,0.45
12244,31435,7,0.09
12245,9835,2,0.23
12246,14494,19,0.61
12247,24975,19,0.26
12248,9342,13,0.79
12249,6108,14,0.14
12250,12892,15,0.1
12251,31013,14,0.88
12252,7541,17,0.19
12253,34318,7,0.27
12254,24747,11,0.87
12255,28346,16,0.35
12256,693,18,0.37
12257,11529,3,0.24
12258,27977,17,0.18
12259,18417,8,0.87
12260,795,18,0.3
12261,34539,2,0.89
12262,14361,7,0.79
12263,29517,14,0.8
12264,10868,3,0.04
12265,33141,15,0.31
12266,10786,5,0.21
12267,2370,8,0.56
12268,22389,15,0.05
12269,2442,19,0.73
12270,34628,11,0.72
12271,31336,1,0.11
12272,10397,19,0.58
12273,7807,2,0.4
12274,2046,1,0.02
12275,18805,12,0.81
12276,24022,5,0.87
12277,9867,13,0.16
12278,5211,18,0.28
12279,7944,2,0.87
12280,22490,14,0.52
12281,29745,18,0.67
12282,10243,11,0.52
12283,20251,19,0.01
12284,25002,1,0.18
12285,23482,8,0.71
12286,33170,4,0.12
12287,25004,4,0.97
12288,8547,6,0.96
12289,11536,15,0.23
12290,16874,13,0.98
12291,20409,14,0.34
12292,24926,1,0.82
12293,20113,8,0.91
12294,8815,11,0.72
12295,10467,10,0.78
12296,17313,5,0.21
12297,28848,10,0.1
12298,30800,2,0.38
12299,24609,12,0.28
12300,5927,12,0.66
12301,25076,13,0.32
12302,24775,7,0.13
12303,13267,18,0.87
12304,17941,5,0.03
12305,22279,13,0.71
12306,25011,2,0.85
12307,31167,7,0.39
12308,3285,9,0.29
12309,23564,1,0.4
12310,18010,11,0.27
12311,15135,7,0.81
12312,27604,5,0.62
12313,419,12,0.09
12314,24753,14,0.81
12315,28534,10,0.41
12316,20018,17,0.65
12317,478,17,0.35
12318,23132,7,0.36
12319,2498,17,0.26
12320,15331,18,0.14
12321,21440,17,0.01
12322,29274,12,0.12
12323,15680,17,0.26
