inventory_event_id,part_id,stock_level,reorder_probability
10968,29442,208,0.94
10969,25956,131,0.98
10970,30555,111,0.74
10971,22195,382,0.53
10972,31337,471,0.72
10973,27075,334,0.71
10974,20510,191,0.3
10975,8383,245,0.33
10976,29213,364,0.59
10977,4696,378,0.73
10978,4706,402,0.83
10979,5712,272,0.33
10980,31113,251,0.92
10981,705,461,0.03
10982,10180,280,0.25
10983,554,121,0.55
10984,8207,293,0.54
10985,29448,246,0.44
10986,23461,260,0.89
10987,12788,119,0.65
10988,9221,457,0.71
10989,12784,409,0.38
10990,11807,380,0.53
10991,19788,120,0.04
10992,29050,355,0.91
10993,22263,171,0.1
10994,14310,484,0.64
10995,11198,471,0.08
10996,19176,308,0.67
10997,2832,92,0.59
10998,2272,53,0.9
10999,11573,432,0.87
11000,6902,156,0.23
11001,30238,321,0.53
11002,8239,51,0.68
11003,25733,139,0.84
11004,32192,34,0.79
11005,24857,111,0.05
11006,15537,43,0.25
11007,34565,232,0.32
11008,11543,234,0.92
11009,29817,433,0.9
11010,32686,366,0.06
11011,9858,205,0.12
11012,34006,209,0.58
11013,4783,129,0.9
11014,16523,85,0.44
11015,30133,129,0.2
11016,30161,360,0.67
11017,24701,347,0.25
11018,15726,454,0.9
11019,15220,300,0.95
11020,33582,159,0.16
11021,11779,71,0.98
11022,16719,30,0.39
11023,34665,476,0.35
11024,26178,105,0.04
11025,14414,233,0.17
11026,33626,119,0.68
11027,818,273,0.75
11028,32069,179,0.67
11029,39,62,0.83
11030,1534,145,0.9
11031,17815,204,0.63
11032,28798,25,0.18
11033,3851,302,0.04
11034,23392,184,0.7
11035,33105,185,0.98
11036,33140,263,0.21
11037,14849,419,0.44
11038,16612,178,0.38
11039,12076,32,0.07
11040,33719,168,0.75
11041,8829,373,0.04
11042,7485,405,0.41
11043,13463,268,0.45
11044,31669,443,0.97
11045,4841,488,0.13
11046,446,7,0.05
11047,9692,181,0.45
11048,22802,499,0.92
11049,10612,18,0.6
11050,17566,358,0.98
11051,23403,89,0.07
11052,29223,496,0.57
11053,2669,410,0.99
11054,24299,202,0.26
11055,26082,138,0.3
11056,18864,372,0.69
11057,26617,87,0.77
11058,34125,53,0.66
11059,17992,53,0.24
11060,7992,315,0.99
11061,8989,213,0.87
11062,2445,387,0.96
11063,34475,240,0.19
11064,15567,27,0.09
11065,25813,31,0.13
11066,16650,24,0.72
11067,1357,415,0.02
11068,7052,19,0.18
11069,7181,23,0.45
11070,9556,78,0.09
11071,21237,133,0.17
11072,34227,416,0.19
11073,8678,268,0.17
11074,25361,420,0.38
11075,5676,383,0.95
11076,22625,394,0.57
11077,14332,116,0.65
11078,27200,163,0.29
11079,6322,373,0.85
11080,23703,59,0.43
11081,32720,349,0.25
11082,6060,77,0.77
11083,26402,455,0.59
11084,32587,470,0.18
11085,34666,371,0.62
11086,9281,169,0.36
11087,32019,294,0.68
11088,6729,416,0.81
11089,19955,148,0.55
11090,10086,484,0.45
11091,33211,149,0.1
11092,4465,95,0.77
11093,18573,30,0.73
11094,34818,384,0.28
11095,6787,290,0.45
11096,6296,359,0.36
11097,1259,289,0.18
11098,13576,109,0.83
11099,24718,188,0.5
11100,3333,203,0.98
11101,16987,138,0.94
11102,19048,364,0.83
11103,19140,1,0.24
11104,6926,224,0.29
11105,16556,15,0.06
11106,23918,309,0.27
11107,6796,101,0.47
11108,34622,446,0.03
11109,2230,370,0.04
11110,1095,496,0.75
11111,18919,94,0.98
11112,22577,371,0.14
11113,12766,302,0.57
11114,22632,477,0.14
11115,24110,202,0.79
11116,20987,223,0.98
11117,32144,365,0.6
11118,5566,458,0.73
11119,11026,453,0.35
11120,3834,19,0.82
11121,25247,148,0.68
11122,21762,39,0.01
11123,10662,186,0.31
11124,15011,152,0.46
11125,32554,38,0.87
11126,7851,188,0.06
11127,25641,442,0.86
11128,24265,326,0.88
11129,12655,24,0.43
11130,1086,30,0.89
11131,4826,437,0.46
11132,5020,45,0.12
11133,21034,19,0.3
11134,13175,130,0.95
11135,10117,481,0.45
11136,30497,225,0.66
11137,13171,57,0.88
11138,27687,256,0.28
11139,5146,172,0.84
11140,34169,362,0.57
11141,1807,88,0.64
11142,27909,113,0.46
11143,31797,495,0.9
11144,6013,428,0.3
11145,27774,362,0.52
11146,7900,72,0.48
11147,20979,328,0.52
11148,3792,152,0.58
11149,33025,160,0.7
11150,5439,437,0.5
11151,26114,336,0.93
11152,16825,497,0.7
11153,30686,245,0.75
11154,26810,392,0.76
11155,33846,95,0.3
11156,8083,403,0.04
11157,7303,484,0.23
11158,13066,499,0.96
11159,25195,272,0.76
11160,16952,44,0.12
11161,13716,172,0.37
11162,30816,294,0.38
11163,1946,241,0.01
11164,8127,60,0.26
11165,4544,64,0.25
11166,31265,60,0.52
11167,22024,356,0.29
11168,14813,249,0.59
11169,8562,418,0.48
11170,20054,174,0.64
11171,28577,25,0.91
11172,17094,489,0.3
11173,26982,163,0.51
11174,754,380,0.32
11175,6561,311,0.23
11176,27102,490,0.08
11177,19443,283,0.25
11178,34966,151,0.33
11179,8680,143,0.66
11180,30627,138,0.71
11181,21874,240,0.6
11182,1331,208,0.02
11183,30988,130,0.7
11184,19916,72,0.14
11185,27214,430,0.73
11186,238,45,0.17
11187,20819,492,0.94
11188,11595,61,0.17
11189,34621,60,0.31
11190,33177,147,0.04
11191,5238,270,0.08
11192,15086,413,0.48
11193,6503,47,0.63
11194,4765,369,0.0
11195,1948,33,0.09
11196,11581,483,0.25
11197,26390,109,0.92
11198,26160,24,0.72
11199,1226,371,0.29
11200,13515,82,0.27
11201,29783,399,0.19
11202,19299,241,0.63
11203,8663,424,0.52
11204,27243,228,0.49
11205,16580,147,0.87
11206,24814,11,0.03
11207,9894,336,0.1
11208,3526,209,0.91
11209,7454,269,0.76
11210,13896,266,0.25
11211,27843,420,0.53
11212,22441,116,0.66
11213,20333,74,0.44
11214,20509,284,0.59
11215,1696,234,0.08
11216,34087,446,0.41
11217,32642,274,0.44
11218,32339,10,0.83
11219,24983,238,0.58
11220,10818,435,0.64
11221,13508,394,0.38
11222,32278,391,0.88
11223,21031,405,0.13
11224,20408,58,0.26
11225,29846,351,0.47
11226,12296,287,0.56
11227,25075,343,0.24
11228,10852,79,0.44
11229,19994,182,0.29
11230,29417,208,0.54
11231,11734,196,0.04
11232,6670,23,0.9
11233,12451,13,0.89
11234,11033,192,0.34
11235,18432,336,0.33
11236,30751,173,0.99
11237,22242,226,0.16
11238,20001,51,0.36
11239,17110,36,0.06
11240,7126,93,0.29
11241,2743,80,0.93
11242,21417,61,0.53
11243,7408,258,0.52
11244,23445,208,0.64
11245,32058,495,0.83
11246,22873,162,0.52
11247,13188,114,0.35
11248,22481,78,0.5
11249,1404,45,0.2
11250,32944,78,0.47
11251,32481,281,0.21
11252,9683,447,0.26
11253,4535,93,0.92
11254,4734,97,0.56
11255,3979,453,0.22
11256,33499,166,0.33
11257,24353,149,0.37
11258,30869,391,0.98
11259,19688,257,0.39
11260,4302,94,0.11
11261,1393,302,0.14
11262,17553,138,0.9
11263,3134,26,0.41
11264,31149,322,0.97
11265,24856,67,0.2
11266,7475,389,0.92
11267,16339,121,0.24
11268,23253,194,0.39
11269,20671,487,0.66
11270,29873,348,1.0
11271,21331,147,0.86
11272,33523,75,0.1
11273,6085,124,0.92
11274,17375,149,0.12
11275,7539,373,0.04
11276,8079,158,0.57
11277,6641,168,0.46
11278,30677,322,0.67
11279,22898,273,0.1
11280,21004,324,0.4
11281,28344,398,0.08
11282,31346,212,0.98
11283,7995,193,0.41
11284,31096,309,0.6
11285,22743,495,0.31
11286,14213,412,0.45
11287,28325,40,0.15
11288,6773,303,0.04
11289,14223,101,0.43
11290,26454,192,0.13
11291,17580,412,0.35
11292,27894,44,0.71
11293,755,178,0.93
11294,32190,303,0.46
11295,24350,131,0.09
11296,12228,57,0.63
11297,3438,118,0.65
11298,27091,200,0.16
11299,11494,12,1.0
11300,15244,114,0.84
11301,32141,124,0.71
11302,10422,90,0.23
11303,30984,451,0.46
11304,8381,67,0.49
11305,8507,422,0.82
11306,5948,173,0.24
11307,9314,375,0.04
11308,30407,287,0.87
11309,2703,2,0.86
11310,29894,176,0.56
11311,3996,257,0.03
11312,33569,78,0.1
11313,2076,233,0.97
11314,26862,6,0.02
11315,12368,458,0.64
11316,15009,219,0.82
11317,7891,283,0.19
11318,5919,471,0.28
11319,15280,492,0.98
11320,16532,471,0.24
11321,9659,136,0.09
11322,25471,147,0.97
11323,25662,87,0.98
11324,845,156,0.35
11325,6288,367,0.93
11326,28485,107,0.86
11327,18855,450,0.72
11328,34960,338,0.99
11329,15245,181,0.43
11330,13395,8,0.61
11331,12166,128,0.43
11332,22316,271,0.4
11333,29580,379,0.21
11334,21059,2,0.95
11335,6425,298,0.75
11336,25965,161,0.32
11337,359,424,0.84
11338,33348,328,0.19
11339,10148,467,0.38
11340,8130,289,0.77
11341,4021,385,0.97
11342,14286,417,0.78
11343,6117,121,0.71
11344,4618,201,0.98
11345,16740,266,0.05
11346,5774,320,0.93
11347,30879,50,0.96
11348,2662,67,0.79
11349,12749,43,0.51
11350,29885,284,0.56
11351,20162,432,0.61
11352,14176,354,0.36
11353,234,422,0.54
11354,4060,301,0.23
11355,17799,357,0.29
11356,19652,302,0.55
11357,16890,108,0.51
11358,4343,341,0.79
11359,34395,93,0.87
11360,7417,232,0.53
11361,18981,221,0.36
11362,2048,489,0.09
11363,34666,476,0.35
11364,20724,76,0.24
11365,29077,27,0.84
11366,1254,10,0.04
11367,2814,410,0.08
11368,11380,396,0.51
11369,1690,188,0.92
11370,33419,260,0.31
11371,22258,261,0.58
11372,21210,414,0.06
11373,4996,424,0.31
11374,15973,373,0.68
11375,19376,50,0.31
11376,28998,23,0.41
11377,30383,44,0.26
11378,18337,444,0.03
11379,81,349,0.37
11380,34806,385,0.45
11381,1916,2,0.72
11382,12893,434,0.09
11383,7506,447,0.19
11384,19305,391,0.34
11385,28202,163,0.61
11386,2388,474,0.87
11387,5107,461,0.69
11388,20217,424,0.99
11389,2767,156,0.15
11390,3525,337,0.11
11391,11722,72,0.81
11392,28922,43,0.58
11393,6763,29,0.44
11394,11488,256,0.14
11395,24619,480,0.83
11396,34496,410,0.37
11397,7972,425,0.17
11398,3104,496,0.62
11399,16392,68,0.91
11400,30258,475,0.32
11401,29884,230,0.26
11402,32012,54,0.2
11403,939,231,0.04
11404,16839,126,0.99
11405,856,48,0.4
11406,28989,143,0.9
11407,10644,101,0.6
11408,29414,418,0.62
11409,13593,338,0.93
11410,5415,179,1.0
11411,29013,419,0.26
11412,23232,43,0.34
11413,1586,174,0.16
11414,22839,88,0.32
11415,13053,421,0.53
11416,34264,252,0.52
11417,8427,474,0.85
11418,34256,99,0.86
11419,25842,399,0.84
11420,29403,9,0.62
11421,697,28,0.39
11422,25001,90,0.36
11423,20341,229,0.12
11424,13652,356,0.34
11425,8375,410,0.21
11426,26595,219,0.09
11427,25819,136,0.09
11428,13100,37,0.23
11429,71,4,0.37
11430,4468,29,0.74
11431,20262,478,0.15
11432,28353,107,0.88
11433,15971,369,0.36
11434,19140,100,0.75
11435,11037,485,0.21
11436,339,282,0.1
11437,757,495,0.11
11438,2830,64,0.41
11439,27935,265,0.9
11440,14673,114,0.33
11441,17572,424,0.99
11442,6333,18,0.86
11443,9417,76,0.39
11444,32950,161,0.0
11445,28747,426,0.26
11446,7242,385,0.08
11447,21184,204,0.13
11448,12506,354,0.65
11449,12884,490,0.85
11450,13520,362,0.99
11451,34643,312,0.49
11452,18647,259,0.98
11453,15634,312,0.27
11454,11618,176,0.53
11455,5376,468,0.61
11456,26626,218,0.0
11457,17638,293,0.46
11458,33350,213,0.82
11459,20662,243,0.82
11460,10968,490,0.16
11461,30668,377,0.17
11462,19662,144,0.29
11463,23939,373,0.76
11464,17942,349,0.84
11465,32081,453,0.59
11466,8157,327,0.81
11467,3860,226,0.17
11468,24527,480,0.61
11469,22736,280,0.45
11470,2518,28,0.62
11471,7098,346,0.13
11472,25158,190,0.37
11473,1636,132,0.3
11474,25752,42,0.84
11475,9794,358,0.29
11476,29194,223,0.28
11477,12159,355,0.89
11478,3445,466,0.42
11479,17991,224,0.52
11480,16723,461,0.13
11481,34277,452,0.8
11482,28877,181,0.75
11483,21954,59,0.42
11484,31259,299,0.78
11485,3843,279,0.91
11486,13987,333,0.89
11487,21947,83,0.08
11488,24805,14,0.37
11489,34588,289,0.61
11490,13945,478,0.37
11491,34497,1,0.74
11492,21007,59,0.13
11493,27584,465,0.58
11494,11059,383,0.87
11495,20208,2,0.47
11496,31081,415,0.72
11497,335,106,0.24
11498,1863,239,0.99
11499,20134,218,0.57
11500,22867,413,0.68
11501,219,471,0.32
11502,24697,471,0.25
11503,21266,484,0.5
11504,16257,332,0.25
11505,30916,239,0.21
11506,32312,277,0.88
11507,34723,159,0.1
11508,33644,58,0.78
11509,31609,82,0.42
11510,2628,473,0.79
11511,14629,140,0.84
11512,28870,371,0.58
11513,17706,173,0.66
11514,19832,411,0.57
11515,5594,221,0.81
11516,23086,417,0.13
11517,8478,246,0.54
11518,28920,426,0.56
11519,26354,66,0.79
11520,28260,405,0.8
11521,26467,136,0.13
11522,363,30,0.23
11523,30824,39,0.75
11524,30492,79,0.09
11525,32365,172,0.55
11526,3674,343,0.03
11527,33252,140,0.68
11528,23092,258,0.08
11529,28692,341,0.75
11530,16446,347,0.0
11531,76,255,0.77
11532,10313,264,0.21
11533,13727,90,0.61
11534,24183,421,0.44
11535,15512,415,0.62
11536,34616,215,0.75
11537,29632,461,0.18
11538,17716,337,0.64
11539,8447,337,0.4
11540,22830,216,0.13
11541,26857,317,0.89
11542,11513,395,0.95
11543,23508,130,0.89
11544,3922,330,0.67
11545,25562,19,0.26
11546,14661,370,0.47
11547,33117,324,0.03
11548,19864,182,0.36
11549,16491,459,0.65
11550,32914,379,0.86
11551,3620,30,0.9
11552,26190,342,0.47
11553,19494,224,0.82
11554,23250,183,0.68
11555,6867,441,0.55
11556,815,97,0.44
11557,10124,144,0.65
11558,4791,53,0.05
11559,3033,309,0.16
11560,8922,189,0.23
11561,27443,311,0.14
11562,26519,148,0.81
11563,4593,107,0.12
11564,11729,33,0.39
11565,16443,495,0.5
11566,5818,384,0.0
11567,13726,366,0.58
11568,2761,421,0.65
11569,6406,161,0.33
11570,15425,58,0.72
11571,34794,37,0.5
11572,18946,465,0.79
11573,17650,26,0.45
11574,22847,290,0.84
11575,20646,95,0.54
11576,13410,205,0.45
11577,31167,359,0.16
11578,11637,107,0.38
11579,17137,61,0.45
11580,19122,231,0.87
11581,33025,494,0.81
11582,29321,132,0.43
11583,25330,179,0.33
11584,26148,373,0.04
11585,32738,11,0.44
11586,30701,205,0.04
11587,17957,244,0.37
11588,7223,298,0.15
11589,22077,17,0.7
11590,8393,63,0.79
11591,19127,318,0.66
11592,28953,295,0.66
11593,2027,205,0.33
11594,25267,209,0.67
11595,6845,327,0.36
11596,23546,182,0.23
11597,191,180,0.62
11598,19726,37,0.03
11599,25595,282,0.48
11600,20799,426,0.73
11601,10043,340,0.75
11602,17244,469,0.53
11603,23901,45,0.67
11604,29348,262,0.46
11605,29432,219,0.21
11606,17823,87,0.24
11607,13063,162,0.24
11608,2918,427,0.77
11609,34909,117,0.75
11610,10810,201,0.67
11611,22092,382,0.22
11612,6241,109,0.36
11613,5309,364,0.44
11614,19276,285,0.31
11615,27806,153,0.8
11616,25918,339,0.31
11617,8310,466,0.56
11618,12996,270,0.62
11619,28535,486,0.3
11620,26886,191,0.34
11621,14945,495,0.81
11622,13131,435,0.73
11623,14210,177,0.65
11624,7524,203,0.32
11625,17962,323,0.04
11626,13277,442,0.27
11627,32631,74,0.84
11628,13447,318,0.7
11629,28802,92,0.65
11630,18914,119,0.8
11631,28153,349,0.35
11632,26017,355,0.25
11633,30948,346,0.67
11634,5098,226,0.43
11635,27733,78,0.81
11636,27625,497,0.91
11637,20097,201,0.66
11638,25622,330,0.51
11639,4019,416,0.2
11640,19500,33,0.26
11641,5556,476,0.96
11642,10399,76,0.58
11643,10334,13,0.55
11644,9684,354,0.97
11645,15261,463,0.24
11646,4345,368,0.13
11647,12615,229,0.86
11648,20948,180,0.42
11649,22856,128,0.81
11650,563,143,0.09
11651,9928,22,0.55
11652,9002,2,0.07
11653,11730,465,0.81
11654,23487,82,0.11
11655,13637,301,0.93
11656,15780,22,0.33
11657,3095,13,0.19
11658,29539,497,0.84
11659,23793,232,0.62
11660,21628,115,0.85
11661,13662,394,0.06
11662,25539,328,0.27
11663,8666,325,0.02
11664,25010,198,0.58
11665,33627,297,0.91
11666,22551,180,0.52
11667,14088,226,0.41
11668,30005,480,0.92
11669,29985,305,0.97
11670,23674,323,0.58
11671,19109,37,0.5
11672,12714,135,0.02
11673,8391,298,0.22
11674,2768,194,0.09
11675,16479,352,0.78
11676,5428,156,0.17
11677,23477,423,0.31
11678,10078,383,0.26
11679,33173,25,0.78
11680,14886,426,0.51
11681,10910,162,0.8
11682,15684,345,0.24
11683,7963,281,0.51
11684,7653,167,0.64
11685,9534,436,0.03
11686,26640,416,0.61
11687,8393,179,0.63
11688,13982,284,0.63
11689,31331,319,0.98
11690,14120,223,0.2
11691,21242,251,0.39
11692,11466,430,0.51
11693,18149,262,0.82
11694,26382,43,0.5
11695,2027,496,0.75
11696,20703,347,0.01
11697,2043,106,0.36
11698,34327,347,0.86
11699,34541,443,0.18
11700,19397,277,0.33
11701,5573,164,0.26
11702,4480,121,0.04
11703,10807,469,0.1
11704,30691,108,0.8
11705,11855,356,0.77
11706,2284,486,0.65
11707,28256,168,0.53
11708,11529,491,0.61
11709,7021,94,0.97
11710,18561,281,0.63
11711,167,435,0.64
11712,18992,77,0.83
11713,9206,235,0.73
11714,23374,51,0.42
11715,34015,139,0.24
11716,16352,153,0.74
11717,233,233,0.31
11718,8160,39,0.82
11719,3670,153,0.34
11720,16532,252,0.54
11721,13113,381,0.12
11722,25884,191,0.11
11723,13777,320,0.08
11724,2188,171,0.88
11725,23831,280,0.17
11726,2257,320,0.62
11727,9717,25,0.27
11728,28135,39,0.79
11729,20171,179,0.08
11730,16781,163,0.38
11731,34329,460,0.6
11732,1603,114,0.84
11733,17654,359,0.32
11734,4942,56,0.7
11735,18055,484,0.64
11736,13410,412,0.06
11737,22988,73,0.23
11738,12009,7,0.67
11739,33842,455,0.38
11740,6778,327,0.75
11741,966,345,0.63
11742,6281,380,0.86
11743,1784,345,0.84
11744,30789,349,0.25
11745,10563,312,0.88
11746,15880,139,0.53
11747,3043,214,0.23
11748,30834,216,0.62
11749,16487,16,0.98
11750,1586,168,0.2
11751,21629,459,0.4
11752,20145,426,0.18
11753,19403,262,0.29
11754,20019,312,0.59
11755,13886,481,0.85
11756,29027,453,0.37
11757,28551,329,0.43
11758,31830,219,0.9
11759,14961,421,0.35
11760,29176,356,0.53
11761,23456,26,0.58
11762,23347,456,0.38
11763,19770,483,0.8
11764,34294,151,0.75
11765,26882,69,0.05
11766,7046,381,0.08
11767,22036,450,0.35
11768,3751,379,0.73
11769,13908,229,0.78
11770,25988,74,0.65
11771,15496,18,0.28
11772,26108,275,0.41
11773,30892,272,0.72
11774,32751,17,0.17
11775,25900,65,0.2
11776,1112,249,0.47
11777,13173,173,0.25
11778,29268,437,0.06
11779,16494,302,0.89
11780,23721,465,0.85
11781,15759,216,0.22
11782,28275,421,0.75
11783,15157,327,0.67
11784,27350,291,0.58
11785,24580,498,0.23
11786,13229,308,0.24
11787,14551,329,0.76
11788,2760,127,0.8
11789,29348,420,0.14
11790,31501,297,0.23
11791,1329,24,0.17
11792,17504,255,0.24
11793,7002,463,0.27
11794,4221,426,0.57
11795,33343,208,0.23
11796,29773,350,0.33
11797,18111,415,0.32
11798,29688,338,0.67
11799,31449,211,0.73
11800,10807,292,0.7
11801,21608,148,0.77
11802,28461,376,0.11
11803,21722,483,0.73
11804,24100,436,0.52
11805,25995,363,0.49
11806,121,54,0.95
11807,3407,298,0.36
11808,31495,393,0.52
11809,20563,127,0.27
11810,6357,253,0.51
11811,31780,254,0.12
11812,22526,350,0.17
11813,16460,368,0.64
11814,30994,388,0.34
11815,10962,418,0.12
11816,14243,43,0.91
11817,2855,174,0.68
11818,13231,426,0.12
11819,21513,220,0.28
11820,6606,333,0.32
11821,8288,419,0.41
11822,20263,39,0.71
11823,22042,394,0.75
11824,19489,260,0.46
11825,23007,10,0.58
11826,33628,151,0.21
11827,14643,434,0.21
11828,2751,234,0.31
11829,941,440,0.84
11830,30590,393,0.7
11831,25013,490,0.61
11832,20553,52,0.64
11833,7893,49,0.19
11834,6884,273,0.95
11835,14249,411,0.66
11836,969,276,0.89
11837,24059,89,0.62
11838,8554,56,0.98
11839,6968,7,0.86
11840,11492,402,0.11
11841,33782,63,0.11
11842,10156,2,0.12
11843,6885,451,0.2
11844,27470,217,0.88
11845,23325,372,0.54
11846,23191,297,0.46
11847,22709,386,0.61
11848,24399,166,0.34
11849,28224,98,0.94
11850,11226,308,0.57
11851,20108,165,0.59
11852,33263,118,0.99
11853,32303,200,0.68
11854,19620,257,0.08
11855,22742,260,0.36
11856,7872,338,0.52
11857,21366,263,0.19
11858,3966,54,0.23
11859,24747,222,0.32
11860,32956,283,0.07
11861,24004,322,0.67
11862,17747,414,0.07
11863,22117,122,0.11
11864,27033,51,0.68
11865,27483,5,0.09
11866,10302,399,0.43
11867,4822,136,0.02
11868,13432,66,0.0
11869,28544,405,0.2
11870,20303,195,0.34
11871,1340,347,0.87
11872,5035,238,0.12
11873,9012,116,0.5
11874,21031,63,0.85
11875,30066,318,0.74
11876,32865,207,0.76
11877,20898,269,0.26
11878,34565,191,0.94
11879,25870,97,0.41
11880,31391,117,0.42
11881,31136,243,0.16
11882,11432,6,0.13
11883,9999,483,0.6
11884,4907,482,0.26
11885,16365,462,0.28
11886,1860,72,0.22
11887,31924,285,0.04
11888,27542,396,0.86
11889,34661,422,0.2
11890,21972,422,0.38
11891,4443,215,0.39
11892,10750,134,0.92
11893,6313,444,0.14
11894,14201,305,0.49
11895,33391,80,0.08
11896,32606,451,0.77
11897,20828,230,0.17
11898,2426,52,0.45
11899,22609,360,0.07
11900,23546,246,0.35
11901,34522,311,0.73
11902,20701,181,0.59
11903,12952,277,0.88
11904,23460,127,0.82
11905,9746,193,0.05
11906,29876,195,0.26
11907,31198,274,0.6
11908,1706,215,0.86
11909,11544,285,0.31
11910,21276,328,0.06
11911,1939,477,0.73
11912,6931,76,0.5
11913,2957,142,0.88
11914,8228,177,0.25
11915,25114,456,0.01
11916,14145,51,0.51
11917,30200,105,0.7
11918,15943,302,0.92
11919,31882,423,0.18
11920,5962,14,0.49
11921,20298,432,0.96
11922,31687,430,0.13
11923,17473,147,0.11
11924,8526,176,1.0
11925,24289,282,0.96
11926,33590,348,0.32
11927,11768,460,0.43
11928,12985,329,0.69
11929,30627,88,0.37
11930,590,86,0.53
11931,26164,10,0.91
11932,30022,35,0.17
11933,21352,85,0.47
11934,20523,201,0.3
11935,28879,361,0.72
11936,12153,445,0.67
11937,29676,484,0.39
11938,2633,264,0.46
11939,15282,466,0.69
11940,24027,118,0.11
11941,30979,359,0.76
11942,13993,239,0.76
11943,22820,75,0.59
11944,30295,419,0.5
11945,30998,217,0.65
11946,31882,295,0.45
11947,5060,31,0.57
11948,26230,460,0.93
11949,2672,132,0.04
11950,25184,469,0.68
11951,9679,67,0.64
11952,8980,27,0.99
11953,18160,185,0.26
11954,11622,95,0.39
11955,34286,273,0.67
11956,33125,330,0.4
11957,34135,119,0.42
11958,14897,288,0.53
11959,6667,189,0.65
11960,9116,246,0.75
11961,9502,121,0.83
11962,4685,146,0.17
11963,5155,356,0.74
11964,28063,469,0.84
11965,1576,491,0.23
11966,524,353,0.73
11967,13394,499,0.74
11968,11844,201,0.58
11969,14919,280,0.38
11970,6522,437,0.88
11971,18613,332,0.27
11972,24993,84,0.5
11973,15431,340,0.92
11974,30419,156,0.35
11975,31606,86,0.14
11976,18877,397,0.42
11977,14210,23,0.65
11978,6847,452,0.12
11979,21311,297,0.7
11980,29990,487,0.95
11981,10876,88,0.44
11982,34489,274,0.47
11983,16376,147,0.3
11984,17838,466,0.47
11985,18531,321,0.83
11986,27989,86,0.98
11987,28740,21,0.49
11988,8498,331,0.47
11989,28064,362,0.47
11990,22863,237,0.2
11991,10479,268,0.33
11992,1004,198,0.77
11993,1752,389,0.8
11994,20013,378,0.24
11995,18770,379,0.62
11996,22550,450,0.24
11997,25209,209,0.67
11998,9429,336,0.3
11999,34239,129,0.4
12000,22374,459,0.67
12001,26187,484,0.27
12002,29395,7,0.22
12003,10981,96,0.94
12004,17187,208,0.17
12005,6414,311,0.66
12006,33814,107,0.39
12007,33827,348,0.67
12008,8638,85,0.31
12009,19140,232,0.83
12010,15109,259,0.9
12011,16050,177,0.26
12012,16886,429,0.67
12013,32099,433,0.98
12014,16366,81,0.21
12015,12461,264,0.16
12016,13571,308,0.1
12017,27492,265,0.47
12018,23350,43,0.52
12019,33193,200,0.21
12020,28983,333,0.68
12021,34106,260,0.67
12022,32822,233,0.06
