part_id,part_name,criticality_level
7981,Sensor,High
7982,Engine,High
7983,Sensor,Medium
7984,Sensor,High
7985,Battery,Medium
7986,Battery,Low
7987,Sensor,High
7988,Brake,Low
7989,Battery,Medium
7990,Sensor,Low
7991,Brake,Medium
7992,Sensor,Low
7993,Engine,High
7994,Sensor,Low
7995,Brake,High
7996,Sensor,Low
7997,Engine,Medium
7998,Brake,Low
7999,Sensor,Low
8000,Engine,Low
8001,Brake,Medium
8002,Sensor,Medium
8003,Battery,Low
8004,Sensor,Medium
8005,Engine,Low
8006,Battery,Medium
8007,Engine,High
8008,Sensor,Medium
8009,Sensor,Low
8010,Brake,High
8011,Brake,Medium
8012,Sensor,Medium
8013,Engine,Low
8014,Battery,High
8015,Engine,High
8016,Sensor,Low
8017,Engine,Medium
8018,Brake,High
8019,Engine,Low
8020,Battery,High
8021,Engine,High
8022,Brake,Low
8023,Engine,Low
8024,Sensor,Low
8025,Engine,Medium
8026,Sensor,High
8027,Engine,High
8028,Engine,Low
8029,Battery,Medium
8030,Engine,High
8031,Sensor,High
8032,Brake,Low
8033,Brake,Low
8034,Engine,Medium
8035,Brake,Low
8036,Engine,Medium
8037,Engine,Medium
8038,Battery,Medium
8039,Brake,High
8040,Engine,High
8041,Battery,Medium
8042,Engine,Medium
8043,Sensor,High
8044,Sensor,High
8045,Brake,Low
8046,Brake,Low
8047,Battery,High
8048,Battery,Medium
8049,Brake,High
8050,Engine,Medium
8051,Sensor,Low
8052,Engine,Low
8053,Brake,Medium
8054,Sensor,High
8055,Engine,Medium
8056,Battery,High
8057,Engine,High
8058,Engine,High
8059,Brake,Medium
8060,Brake,Low
8061,Engine,Medium
8062,Sensor,Low
8063,Battery,High
8064,Brake,Medium
8065,Engine,Low
8066,Sensor,High
8067,Battery,Low
8068,Engine,Medium
8069,Engine,High
8070,Battery,Low
8071,Brake,Medium
8072,Sensor,Low
8073,Engine,Low
8074,Sensor,Low
8075,Brake,High
8076,Engine,Medium
8077,Battery,High
8078,Battery,High
8079,Engine,High
8080,Brake,High
8081,Brake,High
8082,Brake,High
8083,Brake,High
8084,Sensor,Medium
8085,Engine,Medium
8086,Engine,Low
8087,Battery,Medium
8088,Sensor,Low
8089,Engine,Medium
8090,Engine,Low
8091,Sensor,High
8092,Engine,Low
8093,Engine,High
8094,Engine,High
8095,Brake,High
8096,Engine,High
8097,Sensor,Low
8098,Sensor,High
8099,Brake,Low
8100,Battery,Low
8101,Battery,High
8102,Sensor,Medium
8103,Brake,Medium
8104,Sensor,Low
8105,Engine,Low
8106,Brake,Medium
8107,Engine,Medium
8108,Battery,Medium
8109,Sensor,Low
8110,Battery,Medium
8111,Engine,High
8112,Battery,High
8113,Battery,Low
8114,Engine,Medium
8115,Sensor,High
8116,Sensor,Low
8117,Engine,Low
8118,Brake,Low
8119,Battery,High
8120,Brake,High
8121,Engine,Low
8122,Brake,Medium
8123,Battery,High
8124,Battery,High
8125,Brake,Low
8126,Sensor,Low
8127,Battery,Medium
8128,Engine,Medium
8129,Battery,High
8130,Engine,Low
8131,Brake,High
8132,Battery,Medium
8133,Battery,Medium
8134,Brake,Medium
8135,Sensor,Low
8136,Brake,Low
8137,Engine,Low
8138,Battery,High
8139,Battery,High
8140,Sensor,High
8141,Engine,Low
8142,Battery,Low
8143,Brake,Low
8144,Sensor,High
8145,Engine,Low
8146,Brake,Low
8147,Battery,Medium
8148,Engine,Medium
8149,Battery,Medium
8150,Battery,Low
8151,Battery,Low
8152,Brake,Medium
8153,Engine,Low
8154,Brake,Medium
8155,Sensor,Medium
8156,Sensor,High
8157,Battery,High
8158,Battery,Low
8159,Brake,High
8160,Engine,Low
8161,Sensor,Medium
8162,Brake,High
8163,Battery,High
8164,Sensor,Low
8165,Brake,Medium
8166,Sensor,High
8167,Brake,Medium
8168,Engine,Low
8169,Engine,Low
8170,Sensor,Low
8171,Battery,Low
8172,Sensor,Medium
8173,Sensor,Medium
8174,Engine,Medium
8175,Brake,Medium
8176,Brake,Low
8177,Battery,High
8178,Brake,Low
8179,Sensor,High
8180,Engine,Low
8181,Sensor,High
8182,Battery,Medium
8183,Engine,Low
8184,Sensor,Low
8185,Engine,Low
8186,Battery,Low
8187,Brake,High
8188,Brake,Medium
8189,Engine,Low
8190,Battery,Medium
8191,Battery,High
8192,Brake,High
8193,Engine,Medium
8194,Brake,High
8195,Battery,Low
8196,Sensor,Low
8197,Battery,Low
8198,Sensor,Medium
8199,Engine,Low
8200,Sensor,Medium
8201,Brake,Low
8202,Engine,Medium
8203,Battery,High
8204,Brake,Low
8205,Brake,Low
8206,Battery,Medium
8207,Engine,Low
8208,Brake,High
8209,Sensor,Medium
8210,Engine,Medium
8211,Sensor,Medium
8212,Engine,High
8213,Sensor,Medium
8214,Engine,Low
8215,Brake,High
8216,Brake,Medium
8217,Battery,Low
8218,Sensor,Medium
8219,Brake,Medium
8220,Brake,Medium
8221,Battery,Low
8222,Brake,High
8223,Brake,Medium
8224,Brake,Medium
8225,Battery,High
8226,Battery,High
8227,Sensor,Medium
8228,Sensor,Medium
8229,Sensor,High
8230,Sensor,Medium
8231,Sensor,Medium
8232,Brake,Low
8233,Sensor,High
8234,Brake,High
8235,Engine,High
8236,Engine,Low
8237,Engine,Medium
8238,Battery,Medium
8239,Engine,Low
8240,Battery,High
8241,Engine,High
8242,Brake,Low
8243,Sensor,Low
8244,Sensor,Medium
8245,Battery,Low
8246,Brake,Low
8247,Battery,Low
8248,Engine,Low
8249,Sensor,Medium
8250,Sensor,Medium
8251,Engine,Medium
8252,Sensor,Low
8253,Brake,Medium
8254,Brake,Medium
8255,Battery,High
8256,Sensor,Medium
8257,Engine,Low
8258,Brake,High
8259,Battery,Medium
8260,Brake,High
8261,Sensor,High
8262,Sensor,High
8263,Brake,Low
8264,Sensor,High
8265,Sensor,High
8266,Battery,Medium
8267,Battery,Medium
8268,Sensor,High
8269,Engine,High
8270,Brake,Low
8271,Engine,Low
8272,Battery,Medium
8273,Battery,Medium
8274,Battery,Low
8275,Engine,High
8276,Battery,High
8277,Engine,Low
8278,Sensor,Low
8279,Battery,High
8280,Engine,High
8281,Sensor,Medium
8282,Brake,High
8283,Engine,Low
8284,Engine,Low
8285,Engine,Medium
8286,Battery,High
8287,Engine,High
8288,Brake,High
8289,Engine,Low
8290,Engine,High
8291,Battery,Medium
8292,Brake,High
8293,Battery,High
8294,Brake,High
8295,Brake,Medium
8296,Brake,Medium
8297,Brake,High
8298,Brake,Low
8299,Brake,Low
8300,Battery,High
8301,Brake,Low
8302,Brake,High
8303,Brake,Low
8304,Engine,High
8305,Battery,Low
8306,Engine,High
8307,Battery,Low
8308,Engine,Medium
8309,Sensor,High
8310,Battery,Medium
8311,Engine,Medium
8312,Battery,High
8313,Brake,Medium
8314,Brake,Medium
8315,Engine,Medium
8316,Engine,Medium
8317,Battery,Medium
8318,Brake,High
8319,Engine,High
8320,Sensor,Low
8321,Sensor,Medium
8322,Battery,Medium
8323,Brake,High
8324,Sensor,Low
8325,Sensor,Medium
8326,Brake,Medium
8327,Brake,Low
8328,Engine,High
8329,Battery,Medium
8330,Brake,Low
8331,Battery,Medium
8332,Battery,Low
8333,Sensor,Low
8334,Battery,High
8335,Battery,Medium
8336,Battery,High
8337,Sensor,High
8338,Brake,High
8339,Sensor,Low
8340,Brake,Medium
8341,Sensor,High
8342,Sensor,Medium
8343,Brake,Medium
8344,Engine,Low
8345,Engine,High
8346,Engine,Medium
8347,Brake,Low
8348,Sensor,Low
8349,Sensor,Low
8350,Engine,Low
8351,Engine,High
8352,Battery,High
8353,Engine,Medium
8354,Battery,Medium
8355,Brake,High
8356,Battery,Low
8357,Sensor,Medium
8358,Battery,Low
8359,Battery,High
8360,Battery,High
8361,Engine,Medium
8362,Engine,Low
8363,Sensor,High
8364,Sensor,High
8365,Engine,Low
8366,Battery,Low
8367,Brake,Medium
8368,Brake,High
8369,Engine,Low
8370,Brake,Low
8371,Engine,Low
8372,Battery,Medium
8373,Battery,High
8374,Battery,High
8375,Engine,Medium
8376,Brake,Low
8377,Battery,Low
8378,Engine,Low
8379,Engine,Low
8380,Brake,Low
8381,Battery,Low
8382,Engine,Medium
8383,Engine,High
8384,Engine,High
8385,Brake,High
8386,Engine,High
8387,Battery,Low
8388,Sensor,Medium
8389,Brake,Medium
8390,Brake,High
8391,Brake,High
8392,Battery,Low
8393,Engine,Low
8394,Sensor,Low
8395,Engine,Low
8396,Brake,Low
8397,Engine,Medium
8398,Brake,High
8399,Sensor,Medium
8400,Sensor,High
8401,Battery,High
8402,Brake,Low
8403,Battery,Low
8404,Brake,High
8405,Engine,High
8406,Brake,Low
8407,Battery,Medium
8408,Engine,Low
8409,Engine,High
8410,Sensor,High
8411,Brake,Low
8412,Brake,Low
8413,Sensor,Low
8414,Engine,Medium
8415,Sensor,High
8416,Brake,Low
8417,Brake,Medium
8418,Brake,Medium
8419,Brake,Low
8420,Brake,High
8421,Engine,Medium
8422,Brake,Low
8423,Brake,Medium
8424,Battery,High
8425,Engine,Medium
8426,Battery,Medium
8427,Battery,High
8428,Engine,Medium
8429,Brake,Medium
8430,Engine,High
8431,Engine,High
8432,Sensor,Medium
8433,Sensor,Medium
8434,Battery,High
8435,Engine,High
8436,Engine,High
8437,Sensor,Medium
8438,Engine,Medium
8439,Engine,Medium
8440,Battery,High
8441,Brake,High
8442,Engine,Low
8443,Brake,Low
8444,Engine,Low
8445,Sensor,High
8446,Sensor,Low
8447,Battery,Low
8448,Engine,Medium
8449,Sensor,Medium
8450,Sensor,High
8451,Brake,Medium
8452,Battery,Medium
8453,Sensor,Medium
8454,Brake,Low
8455,Brake,Low
8456,Sensor,Low
8457,Brake,Medium
8458,Sensor,Low
8459,Engine,Medium
8460,Brake,High
8461,Engine,Medium
8462,Engine,Low
8463,Brake,Low
8464,Battery,Low
8465,Battery,Medium
8466,Engine,Medium
8467,Engine,Medium
8468,Battery,High
8469,Brake,Low
8470,Battery,High
8471,Battery,Medium
8472,Sensor,High
8473,Battery,Low
8474,Sensor,Low
8475,Engine,Medium
8476,Battery,Low
8477,Sensor,High
8478,Brake,High
8479,Brake,High
8480,Battery,Low
8481,Engine,Low
8482,Sensor,Low
8483,Engine,Medium
8484,Brake,Low
8485,Engine,Medium
8486,Brake,Low
8487,Sensor,Medium
8488,Engine,Low
8489,Sensor,High
8490,Battery,Medium
8491,Brake,High
8492,Brake,High
8493,Brake,Low
8494,Brake,High
8495,Engine,Medium
8496,Brake,Medium
8497,Brake,Low
8498,Brake,High
8499,Engine,Low
8500,Brake,Low
8501,Engine,High
8502,Battery,High
8503,Brake,Medium
8504,Battery,High
8505,Sensor,High
8506,Brake,Medium
8507,Battery,Medium
8508,Brake,Low
8509,Battery,Low
8510,Engine,Low
8511,Brake,High
8512,Brake,Low
8513,Brake,High
8514,Brake,Medium
8515,Sensor,Low
8516,Engine,Medium
8517,Battery,Low
8518,Brake,High
8519,Battery,Low
8520,Battery,High
8521,Brake,Medium
8522,Engine,Low
8523,Brake,Medium
8524,Sensor,Low
8525,Brake,High
8526,Sensor,Medium
8527,Brake,High
8528,Brake,High
8529,Sensor,High
8530,Battery,Low
8531,Engine,Low
8532,Battery,Low
8533,Battery,High
8534,Sensor,Low
8535,Sensor,Medium
8536,Sensor,Medium
8537,Battery,High
8538,Sensor,Medium
8539,Brake,Low
8540,Engine,Medium
8541,Battery,Medium
8542,Sensor,Medium
8543,Battery,Low
8544,Brake,Low
8545,Engine,High
8546,Sensor,Low
8547,Sensor,Medium
8548,Sensor,High
8549,Brake,High
8550,Brake,High
8551,Battery,Low
8552,Sensor,Medium
8553,Sensor,High
8554,Sensor,Low
8555,Battery,Medium
8556,Sensor,High
8557,Brake,High
8558,Engine,Low
8559,Engine,Low
8560,Sensor,Low
8561,Brake,Medium
8562,Brake,Medium
8563,Battery,Low
8564,Engine,High
8565,Sensor,High
8566,Sensor,Low
8567,Engine,Medium
8568,Engine,Low
8569,Engine,High
8570,Engine,High
8571,Sensor,Medium
8572,Brake,High
8573,Engine,High
8574,Brake,Medium
8575,Brake,Low
8576,Sensor,Medium
8577,Brake,Low
8578,Engine,Medium
8579,Brake,High
8580,Engine,Medium
8581,Battery,High
8582,Engine,Medium
8583,Sensor,Medium
8584,Brake,Low
8585,Brake,High
8586,Battery,High
8587,Battery,Low
8588,Engine,Medium
8589,Engine,Low
8590,Engine,Low
8591,Sensor,Medium
8592,Battery,Low
8593,Engine,Medium
8594,Battery,High
8595,Battery,Medium
8596,Brake,High
8597,Battery,High
8598,Battery,High
8599,Battery,High
8600,Sensor,Low
8601,Engine,Low
8602,Battery,Low
8603,Sensor,High
8604,Battery,High
8605,Battery,High
8606,Brake,Medium
8607,Engine,Medium
8608,Sensor,Low
8609,Engine,High
8610,Battery,Medium
8611,Engine,High
8612,Engine,High
8613,Sensor,Low
8614,Brake,High
8615,Brake,High
8616,Engine,Low
8617,Brake,Low
8618,Sensor,High
8619,Engine,Low
8620,Battery,High
8621,Engine,High
8622,Brake,Low
8623,Brake,Medium
8624,Brake,High
8625,Battery,High
8626,Sensor,Medium
8627,Engine,High
8628,Battery,Medium
8629,Engine,Medium
8630,Brake,Medium
8631,Brake,Medium
8632,Engine,Low
8633,Engine,High
8634,Sensor,Low
8635,Engine,Low
8636,Engine,Medium
8637,Brake,High
8638,Engine,Low
8639,Engine,High
8640,Sensor,High
8641,Sensor,Medium
8642,Brake,Medium
8643,Sensor,Medium
8644,Brake,Medium
8645,Brake,High
8646,Brake,Medium
8647,Engine,Medium
8648,Battery,Low
8649,Brake,High
8650,Engine,Low
8651,Sensor,High
8652,Sensor,High
8653,Battery,Low
8654,Sensor,Medium
8655,Engine,Medium
8656,Sensor,High
8657,Battery,Medium
8658,Brake,High
8659,Sensor,Low
8660,Engine,Medium
8661,Brake,Medium
8662,Engine,High
8663,Battery,Low
8664,Brake,Medium
8665,Brake,Medium
8666,Battery,Medium
8667,Battery,Low
8668,Engine,Low
8669,Battery,High
8670,Sensor,Medium
8671,Sensor,High
8672,Battery,High
8673,Engine,Medium
8674,Sensor,Low
8675,Brake,High
8676,Engine,Low
8677,Brake,Medium
8678,Battery,High
8679,Engine,Medium
8680,Engine,Low
8681,Sensor,High
8682,Sensor,Low
8683,Sensor,High
8684,Engine,Medium
8685,Sensor,Medium
8686,Battery,High
8687,Battery,Low
8688,Battery,Medium
8689,Battery,High
8690,Engine,Medium
8691,Brake,Medium
8692,Brake,Medium
8693,Brake,High
8694,Engine,High
8695,Brake,Medium
8696,Battery,Medium
8697,Engine,Medium
8698,Brake,Medium
8699,Engine,Low
8700,Brake,High
8701,Engine,Medium
8702,Sensor,Medium
8703,Battery,Medium
8704,Sensor,Medium
8705,Brake,Medium
8706,Engine,High
8707,Sensor,Low
8708,Sensor,Medium
8709,Battery,Low
8710,Sensor,Medium
8711,Battery,High
8712,Battery,Low
8713,Engine,Medium
8714,Sensor,Medium
8715,Sensor,High
8716,Engine,High
8717,Sensor,Medium
8718,Battery,High
8719,Engine,Medium
8720,Sensor,Low
8721,Sensor,Low
8722,Battery,Low
8723,Brake,Low
8724,Sensor,High
8725,Battery,Medium
8726,Engine,Medium
8727,Sensor,Low
8728,Sensor,Medium
8729,Engine,Medium
8730,Brake,High
8731,Engine,Medium
8732,Engine,Low
8733,Battery,High
8734,Sensor,High
8735,Battery,Low
8736,Sensor,Low
8737,Engine,Medium
8738,Battery,Low
8739,Battery,Low
8740,Sensor,Medium
8741,Brake,Medium
8742,Engine,Low
8743,Engine,Low
8744,Sensor,Medium
8745,Brake,Low
8746,Battery,High
8747,Engine,Low
8748,Sensor,Medium
8749,Sensor,High
8750,Brake,Medium
8751,Brake,Low
8752,Engine,High
8753,Battery,Low
8754,Battery,High
8755,Engine,Low
8756,Battery,Medium
8757,Brake,High
8758,Sensor,Low
8759,Brake,Low
8760,Engine,High
8761,Engine,Low
8762,Engine,High
8763,Sensor,High
8764,Engine,Low
8765,Sensor,Medium
8766,Brake,Medium
8767,Sensor,Medium
8768,Sensor,Medium
8769,Sensor,High
8770,Engine,Medium
8771,Battery,High
8772,Sensor,Low
8773,Sensor,Low
8774,Sensor,Low
8775,Battery,Low
8776,Engine,Medium
8777,Engine,High
8778,Battery,Medium
8779,Engine,High
8780,Engine,Medium
8781,Battery,Low
8782,Sensor,Low
8783,Battery,Medium
8784,Brake,Medium
8785,Battery,Low
8786,Brake,Low
8787,Sensor,Low
8788,Sensor,Low
8789,Sensor,High
8790,Sensor,Medium
8791,Engine,Low
8792,Brake,Low
8793,Brake,Medium
8794,Engine,High
8795,Battery,Low
8796,Engine,Medium
8797,Brake,Low
8798,Battery,Medium
8799,Battery,Medium
8800,Brake,Medium
8801,Brake,Low
8802,Brake,Medium
8803,Engine,High
8804,Sensor,High
8805,Battery,High
8806,Brake,Medium
8807,Battery,Medium
8808,Battery,Medium
8809,Engine,Medium
8810,Battery,Low
8811,Engine,Medium
8812,Sensor,High
8813,Battery,Medium
8814,Battery,High
8815,Brake,Medium
8816,Battery,Medium
8817,Engine,Medium
8818,Brake,High
8819,Sensor,Low
8820,Brake,Low
8821,Engine,High
8822,Sensor,Medium
8823,Sensor,Low
8824,Sensor,Low
8825,Brake,High
8826,Engine,Medium
8827,Engine,High
8828,Engine,Medium
8829,Brake,Medium
8830,Brake,Low
8831,Engine,High
8832,Brake,Low
8833,Brake,High
8834,Battery,Medium
8835,Battery,Low
8836,Engine,Low
8837,Sensor,Medium
8838,Brake,High
8839,Sensor,Medium
8840,Engine,Medium
8841,Sensor,Low
8842,Brake,Medium
8843,Sensor,High
8844,Sensor,Medium
8845,Battery,Medium
8846,Engine,High
8847,Engine,Medium
8848,Battery,Medium
8849,Engine,Medium
8850,Battery,High
8851,Brake,High
8852,Brake,Medium
8853,Battery,Medium
8854,Brake,High
8855,Brake,High
8856,Battery,Medium
8857,Engine,High
8858,Battery,Medium
8859,Battery,Low
8860,Brake,High
8861,Sensor,Low
8862,Sensor,Medium
8863,Battery,High
8864,Engine,High
8865,Brake,Low
8866,Sensor,High
8867,Sensor,Low
8868,Battery,High
8869,Engine,Medium
8870,Engine,Low
8871,Battery,High
8872,Engine,Low
8873,Engine,Low
8874,Engine,Medium
8875,Sensor,Low
8876,Brake,High
8877,Sensor,Low
8878,Brake,Medium
8879,Sensor,Low
8880,Engine,High
8881,Battery,Low
8882,Brake,Medium
8883,Battery,Medium
8884,Sensor,Low
8885,Sensor,High
8886,Brake,Low
8887,Battery,High
8888,Engine,High
8889,Engine,Low
8890,Engine,Low
8891,Sensor,Medium
8892,Sensor,Low
8893,Sensor,Medium
8894,Engine,High
8895,Brake,Medium
8896,Sensor,Medium
8897,Brake,Medium
8898,Brake,Low
8899,Engine,Low
8900,Sensor,High
8901,Brake,High
8902,Engine,Medium
8903,Battery,Medium
8904,Sensor,Low
8905,Engine,High
8906,Brake,High
8907,Sensor,High
8908,Engine,Low
8909,Battery,Medium
8910,Sensor,Low
8911,Battery,High
8912,Brake,Medium
8913,Sensor,Medium
8914,Battery,High
8915,Brake,Medium
8916,Brake,High
8917,Engine,High
8918,Engine,Low
8919,Brake,Medium
8920,Brake,High
8921,Battery,High
8922,Battery,Medium
8923,Battery,High
8924,Brake,Low
8925,Engine,Low
8926,Battery,Low
8927,Battery,High
8928,Battery,Low
8929,Sensor,Low
8930,Brake,Medium
8931,Battery,High
8932,Engine,Low
8933,Battery,Low
8934,Sensor,High
8935,Brake,High
8936,Engine,High
8937,Sensor,Low
8938,Engine,Medium
8939,Engine,Medium
8940,Engine,High
8941,Brake,Low
8942,Brake,Low
8943,Battery,Medium
8944,Engine,High
8945,Brake,High
8946,Engine,High
8947,Engine,Low
8948,Sensor,Low
8949,Engine,High
8950,Engine,Low
8951,Sensor,Medium
8952,Brake,Medium
8953,Brake,High
8954,Sensor,Low
8955,Battery,High
8956,Engine,Low
8957,Battery,Medium
8958,Brake,Low
8959,Engine,Medium
8960,Sensor,Medium
8961,Battery,Medium
8962,Brake,Medium
8963,Brake,Low
8964,Battery,High
8965,Battery,Low
8966,Battery,High
8967,Sensor,Medium
8968,Battery,Medium
8969,Brake,Medium
8970,Engine,Medium
8971,Engine,Low
8972,Sensor,Low
8973,Battery,Medium
8974,Engine,Low
8975,Brake,High
8976,Battery,High
8977,Battery,High
8978,Engine,Low
8979,Sensor,Low
8980,Brake,Low
8981,Engine,Low
8982,Engine,High
8983,Sensor,High
8984,Battery,Medium
8985,Sensor,Medium
8986,Sensor,High
8987,Sensor,Medium
8988,Engine,Medium
8989,Brake,High
8990,Engine,Low
8991,Sensor,Low
8992,Sensor,High
8993,Sensor,High
8994,Battery,Medium
8995,Battery,High
8996,Battery,Medium
8997,Brake,High
8998,Engine,Medium
8999,Engine,Medium
9000,Engine,Medium
9001,Sensor,High
9002,Engine,Medium
9003,Sensor,Low
9004,Brake,High
9005,Battery,High
9006,Sensor,Medium
9007,Engine,High
9008,Engine,Medium
9009,Engine,High
9010,Brake,Low
9011,Engine,Low
9012,Sensor,Medium
9013,Sensor,High
9014,Battery,Medium
9015,Brake,High
9016,Sensor,Low
9017,Sensor,Low
9018,Engine,High
9019,Battery,Low
9020,Sensor,Low
9021,Brake,Medium
9022,Battery,Medium
9023,Engine,High
9024,Sensor,Low
9025,Sensor,High
9026,Battery,Medium
9027,Engine,Low
9028,Sensor,Medium
9029,Engine,High
9030,Brake,Medium
9031,Sensor,Medium
9032,Engine,Medium
9033,Sensor,High
9034,Brake,Medium
9035,Engine,Low
9036,Engine,High
9037,Battery,Low
9038,Brake,Medium
9039,Brake,Low
9040,Battery,Medium
9041,Battery,Medium
9042,Engine,Low
9043,Battery,Low
9044,Battery,Low
9045,Battery,Low
9046,Engine,High
9047,Brake,Low
9048,Engine,High
9049,Sensor,High
9050,Engine,High
9051,Sensor,High
9052,Sensor,Low
9053,Battery,Low
9054,Engine,Medium
9055,Battery,Low
9056,Engine,Low
9057,Battery,High
9058,Battery,Medium
9059,Brake,Low
9060,Brake,High
9061,Brake,Low
9062,Engine,Medium
9063,Engine,Low
9064,Brake,Low
9065,Brake,Low
9066,Battery,Low
9067,Brake,Low
9068,Battery,Medium
9069,Battery,High
9070,Engine,Medium
9071,Engine,Medium
9072,Engine,Low
9073,Engine,Low
9074,Engine,Low
9075,Engine,Low
9076,Engine,Low
9077,Battery,Low
9078,Brake,Low
9079,Engine,Medium
9080,Brake,Low
9081,Brake,Low
9082,Sensor,Medium
9083,Engine,High
9084,Battery,High
9085,Brake,Low
9086,Engine,High
9087,Battery,Medium
9088,Sensor,Low
9089,Engine,Low
9090,Engine,Medium
9091,Brake,Low
9092,Sensor,Medium
9093,Engine,Low
9094,Engine,High
9095,Battery,High
9096,Brake,Low
9097,Brake,Medium
9098,Engine,High
9099,Engine,Low
9100,Brake,Low
9101,Engine,High
9102,Sensor,High
9103,Engine,Low
9104,Engine,Medium
9105,Brake,Low
9106,Brake,Medium
9107,Sensor,High
9108,Sensor,High
9109,Battery,High
9110,Battery,Medium
9111,Sensor,Low
9112,Engine,High
9113,Sensor,High
9114,Battery,Medium
9115,Sensor,High
9116,Engine,Low
9117,Battery,High
9118,Engine,Low
9119,Engine,Medium
9120,Brake,High
9121,Brake,Medium
9122,Battery,High
9123,Engine,Medium
9124,Engine,Medium
9125,Sensor,Medium
9126,Brake,Medium
9127,Engine,High
9128,Brake,Low
9129,Battery,High
9130,Sensor,Low
9131,Brake,High
9132,Engine,Low
9133,Brake,Medium
9134,Sensor,High
9135,Brake,Medium
9136,Brake,High
9137,Sensor,High
9138,Sensor,Low
9139,Sensor,Medium
9140,Sensor,High
9141,Brake,High
9142,Engine,Medium
9143,Brake,Low
9144,Engine,Medium
9145,Battery,High
9146,Sensor,Medium
9147,Sensor,Low
9148,Brake,Low
9149,Engine,Low
9150,Sensor,Low
9151,Battery,Medium
9152,Sensor,High
9153,Battery,High
9154,Sensor,Medium
9155,Sensor,Low
9156,Brake,Medium
9157,Engine,High
9158,Brake,Medium
9159,Engine,Medium
9160,Sensor,Low
9161,Brake,High
9162,Brake,Low
9163,Engine,High
9164,Sensor,Medium
9165,Sensor,Low
9166,Sensor,Medium
9167,Sensor,Low
9168,Sensor,High
9169,Brake,Low
9170,Brake,Low
9171,Brake,High
9172,Engine,Medium
9173,Battery,Medium
9174,Brake,Medium
9175,Sensor,Medium
9176,Battery,High
9177,Brake,Medium
9178,Sensor,Low
9179,Brake,Low
9180,Brake,Medium
9181,Sensor,Low
9182,Battery,Medium
9183,Brake,Medium
9184,Brake,Low
9185,Engine,Low
9186,Battery,Low
9187,Engine,Low
9188,Battery,Low
9189,Battery,Medium
9190,Sensor,Low
9191,Sensor,High
9192,Battery,Medium
9193,Engine,Low
9194,Battery,High
9195,Brake,Low
9196,Battery,Low
9197,Battery,Low
9198,Battery,Medium
9199,Brake,High
9200,Brake,Medium
9201,Battery,Medium
9202,Battery,Medium
9203,Brake,High
9204,Brake,Medium
9205,Battery,Low
9206,Brake,High
9207,Engine,Low
9208,Brake,Low
9209,Sensor,High
9210,Brake,Low
9211,Engine,Medium
