warranty_event_id,vehicle_id,claim_cost,failure_confirmed
10775,16786,1912.89,1
10776,23634,3233.18,1
10777,34672,1613.89,1
10778,24478,2453.93,0
10779,3720,867.56,1
10780,23585,3252.21,0
10781,21769,2378.51,0
10782,22928,2136.14,1
10783,17782,1032.97,0
10784,16155,545.82,0
10785,27814,1514.91,1
10786,31961,3129.94,1
10787,25424,3190.4,0
10788,22348,4230.65,0
10789,11976,2582.82,1
10790,34764,4805.25,1
10791,18509,3644.74,1
10792,17950,3765.77,1
10793,19328,3586.0,0
10794,9703,2494.52,1
10795,29977,4430.92,1
10796,20349,1813.27,0
10797,31401,4789.65,0
10798,9951,704.95,0
10799,34868,886.0,0
10800,11495,669.46,0
10801,14137,4985.47,1
10802,15169,589.68,1
10803,32694,1334.45,1
10804,17121,2425.44,1
10805,28585,3927.52,0
10806,11696,2091.98,1
10807,6550,4761.38,0
10808,10205,3560.24,0
10809,27674,553.81,1
10810,17580,873.15,1
10811,4336,3645.89,1
10812,28199,2393.47,0
10813,21528,4898.67,1
10814,21384,631.1,1
10815,14901,1696.53,0
10816,7650,4036.08,1
10817,25682,433.76,1
10818,21610,3683.3,1
10819,34337,4513.0,1
10820,23114,521.43,0
10821,12531,3562.44,0
10822,29552,1238.2,1
10823,22218,3935.74,1
10824,14023,1684.57,0
10825,34555,4872.82,1
10826,27062,1400.64,1
10827,33482,2830.3,1
10828,4766,1058.6,0
10829,14712,3009.46,1
10830,19324,2532.4,0
10831,31157,4765.31,1
10832,27410,952.43,1
10833,4160,3847.68,0
10834,5797,4845.97,1
10835,14085,494.39,1
10836,34154,2432.52,0
10837,8446,3405.16,0
10838,12309,3489.42,1
10839,15592,3161.59,0
10840,15047,1416.35,1
10841,32174,2650.79,1
10842,27743,2886.76,1
10843,3790,134.32,1
10844,26922,150.85,1
10845,32803,4790.75,1
10846,19000,2428.43,0
10847,29195,3343.08,1
10848,32301,3130.94,1
10849,31669,1017.07,1
10850,17382,3564.16,0
10851,20902,2419.3,1
10852,5315,3912.83,1
10853,25493,4196.71,0
10854,31894,652.14,1
10855,25563,3234.29,1
10856,19524,4079.21,1
10857,34802,1067.02,1
10858,8433,4223.91,0
10859,2489,4802.68,1
10860,29623,4534.67,1
10861,24516,4415.86,1
10862,28740,4235.28,0
10863,4134,1293.8,0
10864,12765,3831.62,1
10865,22038,4891.12,0
10866,32717,4877.74,0
10867,10843,4123.54,0
10868,7912,1375.3,1
10869,22185,2797.59,0
10870,11,4838.88,1
10871,8751,2018.68,1
10872,583,998.79,0
10873,14223,2881.85,1
10874,8254,2487.14,0
10875,19114,4106.15,1
10876,8575,4044.41,0
10877,22995,3570.96,1
10878,8814,2162.26,1
10879,25270,4076.71,0
10880,30576,1691.86,1
10881,1000,4336.81,0
10882,2997,1991.35,0
10883,1705,2339.1,0
10884,6627,672.31,1
10885,24294,2880.96,0
10886,34168,871.69,1
10887,8790,4157.33,1
10888,33533,3182.74,0
10889,574,4576.02,0
10890,20416,3318.03,0
10891,22462,3403.8,1
10892,26266,1679.17,0
10893,11662,4991.62,0
10894,29657,4156.02,1
10895,19668,1449.57,1
10896,30662,1217.71,0
10897,3775,3797.88,0
10898,23562,4738.99,1
10899,30594,1845.02,1
10900,19136,2365.95,1
10901,25062,3936.84,0
10902,19889,1520.57,1
10903,1160,2360.85,1
10904,19865,3860.82,1
10905,14601,1197.82,0
10906,29594,4937.1,0
10907,11802,2721.22,0
10908,12873,2345.84,1
10909,23972,3299.45,0
10910,19030,219.8,1
10911,25720,4974.09,1
10912,24618,196.93,1
10913,21418,789.33,1
10914,25516,4424.04,0
10915,26631,2860.5,1
10916,2792,3033.86,1
10917,12927,2002.38,1
10918,226,3480.56,0
10919,19606,3322.67,1
10920,26203,3830.57,0
10921,2175,836.97,0
10922,29052,2036.86,0
10923,8177,2327.44,1
10924,31346,1072.74,0
10925,24431,716.17,0
10926,28467,2237.76,1
10927,13324,2148.97,1
10928,2649,606.75,0
10929,32076,4563.41,1
10930,12777,3351.81,1
10931,25930,147.45,0
10932,20077,835.97,0
10933,11385,222.42,0
10934,1622,2856.6,1
10935,21199,331.14,0
10936,17452,3752.6,1
10937,4073,2508.03,1
10938,16598,2552.39,0
10939,3098,2597.95,0
10940,26088,2558.02,0
10941,22910,1208.9,1
10942,27692,3549.56,1
10943,7519,1276.73,0
10944,1712,2164.18,1
10945,17919,2822.2,1
10946,7342,4083.2,0
10947,27249,2922.11,1
10948,25290,4768.02,0
10949,18076,4688.06,1
10950,27566,3945.51,0
10951,8901,768.41,0
10952,25171,3637.61,0
10953,32797,2767.06,1
10954,28125,3558.08,1
10955,8280,1678.3,0
10956,26110,4496.95,1
10957,30690,4271.1,1
10958,22449,1825.42,0
10959,1613,1793.43,0
10960,31002,2095.56,1
10961,20033,4592.35,1
10962,20718,4872.84,0
10963,4794,3903.73,1
10964,2929,3111.8,1
10965,16152,506.79,1
10966,19975,1824.04,1
10967,26146,1763.33,0
10968,20314,4074.76,1
10969,14447,843.69,1
10970,8164,3644.22,0
10971,2594,1519.93,0
10972,7946,3315.8,0
10973,31202,4246.57,0
10974,5021,2564.94,1
10975,4431,1306.73,0
10976,33698,2480.63,1
10977,15648,1777.91,1
10978,2215,2083.45,1
10979,34834,1655.94,1
10980,2183,353.57,1
10981,5128,4195.99,0
10982,19787,3185.79,1
10983,14610,4240.21,0
10984,18197,658.11,1
10985,7488,2817.88,1
10986,12891,2039.3,0
10987,230,282.78,1
10988,9532,3114.12,0
10989,8647,3789.37,0
10990,1742,980.17,0
10991,33574,2952.28,0
10992,26015,2830.51,0
10993,29861,2696.09,1
10994,21523,2295.11,1
10995,21597,2718.77,0
10996,34389,2255.68,0
10997,13155,1466.39,0
10998,21157,3530.74,0
10999,6750,1110.6,0
11000,3374,765.84,1
11001,27163,283.1,0
11002,15045,783.41,1
11003,21837,1391.18,0
11004,19643,1533.1,1
11005,30535,3578.72,1
11006,24821,4233.98,1
11007,23506,4606.08,0
11008,25993,3852.71,0
11009,24602,3605.98,1
11010,30995,4671.28,0
11011,31610,792.25,0
11012,24573,3472.37,0
11013,33868,4211.42,1
11014,6031,4136.75,1
11015,1779,1842.3,0
11016,8783,2065.38,0
11017,29358,2266.41,0
11018,21004,4714.1,1
11019,15091,2938.47,1
11020,33132,1573.53,1
11021,4031,3424.5,1
11022,20382,4500.18,1
11023,22876,4740.34,1
11024,17957,1755.58,0
11025,21291,2039.63,0
11026,4310,3166.06,0
11027,26173,1422.87,1
11028,12701,3653.63,1
11029,3822,3463.55,0
11030,27144,3237.22,0
11031,18139,2768.2,1
11032,16910,3513.64,1
11033,23634,4997.65,0
11034,20838,1295.14,1
11035,2307,493.03,0
11036,7263,3616.13,0
11037,551,1963.09,0
11038,8177,2386.35,1
11039,29502,2412.12,0
11040,5211,1675.59,1
11041,16684,645.62,1
11042,3059,535.63,0
11043,28052,4673.77,0
11044,10719,2365.69,0
11045,10524,2502.19,1
11046,23598,3988.11,1
11047,20894,4260.55,0
11048,12965,4542.55,0
11049,30353,4652.52,0
11050,32772,4795.92,1
11051,281,3551.43,0
11052,12018,3366.98,1
11053,10371,2367.25,1
11054,34030,2302.8,1
11055,18416,4735.81,0
11056,19972,1103.52,0
11057,34102,1659.59,1
11058,30055,470.15,1
11059,31294,672.93,0
11060,2916,4925.88,1
11061,24425,1754.24,0
11062,28801,1424.78,0
11063,13152,1468.5,1
11064,18803,3841.97,1
11065,27422,119.97,1
11066,697,4703.09,1
11067,13601,3411.75,0
11068,25995,3863.46,0
11069,4076,2681.39,0
11070,25283,1098.4,0
11071,11716,3357.36,1
11072,4027,295.7,0
11073,6530,1790.55,0
11074,7647,4503.28,0
11075,34015,1216.6,1
11076,21817,3779.31,1
11077,7080,405.93,1
11078,11737,3863.71,0
11079,9373,518.37,0
11080,32072,4579.98,0
11081,31650,188.49,0
11082,31817,2583.87,0
11083,17656,2671.09,0
11084,706,3659.33,1
11085,21730,3338.25,0
11086,15559,123.69,0
11087,15458,4576.29,1
11088,10984,2994.57,1
11089,26277,4703.32,1
11090,28737,347.4,1
11091,16016,4039.98,0
11092,26000,3933.59,0
11093,1671,283.54,0
11094,19864,1711.6,0
11095,5768,2654.38,0
11096,20338,4380.14,1
11097,19523,2467.01,1
11098,9198,3525.65,1
11099,9512,4168.44,1
11100,19127,2064.4,0
11101,9266,2065.79,0
11102,5893,335.09,0
11103,14210,4661.06,0
11104,16465,566.9,1
11105,9254,4507.12,1
11106,31524,2006.32,0
11107,22734,4070.87,0
11108,7851,3386.98,1
11109,17433,1660.01,1
11110,13688,4787.01,1
11111,17466,3208.97,1
11112,17969,1668.59,0
11113,18802,3356.72,0
11114,34591,2560.5,1
11115,8654,4825.44,1
11116,28977,1872.28,0
11117,12919,4202.11,1
11118,6393,1572.3,0
11119,15616,4916.8,0
11120,10659,4277.05,0
11121,1549,2772.84,1
11122,8321,4695.42,1
11123,21946,3424.79,1
11124,16743,1701.88,0
11125,33332,1680.83,1
11126,30686,3574.39,1
11127,6755,1768.15,1
11128,7459,648.87,0
11129,2373,4792.29,1
11130,9769,2909.8,0
11131,10028,3499.39,0
11132,22994,3871.21,0
11133,30881,1347.53,1
11134,33193,2938.61,1
11135,23151,2195.78,1
11136,31559,4324.7,1
11137,4026,3627.47,0
11138,27145,4185.92,0
11139,22638,4666.69,0
11140,12160,2621.9,0
11141,7567,1917.14,1
11142,15707,2090.31,1
11143,5494,1454.06,1
11144,16333,2202.53,1
11145,4572,394.76,1
11146,30576,3556.48,1
11147,18031,4304.15,0
11148,34992,2711.47,1
11149,30825,2882.59,0
11150,24418,2792.22,1
11151,9910,3026.72,0
11152,11748,3484.36,0
11153,34221,2089.07,0
11154,26466,4834.16,0
11155,12092,1710.65,1
11156,28923,3201.21,1
11157,34036,4660.04,1
11158,28244,2578.61,0
11159,24034,3526.33,0
11160,1688,572.94,0
11161,814,211.3,1
11162,33534,3769.79,1
11163,11609,4677.35,1
11164,5777,4872.0,1
11165,18729,1138.96,1
11166,2615,4767.08,0
11167,201,4354.27,1
11168,8285,1893.13,1
11169,25760,1874.16,0
11170,32889,4900.06,0
11171,23942,1147.94,1
11172,15972,2837.59,0
11173,19003,3830.79,1
11174,24947,1478.19,0
11175,24798,3735.48,0
11176,4584,1258.61,0
11177,4749,3331.81,0
11178,7607,631.56,0
11179,28642,4321.27,1
11180,20543,1192.32,1
11181,26888,1740.16,0
11182,22304,851.81,1
11183,3761,4472.73,0
11184,17078,908.15,1
11185,30435,2354.59,0
11186,10896,563.92,1
11187,2536,2681.52,1
11188,17030,1745.81,0
11189,17703,1142.74,1
11190,28691,1049.38,1
11191,6315,1802.85,0
11192,18285,168.7,0
11193,3306,4608.96,0
11194,4873,1558.07,1
11195,13989,4558.1,1
11196,6095,2479.85,1
11197,17810,1521.26,1
11198,9794,2343.36,1
11199,24620,132.04,0
11200,877,4469.19,0
11201,16353,2849.22,0
11202,12995,344.7,1
11203,21667,2948.39,0
11204,2288,2517.53,0
11205,13159,4806.41,1
11206,34418,1378.72,1
11207,26784,3911.23,0
11208,9530,3143.41,1
11209,6908,1239.72,1
11210,14507,1236.78,1
11211,12453,647.83,1
11212,2289,3675.24,1
11213,31843,3307.57,1
11214,24773,3917.63,1
11215,34628,2209.43,0
11216,28926,2124.99,1
11217,705,4109.06,1
11218,8143,1976.58,0
11219,31709,1601.31,1
11220,22760,591.9,1
11221,28981,4479.47,1
11222,24135,4714.43,1
11223,32538,4490.81,1
11224,20378,2879.06,0
11225,870,947.25,0
11226,2644,2455.02,1
11227,12235,170.66,1
11228,26680,4559.4,0
11229,2676,2097.76,1
11230,34686,4067.39,0
11231,27841,2370.0,1
11232,19786,2303.43,0
11233,2784,4460.13,0
11234,14002,2952.03,1
11235,24518,2688.05,1
11236,19575,1202.77,1
11237,1590,2821.99,1
11238,20870,910.47,1
11239,24675,1631.95,1
11240,10056,449.33,1
11241,11654,2042.92,1
11242,25274,1235.62,0
11243,11311,2259.11,1
11244,35,4000.34,0
11245,20770,1843.8,0
11246,21496,2736.45,0
11247,34122,3548.19,1
11248,32673,515.06,0
11249,22241,4564.97,0
11250,5933,1231.87,0
11251,29599,3508.37,1
11252,33187,882.48,1
11253,14382,948.93,0
11254,17783,759.74,0
11255,14039,2019.92,0
11256,15454,2586.08,0
11257,28912,1984.97,1
11258,14575,4379.21,0
11259,32185,4918.76,1
11260,34444,2578.66,0
11261,830,1676.03,0
11262,8479,3676.36,0
11263,33542,2574.88,0
11264,24093,2304.04,0
11265,32930,4183.03,0
11266,5852,1244.49,1
11267,27457,2032.61,1
11268,4063,4155.36,0
11269,34950,1276.48,0
11270,23979,3836.83,1
11271,4263,1549.42,0
11272,20429,430.12,1
11273,14895,3806.09,0
11274,14946,1212.36,1
11275,27603,178.43,0
11276,9403,3778.53,0
11277,31393,784.36,1
11278,11041,288.08,1
11279,33133,4757.5,0
11280,16599,1907.15,1
11281,12041,3210.22,1
11282,13882,3300.61,0
11283,12113,277.48,1
11284,31725,2258.37,0
11285,32210,1021.18,0
11286,7959,4180.95,0
11287,25569,4311.78,0
11288,17995,2822.95,1
11289,12275,2377.53,0
11290,13422,4659.92,0
11291,18039,4833.12,1
11292,621,1359.96,1
11293,2877,4337.97,1
11294,971,779.02,0
11295,4100,1857.73,1
11296,1780,2397.63,0
11297,12292,2725.06,0
11298,3323,4517.96,1
11299,13912,4153.91,1
11300,6379,4963.38,1
11301,22585,2915.47,1
11302,29463,2126.71,1
11303,5490,135.53,0
11304,6888,3783.58,1
11305,1851,934.95,1
11306,5606,1445.47,1
11307,1915,3557.8,0
11308,28605,4880.03,1
11309,25369,4634.06,1
11310,29027,2267.07,0
11311,12591,2336.38,1
11312,33256,2476.0,1
11313,21459,4455.33,0
11314,3874,449.47,0
11315,33994,2942.96,1
11316,29236,3872.9,1
11317,17346,2332.21,1
11318,28155,4256.93,0
11319,17613,2587.46,1
11320,17477,4327.53,1
11321,21181,4243.27,1
11322,8494,2617.71,0
11323,20308,1354.64,0
11324,263,4949.15,1
11325,19314,1483.28,0
11326,9571,2256.67,1
11327,1251,4304.94,0
11328,1150,2124.55,1
11329,3209,767.84,0
11330,5997,3810.21,1
11331,12569,1961.18,1
11332,29145,1994.77,0
11333,14334,377.64,1
11334,15637,451.85,0
11335,8998,2392.99,0
11336,33036,3301.85,0
11337,30935,4923.93,0
11338,12141,572.81,1
11339,16172,2405.9,1
11340,32539,3502.55,0
11341,33833,4528.93,0
11342,18465,1112.35,1
11343,15576,4408.08,1
11344,6416,4105.01,1
11345,25148,127.54,1
11346,6923,801.27,1
11347,16723,4255.26,1
11348,10243,1381.81,1
11349,17041,2933.39,0
11350,8073,1024.03,0
11351,30466,3998.51,1
11352,18261,2433.71,0
11353,33930,4727.28,0
11354,32427,3572.7,0
11355,19608,4093.2,1
11356,6193,753.69,0
11357,14631,4707.43,0
11358,118,2223.73,0
11359,32470,4271.69,1
11360,3512,2125.87,0
11361,9620,2811.45,0
11362,16447,516.4,0
11363,22995,4619.51,0
11364,5344,4409.3,1
11365,2234,1905.13,1
11366,10930,4297.0,0
11367,618,3080.74,0
11368,34531,1673.82,0
11369,29867,2060.58,1
11370,2247,4395.3,1
11371,7268,1954.79,1
11372,14462,4686.58,0
11373,27240,1966.52,1
11374,24014,4387.18,1
11375,14441,1527.3,1
11376,28880,3973.17,0
11377,12947,1334.05,0
11378,9370,1957.16,1
11379,34740,3100.35,0
11380,7074,639.42,0
11381,33512,3546.12,0
11382,28899,4364.7,0
11383,32765,3273.65,1
11384,29429,1722.53,0
11385,11812,499.45,0
11386,28032,1362.83,1
11387,14859,616.75,1
11388,30595,4596.25,1
11389,9474,4801.18,0
11390,9906,968.15,1
11391,8719,3613.9,0
11392,13984,4594.4,1
11393,32614,1884.17,0
11394,27012,2608.49,1
11395,3501,1994.09,0
11396,8528,1201.6,1
11397,696,854.04,0
11398,12816,1846.81,0
11399,2512,3405.76,0
11400,3249,538.79,0
11401,6525,2815.09,0
11402,29919,1110.82,0
11403,27264,3140.0,1
11404,7198,4453.31,0
11405,1382,2815.09,1
11406,26695,2689.21,1
11407,30642,196.55,0
11408,21511,831.79,0
11409,19041,3916.66,1
11410,5315,1302.9,0
11411,23158,2704.99,1
11412,27239,4131.6,1
11413,29483,3614.05,0
11414,20052,224.74,0
11415,13921,1380.32,0
11416,1093,3567.38,1
11417,13595,4132.09,1
11418,9979,206.52,1
11419,9750,1619.54,0
11420,6399,3432.94,0
11421,17004,2877.46,1
11422,27818,4028.14,1
11423,27329,400.94,0
11424,10608,2238.48,1
11425,33414,2580.21,0
11426,6934,343.67,0
11427,30455,838.73,0
11428,29692,2098.03,1
11429,25940,646.79,0
11430,17889,731.96,1
11431,21297,979.97,1
11432,19230,650.02,0
11433,8357,3281.69,1
11434,6171,1076.31,1
11435,34046,4956.12,1
11436,1866,3895.05,0
11437,18405,1510.24,1
11438,17693,3320.24,1
11439,1266,2623.33,0
11440,22574,408.29,0
11441,25421,2178.2,1
11442,22099,873.87,0
11443,9993,4408.38,1
11444,27021,1772.93,1
11445,24930,1635.26,0
11446,34030,4668.02,1
11447,23592,1884.76,0
11448,7398,995.28,0
11449,29599,1977.21,0
11450,24688,2185.23,1
11451,21778,2059.87,0
11452,17935,2616.36,0
11453,21590,1687.29,0
11454,6187,205.71,1
11455,33572,1731.62,1
11456,15511,3579.53,1
11457,24227,1437.47,1
11458,15999,2246.05,0
11459,23884,4837.44,1
11460,6220,489.58,0
11461,31785,1260.66,0
11462,18382,3254.88,0
11463,17318,4966.48,0
11464,26892,4358.47,0
11465,21341,3635.33,0
11466,32365,3980.72,1
11467,5398,2503.75,1
11468,22382,2201.64,1
11469,6888,4779.52,1
11470,6266,4383.88,1
11471,32643,4814.84,1
11472,18773,1256.43,1
11473,18267,3151.22,0
11474,3310,1583.98,1
11475,29050,1973.67,0
11476,13924,1692.78,1
11477,12213,4881.07,1
11478,7668,3917.17,1
11479,47,3040.68,1
11480,21230,1456.48,0
11481,28769,2956.55,1
11482,4816,2768.32,0
11483,16868,2576.14,0
11484,18982,2834.54,0
11485,5074,3336.87,0
11486,26027,1813.01,1
11487,3782,2900.81,0
11488,24240,2926.43,1
11489,21760,4655.52,0
11490,23411,3885.39,1
11491,12320,1266.64,1
11492,2262,2416.79,0
11493,28722,110.55,0
11494,11436,575.07,0
11495,3794,377.26,0
11496,18727,1151.06,0
11497,4114,1423.71,0
11498,33779,853.7,1
11499,6415,1487.99,0
11500,15307,3310.98,0
11501,4096,3231.85,0
11502,1676,3945.82,0
11503,19295,3063.34,0
11504,5429,712.03,0
11505,7521,4497.33,0
11506,27929,4655.47,1
11507,179,1773.72,0
11508,34256,2915.77,1
11509,20301,1115.26,0
11510,5463,2785.14,0
11511,9149,3347.75,1
11512,8660,4827.02,1
11513,34433,886.69,0
11514,27920,2458.23,1
11515,28069,2423.45,0
11516,5874,1383.01,1
11517,8766,2126.46,0
11518,21977,2167.07,1
11519,15402,4948.66,0
11520,1398,2291.31,0
11521,10564,720.8,0
11522,14950,3264.11,1
11523,13487,3558.28,1
11524,18931,1619.82,1
11525,24047,947.74,0
11526,28608,3508.27,1
11527,23228,4484.13,1
11528,13577,1565.47,0
11529,22773,4934.23,1
11530,21470,4249.88,0
11531,18266,4375.17,1
11532,3839,3004.41,1
11533,25933,3227.48,1
11534,19592,2438.1,1
11535,1347,4802.05,1
11536,10000,2448.67,1
11537,16053,438.05,0
11538,9996,4171.77,0
11539,7745,875.89,0
11540,34370,2780.44,1
11541,959,4190.62,0
11542,32030,4357.43,1
11543,8070,3937.79,0
11544,25520,2411.01,0
11545,2699,3939.46,1
11546,21533,908.44,1
11547,32285,3323.85,0
11548,15941,1642.98,1
11549,19744,2595.35,1
11550,22283,544.7,1
11551,10751,2748.0,1
11552,9995,1910.35,0
11553,28458,3139.74,0
11554,14584,282.95,1
11555,21418,579.98,0
11556,3173,3895.03,0
11557,19275,2497.81,0
11558,8815,4620.62,0
11559,33687,1163.07,0
11560,19337,3661.36,0
11561,27800,1933.94,1
11562,3861,231.67,1
11563,9585,2965.08,0
11564,31504,1672.09,0
11565,18592,1333.64,0
11566,4028,4019.96,0
11567,22055,4617.88,0
11568,14487,3164.95,1
11569,11128,3963.12,1
11570,23155,3312.5,0
11571,10092,3203.99,0
11572,2990,2126.06,1
11573,6899,1138.74,1
11574,6619,1072.59,1
11575,34660,4845.06,0
11576,33947,1250.62,1
11577,10966,2529.54,1
11578,6392,2032.94,1
11579,6540,1392.48,0
11580,16943,590.24,0
11581,33978,151.26,0
11582,28758,4675.52,0
11583,31065,1118.1,0
11584,24352,3093.05,0
11585,3031,4024.87,0
11586,18587,2168.99,1
11587,31440,327.02,0
11588,12970,3540.51,0
11589,562,3524.52,0
11590,18950,179.56,1
11591,27670,4650.21,0
11592,11468,4093.63,0
11593,20054,110.14,0
11594,20819,2738.59,0
11595,345,229.59,0
11596,14753,1802.41,1
11597,6441,966.03,1
11598,20884,496.17,0
11599,22626,4028.26,1
11600,13483,799.66,0
11601,1781,2443.1,0
11602,3009,715.63,1
11603,21199,3545.52,1
11604,24397,1462.69,1
11605,34247,1029.72,1
11606,13917,3191.0,1
11607,20289,3404.21,1
11608,9627,4317.66,1
11609,31956,4853.0,1
11610,28929,141.56,1
11611,32729,4741.69,0
11612,24217,4861.37,0
11613,4294,2359.66,0
11614,6305,4672.2,0
11615,23867,2519.23,0
11616,22001,4724.73,0
11617,25567,3079.17,1
11618,17361,1159.39,0
11619,25951,2520.39,0
11620,11337,623.64,0
11621,8261,2284.14,1
11622,32646,4403.0,1
11623,4651,2508.97,1
11624,24322,1945.29,0
11625,15702,2167.13,1
11626,12912,2007.5,1
11627,31815,3367.61,1
11628,9153,2864.94,0
11629,14561,3753.15,0
11630,1427,1280.47,0
11631,19903,1007.76,0
11632,1717,3938.31,0
11633,1811,2271.72,1
11634,32199,4029.06,0
11635,3747,1390.66,1
11636,27595,439.84,0
11637,12655,514.31,0
11638,15490,4305.63,1
11639,11169,4511.21,1
11640,9511,4602.75,0
11641,1734,2659.83,1
11642,32308,3432.14,1
11643,3281,3208.65,0
11644,34272,1068.42,1
11645,3762,4390.72,0
11646,20425,4640.74,1
11647,23230,4410.41,1
11648,114,4106.25,0
11649,13389,3604.25,0
11650,27013,3170.7,1
11651,28567,997.6,1
11652,24737,2446.43,1
11653,13259,2846.79,0
11654,18677,2508.09,0
11655,8846,4027.68,0
11656,27153,3274.19,0
11657,15604,4832.13,0
11658,25512,630.74,0
11659,6442,3169.43,1
11660,11270,1140.91,1
11661,27154,2160.3,0
11662,24943,4859.86,1
11663,11199,2060.37,0
11664,14237,686.38,1
11665,6601,3652.65,0
11666,26004,4324.22,1
11667,31102,3184.37,1
11668,31986,4793.21,1
11669,22434,4121.79,1
11670,22043,4017.7,1
11671,20778,3576.18,0
11672,24149,4338.52,0
11673,32853,362.38,0
11674,22814,2556.4,1
11675,19538,2330.76,1
11676,28604,1390.3,0
11677,20937,4553.32,0
11678,8079,1286.86,0
11679,34728,618.54,0
11680,34010,770.38,0
11681,6355,1310.52,0
11682,11590,2254.76,1
11683,12596,2882.36,0
11684,16048,1143.17,1
11685,10149,2003.56,1
11686,11099,2793.97,0
11687,13076,4164.86,0
11688,21705,3474.9,1
11689,7121,981.69,1
11690,854,2806.29,0
11691,33158,4440.17,1
11692,1359,2721.14,0
11693,16608,2857.95,0
11694,3457,2644.96,1
11695,34108,1370.26,0
11696,2332,1846.71,1
11697,31554,1104.93,0
11698,14145,3027.56,1
11699,518,2705.81,1
11700,32791,2611.26,1
11701,34143,1972.74,0
11702,30854,3381.59,0
11703,16138,3453.67,0
11704,194,3120.39,0
11705,16747,1881.44,1
11706,13379,3291.1,0
11707,9632,4529.79,1
11708,13203,1062.1,0
11709,7289,3965.08,0
11710,26972,509.45,0
11711,11466,3762.21,0
11712,6772,4552.93,0
11713,2665,334.01,1
11714,2732,1897.83,0
11715,18410,3491.3,0
11716,5752,1783.6,1
11717,7933,1580.38,1
11718,23753,3254.09,0
11719,21610,4510.84,1
11720,27197,2867.19,1
11721,31444,417.97,0
11722,3434,1751.43,0
11723,33324,2989.46,0
11724,8159,1051.55,1
11725,26307,936.64,0
11726,8460,4220.66,0
11727,3500,3598.11,0
11728,31189,4978.44,0
11729,2598,673.14,0
11730,29363,3707.83,0
11731,27520,2538.14,0
11732,24504,1598.14,0
11733,34526,1187.3,1
11734,8448,3187.44,0
11735,29225,622.53,1
11736,8540,1345.43,0
11737,18446,1359.82,1
11738,7785,519.41,0
11739,2845,2837.24,1
11740,12188,4113.34,1
11741,20819,1226.21,1
11742,475,1158.63,0
11743,1579,4169.79,0
11744,15685,3379.53,0
11745,19822,1087.47,0
11746,20531,3034.41,1
11747,20749,3879.96,1
11748,28579,4365.03,1
11749,12392,3903.83,0
11750,1228,2581.92,1
11751,13370,1235.25,0
11752,24751,609.17,0
11753,22166,2811.93,1
11754,29238,3667.87,1
11755,28465,3313.58,1
11756,6397,2705.26,0
11757,30467,4555.91,1
11758,8548,2480.8,1
11759,20980,1216.07,0
11760,4843,1890.07,0
11761,11983,2286.77,0
11762,10861,3105.64,0
11763,941,2371.41,0
11764,12390,4312.49,0
11765,4593,2244.04,1
11766,34575,2425.7,0
11767,6645,3767.63,1
11768,24366,3218.77,0
11769,22458,117.02,1
11770,22416,873.99,0
11771,7006,3999.16,1
11772,21981,3735.64,0
11773,24396,2451.59,1
11774,4698,954.16,0
11775,9449,2097.33,0
11776,22408,3806.68,0
11777,3268,1786.47,0
11778,23590,4674.41,1
11779,34409,3364.65,1
11780,31621,3668.59,0
11781,17877,4909.74,1
11782,3197,4591.89,1
11783,11483,1823.97,0
11784,12455,3009.94,1
11785,28956,3496.02,1
11786,16966,2260.0,1
11787,1153,3927.6,0
11788,27309,3848.45,0
11789,34133,3540.42,0
11790,6010,632.59,0
11791,22406,2971.11,1
11792,27404,1888.0,1
11793,27954,2600.98,1
11794,28844,1421.82,1
11795,314,2378.14,1
11796,3501,1202.44,0
11797,31645,1049.38,0
11798,24385,1880.46,0
11799,15089,3146.35,1
11800,18002,1382.32,1
