event_id,time_id,vehicle_id,part_id,failure_probability,predicted_days_to_failure
10719,22041,4742,17862,0.574,52
10720,25645,21733,872,0.598,160
10721,23724,3573,26643,0.015,177
10722,14333,1815,24587,0.068,124
10723,22776,21474,12026,0.587,156
10724,19863,10112,9929,0.624,177
10725,13895,15299,13237,0.896,128
10726,4452,23322,16683,0.356,16
10727,27745,900,31858,0.324,71
10728,3707,19386,17419,0.455,176
10729,28371,8406,25449,0.938,29
10730,5197,3425,25177,0.691,24
10731,16031,7052,9266,0.668,9
10732,6403,26419,33459,0.775,64
10733,2928,33795,316,0.716,143
10734,32479,5795,2158,0.029,11
10735,10554,23907,6946,0.485,126
10736,13274,2085,7990,0.308,3
10737,12820,18223,22960,0.01,166
10738,8458,30159,22778,0.022,166
10739,31072,28957,27670,0.782,172
10740,28485,31808,31772,0.398,4
10741,3022,17574,18793,0.511,136
10742,7607,414,9851,0.338,141
10743,22353,6533,16746,0.88,95
10744,23860,2922,24481,0.469,85
10745,263,6369,11237,0.786,165
10746,15617,18961,31850,0.373,158
10747,29909,19053,32818,0.654,118
10748,32391,13177,4035,0.598,68
10749,15880,32383,34309,0.212,121
10750,8810,19945,33297,0.736,103
10751,4269,70,20604,0.712,35
10752,24891,8180,30777,0.738,151
10753,34625,4148,6568,0.121,26
10754,34904,879,33229,0.665,88
10755,30975,7777,23595,0.242,11
10756,13606,2207,24148,0.858,127
10757,601,9501,27923,0.31,83
10758,29984,6017,19986,0.34,59
10759,16684,175,10061,0.736,88
10760,21740,13083,9116,0.566,60
10761,3472,13538,22285,0.681,4
10762,17513,14023,32215,0.129,7
10763,4380,16592,32480,0.834,19
10764,11636,18733,11133,0.41,116
10765,14296,5324,19296,0.948,50
10766,19730,32332,12298,0.145,149
10767,13714,29117,6219,0.458,85
10768,16099,15663,25261,0.351,88
10769,21924,19193,94,0.097,13
10770,10518,9827,30601,0.485,142
10771,23426,33982,12649,0.471,69
10772,11191,6320,15573,0.296,49
10773,31035,7530,21843,0.16,173
10774,6445,1328,9948,0.883,140
10775,783,4155,25599,0.047,45
10776,2023,30951,8755,0.332,136
10777,12296,22657,2410,0.278,144
10778,16275,5360,30657,0.258,92
10779,29992,4236,22676,0.619,16
10780,19671,28876,11578,0.352,13
10781,24625,33611,18571,0.352,19
10782,22032,21222,8082,0.399,36
10783,29972,20114,29570,0.846,117
10784,25248,19933,20407,0.392,167
10785,21345,15159,9211,0.422,92
10786,16822,6841,23793,0.181,106
10787,649,15303,17588,0.443,165
10788,4616,7059,30175,0.186,106
10789,15668,33724,3608,0.491,134
10790,2808,23905,34791,0.129,178
10791,1938,4255,21562,0.045,24
10792,33917,14300,32368,0.994,168
10793,31560,23477,442,0.247,69
10794,17572,34180,30154,0.347,32
10795,5375,13878,29825,0.319,7
10796,6217,31558,28524,0.807,28
10797,30270,3517,1431,0.403,55
10798,14566,18921,34958,0.482,31
10799,30207,7618,10620,0.813,72
10800,25409,27989,24929,0.5,5
10801,29444,12595,1042,0.44,28
10802,4863,16402,22612,0.552,149
10803,8771,13093,27777,0.503,44
10804,17514,11651,10705,0.307,105
10805,11123,31881,7970,0.728,134
10806,29168,6246,33068,0.869,60
10807,31089,30779,17356,0.848,53
10808,3778,4614,15960,0.548,165
10809,16374,21291,22589,0.397,135
10810,5270,19701,2725,0.22,175
10811,5396,25860,24045,0.36,164
10812,8109,15297,18760,0.946,30
10813,5257,31869,1332,0.288,158
10814,114,23167,29078,0.591,167
10815,21679,288,21865,0.597,116
10816,3073,19745,33398,0.2,114
10817,25435,1882,21409,0.311,160
10818,22428,14981,26877,0.335,94
10819,27479,27294,32227,0.904,61
10820,33050,26567,3971,0.618,10
10821,1796,977,27164,0.294,135
10822,20916,24840,32035,0.047,68
10823,13862,15235,22971,0.963,132
10824,32173,28358,16103,0.419,35
10825,23943,10292,32718,0.964,110
10826,30662,28268,7356,0.901,65
10827,28026,13834,6903,0.493,31
10828,29275,12987,13445,0.24,111
10829,7561,4233,21580,0.416,90
10830,31284,15484,26291,0.668,146
10831,2296,16076,10022,0.294,86
10832,16091,32761,33503,0.924,102
10833,2690,20758,19631,0.841,159
10834,24919,26789,26647,0.782,84
10835,19330,1294,25989,0.976,31
10836,32892,26465,31975,0.132,13
10837,1432,26773,25923,0.884,153
10838,2261,3050,25423,0.988,4
10839,20461,19119,13675,0.501,117
10840,268,11153,3672,0.193,38
10841,16615,16776,27238,0.426,31
10842,28685,11953,5867,0.768,21
10843,11679,2498,4022,0.394,96
10844,5766,29374,2530,0.018,166
10845,3790,13323,8110,0.469,155
10846,7010,28224,20812,0.44,171
10847,13515,4971,16834,0.645,71
10848,33468,5769,27452,0.161,27
10849,32894,31689,6715,0.037,19
10850,14745,6607,21497,0.229,88
10851,11831,13487,28104,0.406,117
10852,22252,2684,27582,0.211,154
10853,23983,22896,22661,0.577,61
10854,25398,13375,5137,0.262,112
10855,7474,2275,23175,0.028,11
10856,25403,11177,25591,0.411,67
10857,26225,23137,18216,0.636,155
10858,18374,193,23221,0.174,172
10859,186,10954,11243,0.123,2
10860,15683,20179,4432,0.087,148
10861,19771,87,34117,0.929,76
10862,9900,15307,13277,0.656,40
10863,31061,15725,1272,0.513,149
10864,973,22810,24961,0.183,126
10865,15848,17417,14420,0.377,162
10866,16113,4541,20947,0.698,82
10867,11058,25567,31592,0.116,66
10868,29586,9875,18818,0.928,119
10869,8503,31368,15805,0.395,163
10870,11492,17846,2928,0.496,10
10871,30425,34943,5421,0.639,21
10872,24766,20474,29847,0.919,45
10873,18327,30243,14698,0.945,151
10874,27097,8083,10229,0.619,136
10875,2318,1988,3807,0.794,7
10876,19096,28533,34024,0.908,129
10877,11450,9637,3395,0.539,24
10878,33237,26484,23371,0.654,40
10879,1728,5040,34548,0.135,111
10880,22402,2306,18430,0.487,89
10881,25301,33270,21303,0.515,104
10882,14858,14452,16798,0.117,177
10883,28422,24460,33848,0.928,108
10884,22534,34121,33343,0.371,130
10885,32764,13364,5235,0.654,19
10886,5586,24209,15496,0.298,37
10887,24389,26660,10702,0.046,89
10888,16073,11996,6624,0.412,164
10889,15124,5739,13503,0.294,141
10890,8294,16214,11872,0.316,177
10891,14610,18450,11261,0.211,141
10892,7019,16719,17934,0.739,84
10893,17680,17232,2506,0.888,143
10894,29890,30832,3532,0.579,134
10895,7659,24841,17325,0.976,130
10896,24463,27734,21635,0.466,20
10897,21343,13041,10022,0.73,82
10898,8981,29268,5467,0.072,179
10899,21903,8027,12843,0.404,12
10900,28248,14938,27077,0.181,83
10901,25233,31403,8311,0.451,127
10902,5990,4196,21490,0.928,51
10903,20798,9138,26995,0.224,67
10904,20187,18028,27426,0.752,44
10905,32131,28577,13256,0.999,56
10906,31583,30502,7822,0.522,173
10907,32535,2018,25227,0.44,93
10908,2313,23155,15482,0.878,53
10909,13709,31494,34288,0.307,109
10910,5863,19398,3015,0.906,44
10911,20815,18528,9056,0.431,14
10912,26236,15804,28263,0.171,92
10913,30743,8985,25571,0.843,24
10914,19235,1247,14642,0.521,122
10915,6946,26589,11737,0.759,62
10916,9145,12644,21606,0.02,9
10917,4837,4964,14022,0.979,21
10918,15070,24796,27923,0.53,124
10919,1584,18773,18390,0.798,156
10920,4900,28583,25319,0.614,86
10921,19559,29849,18160,0.313,145
10922,9538,27393,25027,0.259,171
10923,20127,34987,369,0.975,9
10924,10124,5291,10865,0.396,9
10925,4733,21406,18763,0.23,67
10926,1738,19135,17378,0.549,143
10927,33839,19299,19794,0.564,173
10928,5624,16420,13783,0.55,43
10929,22631,9429,29496,0.717,81
10930,27449,29197,3758,0.07,83
10931,9811,2338,22985,0.468,16
10932,18926,33279,655,0.612,176
10933,6087,4254,20006,0.318,138
10934,33208,23636,1730,0.396,31
10935,9799,10095,20693,0.958,144
10936,2698,6570,33849,0.796,108
10937,16865,19832,33486,0.093,5
10938,17036,31403,32611,0.164,68
10939,28506,6731,26194,0.261,5
10940,23272,17630,25508,0.233,16
10941,3570,34624,15971,0.29,42
10942,26709,8202,23584,0.49,40
10943,1811,4832,2555,0.53,46
10944,21093,14957,16148,0.972,37
10945,7334,19167,32408,0.893,75
10946,13496,26053,4318,0.469,101
10947,27577,4595,8848,0.316,170
10948,9043,24128,7189,0.278,156
10949,13829,8932,18799,0.072,19
10950,34263,20573,32997,0.675,107
10951,15646,6107,33297,0.55,57
10952,25010,21320,3765,0.545,143
10953,16554,4471,13498,0.517,164
10954,17629,17507,18458,0.769,14
10955,9612,4939,29933,0.997,135
10956,30988,27378,26952,0.826,24
10957,12101,19105,7393,0.475,73
10958,28508,30600,5763,0.615,149
10959,28333,862,33509,0.433,147
10960,179,22678,26186,0.418,8
10961,8449,26859,22096,0.67,137
10962,20844,34150,25909,0.24,108
10963,15205,19327,19569,0.546,132
10964,20670,10377,26671,0.663,152
10965,26075,12802,3048,0.255,23
10966,27727,4454,3167,0.122,16
10967,28312,27185,34421,0.518,7
10968,19607,5127,22294,0.109,96
10969,21476,27297,25148,0.415,63
10970,19386,20273,29947,0.804,29
10971,32912,26873,3907,0.212,177
10972,21123,23082,5184,0.18,14
10973,16138,27123,3250,0.601,30
10974,1843,29568,19759,0.728,38
10975,26406,21913,21172,0.501,179
10976,31157,21201,16782,0.629,152
10977,19847,7769,3882,0.808,158
10978,28251,32557,11496,0.649,141
10979,13309,7258,34096,0.975,81
10980,9139,10135,22629,0.804,11
10981,11340,6514,10852,0.56,79
10982,15799,3573,13602,0.05,50
10983,28901,18025,14893,0.68,177
10984,2167,10699,27863,0.67,65
10985,31521,3826,27567,0.556,70
10986,14076,7631,17054,0.814,5
10987,24761,30800,17033,0.035,176
10988,3194,34658,6538,0.095,172
10989,3116,8591,111,0.458,97
10990,31280,10394,11766,0.891,53
10991,27939,14505,18736,0.41,50
10992,10545,15083,18501,0.219,133
10993,33722,669,5356,1.0,170
10994,7290,3410,5450,0.603,147
10995,6024,59,13726,0.204,56
10996,29842,28198,8379,0.166,88
10997,8257,32266,22428,0.528,143
10998,32906,22606,34069,0.329,55
10999,33370,17286,32939,0.204,136
11000,34464,21451,17361,0.924,175
11001,18544,2293,10072,0.127,2
11002,30721,20793,685,0.854,99
11003,11151,12241,13734,0.504,137
11004,10105,10966,22032,0.972,69
11005,22822,25918,14867,1.0,100
11006,18396,17534,26579,0.274,124
11007,20953,23379,30739,0.274,87
11008,28166,25421,19535,0.371,164
11009,6485,2403,31465,0.745,5
11010,5333,20474,25671,0.823,141
11011,24521,34654,24144,0.568,97
11012,24930,22957,13815,0.433,51
11013,15104,17188,34920,0.539,106
11014,6563,25231,10940,0.274,118
11015,20982,20775,27148,0.597,87
11016,12217,8714,7402,0.911,62
11017,32530,27207,3668,0.163,119
11018,623,26924,13897,0.161,168
11019,34940,26533,27924,0.786,53
11020,26189,20537,9600,0.368,116
11021,12549,16242,12823,0.256,129
11022,4179,3700,34610,0.104,81
11023,29195,29892,20261,0.785,93
11024,19442,29708,16709,0.344,91
11025,29701,2221,13737,0.089,31
11026,18521,18793,13601,0.074,168
11027,16634,22371,1710,0.96,11
11028,16103,8957,34298,0.837,41
11029,23004,32469,10977,0.235,59
11030,7720,11845,1851,0.348,178
11031,29954,13034,1875,0.381,168
11032,26463,27850,10944,0.21,158
11033,23334,31746,1327,0.517,121
11034,26355,5062,22630,0.821,6
11035,33627,4223,5745,0.913,150
11036,27768,25911,23948,0.194,119
11037,4622,20599,27438,0.255,47
11038,23796,843,27922,0.088,163
11039,12660,5762,25231,0.346,151
11040,8405,4116,2595,0.879,26
11041,29248,9012,17702,0.097,17
11042,33881,9679,29508,0.426,91
11043,17033,27202,25218,0.128,91
11044,31906,33984,12455,0.579,170
11045,6665,26000,14540,0.257,33
11046,11190,31423,24529,0.66,118
11047,341,24278,31030,0.818,168
11048,23760,25392,1947,0.833,123
11049,146,10786,10596,0.258,103
11050,25797,10255,28076,0.496,99
11051,3438,29546,31638,0.892,154
11052,9050,2033,480,0.976,158
11053,9451,26367,18100,0.201,146
11054,8773,16881,13853,0.376,21
11055,29185,6092,1007,0.824,4
11056,18063,11507,4634,0.099,165
11057,26269,14671,28561,0.526,71
11058,23577,8448,5404,0.971,166
11059,7782,26663,8867,0.04,144
11060,153,19854,33233,0.356,6
11061,772,25359,1972,0.615,138
11062,906,31745,8239,0.346,128
11063,27239,14368,9165,0.168,66
11064,10790,31137,4571,0.927,173
11065,13721,19068,34940,0.076,103
11066,14660,2641,7813,0.003,91
11067,26222,28388,11807,0.193,101
11068,31694,5772,20150,0.535,102
11069,30928,6370,34883,0.655,123
11070,32971,8823,23992,0.632,39
11071,24646,17470,20118,0.262,8
11072,5333,23582,8492,0.953,5
11073,2208,23385,23810,0.387,143
11074,5742,21984,16966,0.801,80
11075,32807,13349,27174,0.549,65
11076,3246,17064,22225,0.507,43
11077,12438,6297,14424,0.974,65
11078,33569,8093,34793,0.062,103
11079,30927,20808,15352,0.928,165
11080,26565,22962,34150,0.025,43
11081,17741,29805,687,0.423,103
11082,33584,7367,24910,0.893,116
11083,20687,2174,6616,0.691,108
11084,26246,31801,6799,0.608,173
11085,6285,19251,20870,0.911,145
11086,6285,34200,38,0.75,59
11087,30515,3569,346,0.165,176
11088,8517,9883,26990,0.996,5
11089,18500,16780,25873,0.597,6
11090,15294,34640,12286,0.961,26
11091,28831,1355,3298,0.216,39
11092,12760,15870,20036,0.754,16
11093,9099,3114,23685,0.776,5
11094,25286,11242,2148,0.094,115
11095,18267,24874,17224,0.514,40
11096,20110,18549,21276,0.406,82
11097,32546,8127,3976,0.896,87
11098,22487,18931,17023,0.646,118
11099,3227,6237,1549,0.63,24
11100,30606,28546,8817,0.036,24
11101,19784,1007,13778,0.463,154
11102,85,4813,22981,0.324,50
11103,28829,15180,2038,0.502,160
11104,25677,8104,3611,0.982,162
11105,29179,24279,33642,0.668,137
11106,7192,31872,4088,0.162,141
11107,10366,5255,24071,0.077,69
11108,18797,25865,16129,0.913,163
11109,9994,25537,26491,0.174,32
11110,24614,24561,5591,0.895,66
11111,11590,15067,9904,0.262,129
11112,2994,28544,20982,0.354,143
11113,17531,27982,4022,0.748,143
11114,31049,27155,25971,0.006,136
11115,27894,26963,24973,0.449,100
11116,3466,23580,32491,0.89,86
11117,16469,4621,10097,0.352,70
11118,9851,5936,12698,0.959,43
11119,29022,21728,15956,0.222,78
11120,16023,16646,19250,0.731,91
11121,30074,34129,24413,0.06,106
11122,13773,27640,20639,0.512,120
11123,14785,15107,21474,0.659,123
11124,32748,30154,1343,0.257,153
11125,32323,20748,2338,0.399,112
11126,21720,3402,24175,0.381,114
11127,20753,24463,16664,0.642,109
11128,15970,1625,29962,0.957,23
11129,11756,14431,21047,0.385,116
11130,8180,21756,21529,0.963,16
11131,19472,34961,28463,0.758,137
11132,20040,9369,5842,0.458,56
11133,68,12712,3446,0.216,6
11134,7168,13309,26690,0.927,20
11135,28647,10542,12767,0.896,27
11136,7419,22371,16436,0.892,167
11137,15642,18868,11627,0.625,28
11138,5570,26363,29417,0.401,122
11139,2932,2124,32645,0.198,33
11140,26770,15590,81,0.37,47
11141,25496,22887,19087,0.467,178
11142,3879,34138,7246,0.412,8
11143,14793,28029,32595,0.815,54
11144,27627,34187,3562,0.336,137
11145,27526,6743,34434,0.51,64
11146,33865,17760,23641,0.549,2
11147,32934,30007,22693,0.252,113
11148,28751,32255,34396,0.521,157
11149,17296,154,23567,0.168,83
11150,33077,11741,18212,0.803,102
11151,28310,21953,25747,0.842,75
11152,27871,27665,14552,0.055,128
11153,13704,10153,3007,0.398,171
11154,5430,34853,19643,0.674,104
11155,34117,1457,14359,0.944,175
11156,20090,14703,25201,0.266,92
11157,27855,22793,28100,0.728,170
11158,1832,29076,18690,0.621,34
11159,19606,14847,4574,0.647,85
11160,28796,27278,33003,0.743,115
11161,23260,24178,11130,0.135,168
11162,15010,25571,21577,0.667,32
11163,34232,11911,5771,0.473,149
11164,31363,17701,26927,0.95,90
11165,8075,25648,27458,0.473,145
11166,34174,26024,31222,0.296,54
11167,21922,24169,15022,0.067,73
11168,29202,14154,5719,0.666,118
11169,18842,28796,16771,0.109,150
11170,13346,22255,34151,0.096,118
11171,4394,31484,16283,0.306,149
11172,22014,19816,29482,0.963,88
11173,13936,21712,7913,0.029,157
11174,27767,22533,11290,0.391,159
11175,19346,19473,17338,0.006,33
11176,21969,26319,5314,0.667,4
11177,11421,17088,14176,0.169,127
11178,8998,17988,13484,0.472,2
11179,30905,3698,9276,0.995,113
11180,20405,10519,34615,0.901,162
11181,8428,17916,13732,0.442,151
11182,13095,34191,31842,0.965,152
11183,21138,29874,24204,0.834,106
11184,15864,10589,24717,0.471,113
11185,29966,12270,23039,0.769,17
11186,26105,11583,4986,0.185,91
11187,15714,383,12781,0.813,82
11188,29635,20699,24110,0.548,94
11189,14593,26759,20984,0.012,162
11190,2922,30740,17413,0.389,87
11191,6763,11971,32013,0.138,179
11192,8517,4636,28460,0.906,65
11193,11109,12387,24642,0.424,87
11194,19574,24870,33697,0.575,155
11195,3181,9821,25230,0.868,21
11196,23517,24994,23217,0.442,29
11197,18133,30110,8768,0.98,62
11198,26221,24998,34150,0.956,51
11199,33156,16798,20161,0.072,26
11200,19097,26539,32478,0.617,113
11201,606,24613,16364,0.016,91
11202,17570,26479,34368,0.457,112
11203,3633,4618,22278,0.271,34
11204,8946,15945,16947,0.305,118
11205,5365,10603,27761,0.758,132
11206,690,33954,20013,0.627,4
11207,14103,31351,12778,0.355,157
11208,3864,3651,34473,0.487,148
11209,23093,8577,8544,0.665,151
11210,31712,18419,33780,0.694,165
11211,5904,26184,11556,0.865,53
11212,14515,9363,19317,0.0,114
11213,15711,2127,13464,0.918,137
11214,29827,21224,34825,0.354,123
11215,10481,31958,2722,0.079,114
11216,12007,20034,5079,0.057,61
11217,24716,18527,3516,0.362,21
11218,13424,2716,10371,0.399,102
11219,7364,64,19001,0.445,19
11220,95,14132,30142,0.832,83
11221,23492,19849,2346,0.88,92
11222,26059,31155,26773,0.216,147
11223,1027,27605,6676,0.896,38
11224,2008,16074,15054,0.172,95
11225,20442,33431,22573,0.394,18
11226,17543,15514,25622,0.163,83
11227,33241,9232,21286,0.208,38
11228,14287,33859,6269,0.815,37
11229,3153,21179,17630,0.571,114
11230,17402,28667,6222,0.616,89
11231,7975,29013,5850,0.564,58
11232,11556,15014,15888,0.975,98
11233,34471,27579,1941,0.448,61
11234,14627,22277,15807,0.106,126
11235,30069,18624,20733,0.919,36
11236,1261,19183,22768,0.396,63
11237,15672,12445,10797,0.574,117
11238,32553,33152,27988,0.74,65
11239,13312,12131,20595,0.214,160
11240,1388,24451,21220,0.252,3
11241,23947,4042,6019,0.404,125
11242,28370,5573,18215,0.802,149
11243,8764,5308,13911,0.247,126
11244,17346,19722,17649,0.4,88
11245,33536,15448,15356,0.777,83
11246,31768,4402,16876,0.312,38
11247,34523,3851,8687,0.171,132
11248,5657,24881,9712,0.626,86
11249,23861,25116,19221,0.585,55
11250,7046,24789,33043,0.553,123
11251,2535,3407,6690,0.462,152
11252,21733,25649,25193,0.109,56
11253,26406,26126,18256,0.933,173
11254,19063,8195,19065,0.076,28
11255,4744,7784,21048,0.795,5
11256,12772,9627,14732,0.596,49
11257,31750,12827,19672,0.221,18
11258,11690,29831,17674,0.453,30
11259,10692,34245,34737,0.656,25
11260,20128,20846,26210,0.161,19
11261,29451,13757,32814,0.614,111
11262,21255,13725,5584,0.433,76
11263,16577,1192,20175,0.554,68
11264,8441,14455,21968,0.182,96
11265,30006,34159,7606,0.016,171
11266,10442,14396,16968,0.496,178
11267,1610,5686,28047,0.348,139
11268,21792,4902,21106,0.746,91
11269,12694,34533,7282,0.013,147
11270,25495,28445,8671,0.921,13
11271,9235,33161,9555,0.385,8
11272,16973,5011,5632,0.206,83
11273,10738,25793,5112,0.877,158
11274,12590,3860,34096,0.426,9
11275,21155,3564,26829,0.501,35
11276,29994,22321,815,0.155,133
11277,5857,21447,17924,0.286,59
11278,11364,2325,33421,0.943,152
11279,18808,22661,30265,0.995,150
11280,3594,17704,20761,0.181,154
11281,6600,29677,21870,0.961,62
11282,26256,24116,30059,0.064,48
11283,2314,32158,34569,0.336,168
11284,7269,14428,19608,0.944,133
11285,6423,2151,26985,0.176,172
11286,11188,7440,8706,0.555,22
11287,6473,22241,27144,0.818,104
11288,13436,24802,25475,0.04,20
11289,6502,12984,10955,0.266,98
11290,5276,5128,14100,0.848,108
11291,4926,21087,4308,0.575,29
11292,33694,14462,20973,0.068,148
11293,31867,1352,5180,0.058,158
11294,34727,24069,24821,0.729,21
11295,32818,20953,6710,0.146,63
11296,23379,1442,18672,0.973,119
11297,1144,29884,6988,0.549,105
11298,7043,29097,34630,0.424,163
11299,14467,27008,11380,0.686,65
11300,28644,9647,4984,0.918,7
11301,15893,23663,7655,0.624,50
11302,20592,3178,12033,0.349,166
11303,23162,24321,27335,0.23,165
11304,19227,12779,30640,0.178,134
11305,18414,12577,23675,0.206,66
11306,16150,16136,4383,0.117,97
11307,22327,23195,29115,0.225,156
11308,12471,32244,29695,0.588,151
11309,1623,22666,17179,0.464,50
11310,11965,8900,3582,0.944,69
11311,8675,19404,15517,0.711,106
11312,20774,12930,26476,0.27,171
11313,27065,25955,33037,0.32,103
11314,16802,16987,20558,0.188,104
11315,32504,22131,34421,0.604,34
11316,14337,6759,21991,0.048,161
11317,10638,16557,19208,0.408,98
11318,15745,22111,21369,0.198,87
11319,5255,7836,34419,0.633,17
11320,11607,5273,6021,0.718,6
11321,30430,6000,21866,0.819,78
11322,15444,13528,19031,0.512,76
11323,34913,10939,30165,0.777,173
11324,30876,19240,28963,0.088,65
11325,13473,9394,26911,0.677,86
11326,24602,26517,10498,0.259,72
11327,3233,22913,17799,0.008,102
11328,9766,21792,10752,0.453,87
11329,23135,2170,24642,0.457,158
11330,6740,7892,15353,0.689,126
11331,12495,24443,18240,0.846,118
11332,31163,5491,11625,0.066,38
11333,28423,32005,8436,0.541,82
