investment_event_id,region_id,predicted_budget,roi_prediction
7337,1934,356058.27,0.63
7338,15518,386032.96,0.77
7339,14228,403422.33,0.74
7340,14923,77996.76,0.48
7341,9078,439269.43,0.2
7342,13104,71250.43,0.41
7343,33335,281048.74,0.51
7344,9058,158078.18,0.21
7345,23169,40908.48,0.37
7346,21920,347013.9,0.78
7347,30945,366679.02,0.49
7348,26056,152839.26,0.38
7349,32987,49251.78,0.78
7350,3676,440620.89,0.33
7351,4170,175093.3,0.22
7352,27914,428335.57,0.71
7353,6495,118736.31,0.23
7354,15426,276620.08,0.56
7355,15515,41439.63,0.35
7356,20087,387388.44,0.23
7357,31103,350464.56,0.24
7358,3866,308021.71,0.23
7359,31361,386769.62,0.54
7360,13813,429686.54,0.83
7361,9886,171655.18,0.84
7362,21894,464666.49,0.55
7363,15768,388196.03,0.59
7364,19154,72320.65,0.32
7365,3811,78162.43,0.68
7366,13613,113741.7,0.6
7367,21317,241258.65,0.61
7368,4161,193994.06,0.49
7369,32556,56446.65,0.44
7370,21807,469956.92,0.69
7371,15047,56501.92,0.63
7372,18539,93166.28,0.65
7373,21756,149834.09,0.72
7374,15352,142461.66,0.31
7375,33156,10713.07,0.63
7376,34459,361102.96,0.67
7377,5045,224956.37,0.68
7378,3209,480564.13,0.5
7379,9872,52373.59,0.4
7380,29298,445424.41,0.81
7381,12163,251462.9,0.53
7382,3662,75539.4,0.3
7383,34300,246811.09,0.84
7384,31293,169103.73,0.7
7385,23094,373104.04,0.68
7386,17093,370575.51,0.79
7387,24092,169901.92,0.61
7388,28161,270993.71,0.11
7389,11224,114537.66,0.64
7390,20444,78716.63,0.42
7391,29842,277907.84,0.53
7392,4669,398763.89,0.18
7393,21199,181018.21,0.11
7394,32359,207760.3,0.72
7395,5730,405259.37,0.16
7396,16271,357080.51,0.69
7397,2422,259588.01,0.1
7398,12706,310662.61,0.43
7399,13483,127394.18,0.39
7400,23904,266732.38,0.81
7401,31479,463242.3,0.55
7402,20622,86868.43,0.64
7403,1346,315867.0,0.29
7404,18210,343656.49,0.72
7405,24976,388025.35,0.88
7406,32425,467552.25,0.5
7407,7764,240530.18,0.86
7408,27199,448883.63,0.82
7409,2179,28121.61,0.15
7410,33874,350839.46,0.53
7411,28466,123577.96,0.41
7412,27953,458137.72,0.28
7413,27518,287309.06,0.22
7414,20412,123484.9,0.15
7415,1990,407268.38,0.16
7416,10029,476631.96,0.23
7417,26425,367494.25,0.61
7418,8948,29076.76,0.48
7419,9643,385719.41,0.4
7420,34650,387650.18,0.48
7421,34177,133335.15,0.2
7422,27878,154325.51,0.22
7423,24181,87650.69,0.79
7424,4416,88237.44,0.72
7425,5140,28770.34,0.22
7426,18423,388687.11,0.47
7427,31930,100472.3,0.3
7428,16766,241989.51,0.38
7429,10152,205559.79,0.82
7430,26728,346754.37,0.49
7431,5487,499221.23,0.39
7432,15717,295029.68,0.66
7433,21234,174664.44,0.43
7434,27743,10763.86,0.2
7435,24537,275708.31,0.55
7436,24030,493011.51,0.87
7437,10589,69651.05,0.55
7438,2273,475054.01,0.6
7439,28871,425931.98,0.11
7440,16625,357013.82,0.62
7441,29153,197736.16,0.33
7442,25183,241591.76,0.18
7443,22856,442882.06,0.28
7444,27632,358774.52,0.25
7445,263,461129.45,0.86
7446,17040,175975.89,0.83
7447,18903,245946.16,0.58
7448,488,216107.63,0.61
7449,34303,493273.86,0.22
7450,6673,30593.88,0.81
7451,9128,88438.79,0.23
7452,6412,207613.13,0.72
7453,3686,442177.84,0.71
7454,3569,222722.39,0.26
7455,16106,71958.78,0.68
7456,8700,99928.77,0.12
7457,8652,491103.74,0.5
7458,28127,214496.92,0.16
7459,3665,474267.8,0.15
7460,6866,308915.56,0.12
7461,15833,477740.16,0.44
7462,4574,283695.38,0.55
7463,29906,115491.58,0.37
7464,14519,11534.33,0.42
7465,34425,155586.75,0.68
7466,19068,337197.63,0.51
7467,24363,111959.82,0.17
7468,9467,494083.12,0.39
7469,18369,492398.25,0.17
7470,30639,491874.93,0.13
7471,30182,348157.58,0.15
7472,14930,54278.33,0.29
7473,7483,104802.1,0.81
7474,1946,336682.92,0.21
7475,286,246396.5,0.31
7476,30092,114001.19,0.36
7477,6427,361176.99,0.76
7478,33428,174317.38,0.63
7479,1177,379073.3,0.34
7480,12686,381441.13,0.64
7481,17977,114729.54,0.16
7482,9056,165389.31,0.18
7483,12889,81930.71,0.73
7484,22034,203405.4,0.18
7485,26595,291016.39,0.13
7486,25684,140652.94,0.37
7487,21177,325021.26,0.53
7488,18663,397584.47,0.49
7489,4732,54749.57,0.58
7490,13014,226650.89,0.89
7491,29790,394804.53,0.75
7492,7760,165719.02,0.34
7493,30741,320663.49,0.35
7494,2751,367710.17,0.85
7495,7577,184021.85,0.12
7496,31524,271815.11,0.25
7497,34106,82697.97,0.68
7498,30845,402353.69,0.2
7499,30330,29896.23,0.77
7500,30893,479064.8,0.16
7501,18849,384788.66,0.31
7502,30204,277835.62,0.52
7503,17168,113228.82,0.1
7504,25822,87724.25,0.49
7505,25314,109651.32,0.25
7506,30246,270789.91,0.48
7507,26402,117964.38,0.36
7508,13789,53309.52,0.31
7509,27685,295660.3,0.17
7510,12077,419492.51,0.45
7511,23037,382276.03,0.26
7512,7775,229776.34,0.35
7513,32627,457608.55,0.84
7514,11816,133685.92,0.87
7515,16164,222890.67,0.85
7516,30436,267071.38,0.48
7517,14233,13042.4,0.72
7518,24815,352086.71,0.76
7519,1188,39914.26,0.21
7520,26466,229050.76,0.64
7521,6989,245677.85,0.25
7522,11422,182099.78,0.76
7523,7992,486090.98,0.5
7524,23854,175387.36,0.17
7525,9578,216813.87,0.31
7526,522,342913.1,0.11
7527,6708,115732.62,0.63
7528,11097,245385.85,0.2
7529,30231,192923.6,0.58
7530,18286,57495.37,0.9
7531,3796,191266.2,0.6
7532,15291,223380.69,0.16
7533,10987,142079.65,0.63
7534,28520,156622.85,0.14
7535,14659,303990.98,0.6
7536,28194,466790.85,0.37
7537,27038,345171.81,0.85
7538,16794,390726.52,0.78
7539,28584,327215.14,0.69
7540,28402,277098.47,0.21
7541,22080,399258.84,0.79
7542,31619,495048.48,0.13
7543,5116,438117.12,0.9
7544,58,56904.68,0.76
7545,685,489426.11,0.53
7546,7985,444974.9,0.63
7547,10299,247662.9,0.46
7548,22576,429775.24,0.46
7549,23231,33355.76,0.4
7550,29384,356530.18,0.4
7551,29396,15678.82,0.33
7552,32457,101245.75,0.69
7553,26152,377677.59,0.27
7554,7835,109407.92,0.67
7555,8538,228645.07,0.41
7556,9063,222016.11,0.59
7557,3069,476793.98,0.23
7558,30548,154014.46,0.74
7559,25585,88234.45,0.41
7560,23346,377174.57,0.61
7561,30074,184543.68,0.84
7562,32665,117344.33,0.13
7563,11791,241788.84,0.57
7564,2649,192795.97,0.69
7565,14933,149436.3,0.85
7566,6950,418576.41,0.86
7567,25076,380879.93,0.59
7568,22135,362411.85,0.9
7569,13536,284360.14,0.81
7570,10868,461631.23,0.65
7571,7453,475357.6,0.45
7572,29472,486310.72,0.73
7573,33021,372134.52,0.55
7574,5862,348153.2,0.76
7575,7587,397076.37,0.27
7576,3402,124870.81,0.13
7577,17170,397922.85,0.27
7578,15652,209746.11,0.62
7579,6870,246744.42,0.54
7580,2898,177879.32,0.8
7581,9093,272346.87,0.64
7582,9239,288934.35,0.2
7583,24087,50687.3,0.44
7584,18448,285585.13,0.46
7585,382,28978.35,0.82
7586,14972,190268.7,0.79
7587,16159,74110.8,0.45
7588,4499,22510.45,0.88
7589,14656,256782.45,0.72
7590,26328,27187.8,0.62
7591,4617,279777.09,0.15
7592,22347,213268.13,0.39
7593,2169,486202.69,0.65
7594,14242,327684.33,0.34
7595,28993,219092.42,0.64
7596,6267,401904.58,0.65
7597,18103,306810.31,0.4
7598,30947,451682.92,0.11
7599,13465,291430.23,0.65
7600,8607,416843.17,0.47
7601,18643,69981.01,0.36
7602,6818,447974.88,0.11
7603,32545,293024.47,0.13
7604,32223,89611.96,0.15
7605,20077,92480.65,0.55
7606,10617,297390.47,0.3
7607,17184,290410.1,0.87
7608,16581,64514.27,0.12
7609,22536,73744.51,0.62
7610,17619,201198.18,0.35
7611,8441,447597.08,0.64
7612,10065,434606.2,0.87
7613,4312,194045.32,0.58
7614,4807,261022.37,0.65
7615,15489,301203.17,0.16
7616,9641,235189.52,0.62
7617,25582,170813.88,0.74
7618,22019,499524.74,0.86
7619,6823,58977.64,0.53
7620,32402,219093.62,0.54
7621,9046,354200.89,0.13
7622,16055,181338.62,0.46
7623,23688,433695.25,0.42
7624,13167,160473.91,0.32
7625,29143,51138.65,0.26
7626,17510,343620.21,0.67
7627,1952,86732.03,0.45
7628,39,86500.74,0.57
7629,15994,340926.18,0.39
7630,10981,239334.1,0.2
7631,6503,39997.63,0.83
7632,266,423688.45,0.41
7633,25648,197054.08,0.71
7634,3404,181388.83,0.89
7635,15051,337096.18,0.33
7636,4003,453337.86,0.88
7637,30387,22312.27,0.78
7638,19487,395385.27,0.47
7639,14134,403598.23,0.36
7640,26390,450219.82,0.17
7641,29764,480902.9,0.45
7642,8981,395742.51,0.29
7643,32999,204016.95,0.42
7644,7059,414012.32,0.21
7645,15470,228465.49,0.45
7646,33269,58173.71,0.65
7647,10716,214909.34,0.87
7648,28672,374883.57,0.54
7649,16223,122016.11,0.14
7650,6710,458607.78,0.42
7651,492,387736.65,0.29
7652,22885,282964.7,0.31
7653,14411,326531.38,0.87
7654,18657,468561.39,0.75
7655,571,35829.09,0.76
7656,31153,338471.57,0.16
7657,20145,86450.09,0.44
7658,24223,344666.2,0.11
7659,23027,293735.92,0.19
7660,5849,107039.93,0.16
7661,3956,177169.01,0.27
7662,32962,111314.63,0.19
7663,5553,445032.32,0.56
7664,17779,92206.03,0.33
7665,16570,256799.28,0.4
7666,27179,132025.37,0.4
7667,13988,252312.67,0.39
7668,28909,151870.28,0.61
7669,6055,479642.22,0.57
7670,6536,31651.39,0.39
7671,24724,200357.69,0.39
7672,18725,337521.95,0.58
7673,32446,305801.39,0.52
7674,33128,80402.85,0.75
7675,24742,304425.41,0.81
7676,31280,341660.74,0.54
7677,21879,273004.31,0.75
7678,7682,107732.02,0.42
7679,8544,437829.67,0.72
7680,11318,295480.22,0.37
7681,15882,293981.2,0.18
7682,4585,214552.19,0.43
7683,13533,453735.86,0.87
7684,9166,324168.61,0.79
7685,9909,79283.04,0.55
7686,22096,458293.79,0.37
7687,33879,43716.03,0.4
7688,17136,111316.57,0.17
7689,16491,424305.65,0.44
7690,31569,40838.69,0.57
7691,30549,293181.18,0.4
7692,24595,433862.63,0.17
7693,15317,485977.98,0.68
7694,16488,238069.2,0.26
7695,33204,306920.61,0.57
7696,2105,353913.89,0.76
7697,18156,194479.96,0.86
7698,26228,486805.39,0.11
7699,8935,233916.01,0.44
7700,22006,89010.1,0.53
7701,22388,471521.52,0.56
7702,10165,174996.58,0.86
7703,19940,127279.68,0.74
7704,2477,110853.58,0.54
7705,34161,421736.1,0.61
7706,29163,258543.02,0.54
7707,15468,437903.04,0.53
7708,10082,388766.17,0.84
7709,5197,265585.52,0.49
7710,33045,253158.13,0.69
7711,15571,242830.66,0.81
7712,7317,383718.18,0.13
7713,2089,321539.09,0.4
7714,22643,182594.23,0.23
7715,32871,241656.86,0.53
7716,25913,319977.51,0.51
7717,19572,256325.33,0.36
7718,19968,211607.66,0.68
7719,12709,350157.53,0.68
7720,9687,444593.01,0.19
7721,15474,467626.91,0.86
7722,30294,83348.59,0.87
7723,13424,161130.27,0.79
7724,34527,262279.11,0.81
7725,16373,433492.06,0.12
7726,27787,166136.16,0.26
7727,27897,246856.41,0.62
7728,5226,493672.18,0.64
7729,16863,248678.46,0.34
7730,32918,458636.59,0.22
7731,2293,56826.67,0.66
7732,10342,171012.23,0.9
7733,8759,357235.22,0.72
7734,663,138364.11,0.31
7735,29171,201294.32,0.45
7736,33497,471431.31,0.37
7737,13092,37848.06,0.23
7738,893,353254.74,0.73
7739,19267,286734.86,0.33
7740,18784,445974.1,0.23
7741,32265,213007.29,0.47
7742,9074,279912.11,0.3
7743,12808,449608.67,0.64
7744,33216,304337.79,0.59
7745,19745,26940.53,0.23
7746,27721,85235.52,0.36
7747,16898,365067.71,0.57
7748,23670,60521.27,0.36
7749,10510,476876.51,0.9
7750,30862,147515.07,0.76
7751,23756,163286.11,0.64
7752,19984,55776.79,0.35
7753,5510,94732.34,0.44
7754,7969,45759.97,0.41
7755,16474,317909.16,0.25
7756,1837,377629.33,0.64
7757,3547,378662.94,0.21
7758,6448,186602.84,0.52
7759,4718,294054.68,0.82
7760,34490,210951.82,0.77
7761,25999,43715.2,0.8
7762,23285,53974.32,0.83
7763,25007,259481.28,0.25
7764,22647,494968.95,0.34
7765,8148,290652.94,0.47
7766,17405,183558.04,0.42
7767,13838,146562.52,0.46
7768,21442,428108.81,0.69
7769,4583,419435.04,0.14
7770,30011,173273.98,0.18
7771,8889,12082.8,0.46
7772,13708,361591.39,0.84
7773,21853,101722.88,0.64
7774,32890,186529.27,0.64
7775,24787,483797.8,0.18
7776,17099,356558.08,0.19
7777,2123,57521.51,0.68
7778,8233,427642.16,0.53
7779,31272,34493.34,0.13
7780,5120,114625.13,0.18
7781,11347,437479.58,0.84
7782,24847,370445.42,0.55
7783,13872,272092.04,0.6
7784,18782,190622.06,0.35
7785,15203,287077.72,0.83
7786,9198,266214.53,0.88
7787,15245,95438.43,0.6
7788,33213,478127.69,0.37
7789,203,132191.79,0.82
7790,28444,356349.81,0.89
7791,522,104084.2,0.58
7792,28891,376447.29,0.46
7793,7858,10086.0,0.58
7794,1936,292088.43,0.25
7795,25701,129274.79,0.76
7796,15578,18146.76,0.81
7797,13400,491688.84,0.25
7798,29271,407287.28,0.38
7799,1722,471637.87,0.5
7800,31937,335043.12,0.82
7801,30704,488501.93,0.59
7802,20156,61075.88,0.18
7803,15170,80809.05,0.27
7804,3038,39455.56,0.38
7805,32374,85372.28,0.43
7806,9465,178370.74,0.21
7807,19987,278848.25,0.34
7808,2901,198125.99,0.16
7809,22155,390220.69,0.15
7810,2984,53938.89,0.53
7811,18923,174687.3,0.16
7812,26994,85200.93,0.57
7813,17257,287664.07,0.54
7814,1241,398545.63,0.64
7815,10141,213801.99,0.78
7816,17912,256660.66,0.1
7817,11878,318207.82,0.78
7818,30170,16562.71,0.87
7819,12385,452810.19,0.12
7820,26981,465205.62,0.45
7821,25022,317573.71,0.74
7822,14865,169263.43,0.51
7823,10884,122179.7,0.75
7824,27590,324016.31,0.47
7825,16685,196119.38,0.82
7826,24170,212231.46,0.16
7827,3560,147599.85,0.29
7828,3507,427648.15,0.14
7829,19888,188203.97,0.63
7830,11976,364296.79,0.67
7831,32333,36906.88,0.15
7832,4578,338221.11,0.27
7833,21536,162119.95,0.7
7834,18026,499832.38,0.42
7835,16210,171538.51,0.41
7836,29572,313659.1,0.89
7837,9260,12929.02,0.34
7838,18904,443558.0,0.34
7839,20058,477144.36,0.54
7840,14854,369012.62,0.21
7841,23406,450918.0,0.86
7842,7457,112612.99,0.36
7843,28419,284071.84,0.18
7844,16025,226378.39,0.73
7845,8686,474836.91,0.66
7846,21989,166135.86,0.6
7847,11693,24109.22,0.15
7848,9041,44775.66,0.64
7849,15902,433543.56,0.23
7850,13498,221570.2,0.19
7851,28995,152556.65,0.64
7852,13221,427783.85,0.67
7853,10215,66031.35,0.44
7854,20591,174729.65,0.38
7855,14698,83055.14,0.69
7856,12120,225530.26,0.82
7857,14298,317733.11,0.17
7858,5791,41832.55,0.14
7859,14671,323348.07,0.66
7860,508,64442.97,0.29
7861,11470,275994.65,0.7
7862,9060,340727.29,0.15
7863,16675,24177.52,0.17
7864,11721,114154.73,0.82
7865,22966,203784.71,0.6
7866,18630,68237.57,0.42
7867,6741,136889.04,0.61
7868,15199,236691.26,0.47
7869,28243,228439.61,0.7
7870,2861,408923.88,0.53
7871,20553,140185.87,0.65
7872,12275,328398.43,0.79
7873,333,277702.31,0.31
7874,22375,308777.85,0.64
7875,32672,322294.89,0.13
7876,34750,113499.07,0.37
7877,3932,176687.39,0.33
7878,29940,132997.35,0.23
7879,22494,329997.56,0.59
7880,22869,10523.51,0.72
7881,23994,222544.92,0.42
7882,7562,138177.51,0.83
7883,3510,357802.01,0.39
7884,30267,490909.54,0.37
7885,25514,345669.69,0.9
7886,29095,479486.09,0.25
7887,2591,475488.92,0.5
7888,24431,412753.19,0.81
7889,6799,361942.43,0.16
7890,23924,193916.46,0.16
7891,23581,245082.9,0.87
7892,30263,215743.02,0.87
7893,9326,473095.58,0.56
7894,9214,182128.02,0.76
7895,5714,205266.89,0.43
7896,2384,81257.61,0.25
7897,17806,130097.9,0.89
7898,27871,186327.69,0.45
7899,27725,367768.46,0.54
7900,5757,35865.09,0.45
7901,27754,211464.88,0.3
7902,31061,209666.61,0.54
7903,19411,380672.69,0.1
7904,20207,25932.52,0.48
7905,15661,101450.0,0.19
7906,7702,382808.81,0.89
7907,23908,278053.4,0.17
7908,7665,206374.66,0.69
7909,12685,374567.67,0.87
7910,22735,141474.02,0.7
7911,9185,252661.36,0.26
7912,12143,235428.01,0.81
7913,3459,431233.11,0.47
7914,20217,361064.46,0.12
7915,11249,112668.13,0.86
7916,1357,150693.18,0.56
7917,9783,402218.53,0.29
7918,9904,137545.14,0.61
7919,15053,475002.43,0.47
7920,5342,18230.57,0.27
7921,25408,74149.63,0.55
7922,28100,174150.06,0.17
7923,32038,258859.65,0.82
7924,26868,377476.64,0.22
7925,5026,24686.29,0.15
7926,18954,90541.84,0.54
7927,671,215977.49,0.72
7928,27880,216892.61,0.82
7929,14334,410452.61,0.19
7930,34459,96116.55,0.54
7931,6295,403754.19,0.59
7932,24317,158265.59,0.14
7933,25371,197191.35,0.46
7934,27465,497811.54,0.66
7935,28115,384837.19,0.38
7936,28866,30940.59,0.27
7937,18993,182327.73,0.18
7938,8379,359557.27,0.89
7939,31949,240861.49,0.36
7940,2306,348315.65,0.78
7941,33250,79087.55,0.42
7942,2985,465995.73,0.54
7943,20094,297621.24,0.52
7944,10586,78810.41,0.85
7945,26303,230819.37,0.3
7946,11738,371229.45,0.48
7947,23347,58701.38,0.62
7948,32950,285321.21,0.31
7949,19740,164411.83,0.44
7950,9606,312642.21,0.83
7951,28703,126798.62,0.81
7952,24396,480260.16,0.67
7953,26238,104680.43,0.46
7954,3162,54480.43,0.73
7955,19404,124372.26,0.63
7956,30104,207690.21,0.83
7957,27206,100149.49,0.9
7958,5884,52375.26,0.87
7959,9958,215602.54,0.74
7960,21101,460791.41,0.84
7961,1454,407173.57,0.55
7962,15735,227938.16,0.44
7963,31735,373614.64,0.88
7964,15367,457390.85,0.63
7965,6687,274114.65,0.82
7966,15944,476285.94,0.89
7967,23170,426517.46,0.51
7968,20648,263748.53,0.3
7969,31314,105236.95,0.54
7970,20567,322636.4,0.74
7971,14206,168369.23,0.43
7972,29315,66179.38,0.38
7973,14299,189003.01,0.63
7974,30128,127348.02,0.33
7975,6344,344029.93,0.85
7976,21610,496518.25,0.56
7977,3462,404891.13,0.3
7978,8064,463179.48,0.25
7979,10585,165599.15,0.1
7980,961,263916.48,0.9
7981,20566,361985.05,0.3
7982,19335,373218.5,0.47
7983,30990,243385.12,0.81
7984,22771,168290.11,0.18
7985,13205,304467.85,0.18
7986,5641,110984.6,0.27
7987,23330,105590.34,0.39
7988,30293,297138.03,0.4
7989,21793,156602.71,0.52
7990,28718,90120.8,0.31
7991,32227,42694.47,0.21
7992,22107,459002.24,0.64
7993,2005,263928.1,0.77
7994,3598,450858.25,0.58
7995,31916,271613.97,0.59
7996,10650,314731.98,0.46
7997,26812,389979.3,0.51
7998,9269,129255.4,0.53
7999,19965,74882.6,0.74
8000,25506,54070.35,0.41
8001,1584,97361.62,0.47
8002,16011,349382.14,0.83
8003,22975,229153.49,0.7
8004,22237,154819.74,0.71
8005,3862,227877.97,0.27
8006,24559,372671.43,0.73
8007,8878,49077.25,0.87
8008,32821,296750.52,0.45
8009,15115,291537.73,0.58
8010,26008,62664.24,0.85
8011,11467,210895.8,0.45
8012,34390,151445.05,0.83
8013,11043,93487.8,0.19
8014,27667,63405.12,0.69
8015,9755,296317.47,0.84
8016,24848,26153.98,0.44
8017,364,420107.06,0.18
8018,5740,334635.08,0.28
8019,26124,345462.58,0.9
8020,25775,110334.42,0.84
8021,21401,176051.53,0.67
8022,20680,267419.52,0.32
8023,22366,481156.23,0.47
8024,4952,210660.05,0.75
8025,6328,364970.99,0.56
8026,12115,198406.03,0.64
8027,30692,88591.03,0.22
8028,34959,387795.85,0.41
8029,2819,262421.43,0.38
8030,7417,483118.99,0.81
8031,7484,400619.46,0.29
8032,31595,389012.46,0.2
8033,13874,397313.51,0.63
8034,1375,344071.52,0.53
8035,16414,233865.36,0.15
8036,28137,273087.12,0.56
8037,19333,490179.59,0.49
8038,136,295523.01,0.2
8039,11977,149077.96,0.69
8040,25479,341031.98,0.36
8041,10863,147109.12,0.3
8042,32903,120039.79,0.14
8043,27137,362932.4,0.19
8044,34876,253022.92,0.27
8045,6065,215721.83,0.64
8046,11633,128130.61,0.82
8047,27636,210120.19,0.7
8048,3524,365083.76,0.42
8049,30737,90495.01,0.32
8050,30663,464904.8,0.67
8051,22413,142455.29,0.62
8052,11710,284826.57,0.34
8053,4449,335994.44,0.5
8054,31681,130379.73,0.2
8055,26839,469072.96,0.33
8056,9864,263853.24,0.45
8057,15539,421157.18,0.71
8058,24421,37870.43,0.54
8059,31076,465180.84,0.66
8060,4642,366136.58,0.62
8061,34578,281209.16,0.6
8062,27466,354789.62,0.33
8063,8806,129534.39,0.28
8064,4440,305553.18,0.16
8065,16848,94327.95,0.56
8066,7867,179033.23,0.56
8067,20884,444176.26,0.17
8068,14984,29365.45,0.62
8069,31631,25428.51,0.78
8070,22660,341204.54,0.36
8071,9567,90393.95,0.35
8072,19908,175370.14,0.57
8073,10058,21676.21,0.14
8074,5036,466461.58,0.14
8075,18141,390158.7,0.6
8076,19048,338434.77,0.3
8077,27190,366236.36,0.27
8078,8405,250455.86,0.86
8079,5024,275727.06,0.65
8080,11604,285897.07,0.23
8081,12484,472031.94,0.21
8082,5311,396212.72,0.19
8083,20042,198952.66,0.87
8084,3976,255911.96,0.54
8085,20172,110035.04,0.67
8086,19908,255479.24,0.87
8087,20837,128827.86,0.14
8088,1757,21744.04,0.28
8089,14788,63031.16,0.77
8090,1668,250303.1,0.48
8091,25089,372114.07,0.52
8092,6604,171786.91,0.72
8093,32409,99391.65,0.35
8094,5920,268117.03,0.27
8095,29512,254001.99,0.35
8096,25530,352948.48,0.22
8097,4683,146793.82,0.34
8098,584,356111.02,0.88
8099,11058,268712.33,0.12
8100,4845,88492.08,0.48
8101,11333,217823.85,0.62
8102,2660,375333.46,0.21
8103,18834,385300.54,0.85
8104,34221,191833.64,0.11
8105,9943,203432.36,0.34
8106,23253,155801.0,0.45
8107,19348,124868.47,0.68
8108,22671,39207.97,0.84
8109,19244,50384.31,0.13
8110,7920,465527.71,0.76
8111,7191,171224.58,0.9
8112,9437,184824.21,0.56
8113,27809,373522.9,0.66
8114,19109,423935.89,0.21
8115,2576,212115.52,0.14
8116,27882,212317.58,0.76
8117,21975,299568.28,0.79
8118,16120,410590.82,0.77
8119,1613,11030.42,0.26
8120,23369,30224.31,0.27
8121,34932,360697.71,0.26
8122,33851,215741.85,0.74
8123,27645,150884.22,0.2
8124,7720,38158.34,0.18
8125,27528,45981.16,0.12
8126,8411,355844.23,0.57
8127,25664,376224.11,0.84
8128,30125,204126.7,0.4
8129,8494,76836.74,0.41
8130,7069,458849.44,0.44
8131,22221,101912.43,0.67
8132,8044,398121.78,0.67
8133,27154,153694.07,0.62
8134,12170,142470.63,0.85
8135,17741,128651.89,0.86
8136,32769,494512.68,0.75
8137,29,323145.43,0.21
8138,24540,75885.49,0.76
8139,14758,267926.2,0.67
8140,19282,465726.95,0.82
8141,11870,165732.44,0.78
8142,8572,382377.38,0.56
8143,14976,97959.63,0.19
8144,34784,332659.75,0.55
8145,29095,252999.69,0.87
8146,28094,165135.4,0.11
8147,25067,266743.97,0.63
8148,6506,414090.51,0.48
8149,29466,406010.8,0.36
8150,21708,110650.93,0.47
8151,30165,141568.41,0.33
8152,27337,114162.7,0.89
8153,6570,342304.82,0.37
8154,33895,408899.54,0.28
8155,29272,330062.5,0.3
8156,27466,220361.41,0.11
8157,13730,134934.49,0.81
8158,19781,112978.22,0.32
8159,846,229569.76,0.69
8160,9065,100265.83,0.51
8161,34512,290446.4,0.23
8162,13494,196176.48,0.53
8163,33278,325137.88,0.37
8164,30772,457686.5,0.38
8165,12568,179474.4,0.16
8166,6922,469918.55,0.45
8167,9852,455672.88,0.85
8168,4035,395901.39,0.23
8169,15992,367308.45,0.24
8170,19321,49226.21,0.39
8171,31103,479593.19,0.59
8172,28078,84624.55,0.79
8173,25154,182064.94,0.33
8174,32089,63343.8,0.85
8175,2511,411154.17,0.66
8176,6172,318482.38,0.29
8177,6302,434501.42,0.62
8178,3608,98013.15,0.68
8179,22676,480292.64,0.21
8180,5704,303295.36,0.23
8181,32242,213889.5,0.19
8182,6740,385891.92,0.66
